word,len
i0 zː ew dʒ u0,5
i0 zː ew w e0 l,6
i0 zː ew w e0 dʒ,6
i0 zː iː0 d̪,4
i0 zː aː0 r,4
i0 r iː0 d̪,4
i0 r ɡ ɪː0 l,5
i0 r ʔ iː0 ʔ,5
i0 r dʒ ɪː0 l,5
i0 s iː0 r,4
i0 s iː0 b,4
i0 s f e0 l,5
i0 s f o0 n d̪,6
i0 s f a0 r,5
i0 s e0 m,4
i0 s e0 b,4
i0 s e0 ħː,4
i0 s e0 l,4
i0 s e0 k,4
i0 s e0 r,4
i0 s ʔ o0 f,5
i0 s w e0 d̪,5
i0 s w a0,4
i0 s w iː0 t̪,5
i0 s m a0,4
i0 s m u0,4
i0 s m i0,4
i0 s m e0 k,5
i0 s b a0 ħ,5
i0 s b u0,4
i0 s b e0 t̪,5
i0 s uː0 ʔ,4
i0 s a0,3
i0 s a0 l v aw,6
i0 z j e0 d̪,5
i0 z j uː0 d̪,5
i0 z j iː0 n,5
i0 z o0 mː,4
i0 z aː0 r,4
i0 z iː0 d̪,4
i0 z uː0 r,4
i0 nː ɪː0 s,4
i0 nː ɪː0,3
i0 nː aː0,3
i0 nː aː0 r,4
i0 nː a0,3
i0 nː a0 r,4
i0 nː i0,3
i0 nː i0 f s,5
i0 nː u0,3
i0 n ʔ a0 s,5
i0 n ʔ a0 l b,6
i0 n ʔ a0 l,5
i0 n ʔ a0 l ow,6
i0 n ʔ uː0 m,5
i0 n t̪ i0,4
i0 n t̪ o0 m,5
i0 n t̪ u0 z aw,6
i0 n t̪ u0,4
i0 n t̪ u0 ts aw,6
i0 n t̪ iː0 ʃ,5
i0 n t̪ a0 n t̪,6
i0 n t̪ a0 n t̪ aw,7
i0 n t̪ a0 n,5
i0 n t̪ a0 ʃ,5
i0 n t̪ a0,4
i0 n t̪ e0 r n,6
i0 n t̪ e0 mː,5
i0 n t̪ e0 f ow,6
i0 n t̪ e0 n,5
i0 n t̪ ʔ a0 rː,6
i0 n t̪ ʔ a0 l b,7
i0 n t̪ ʔ a0 l,6
i0 n t̪ ʔ a0 l ow,7
i0 n t̪ b aː0 t̪,6
i0 n t̪ aː0,4
i0 n k uː0 n,5
i0 n k l uː0 z,6
i0 n k w ɪː0 t̪,6
i0 n ħ o0 sː,5
i0 n ħ o0 bː,5
i0 n ħ aw i0,5
i0 n ħ a0 sː,5
i0 n ħ t̪ ɪː0,5
i0 n ħ t̪ ɪː0 dʒ,6
i0 n uː0 ʃ,4
i0 n uː0,3
i0 n s a0 b,5
i0 n s a0,4
i0 n s a0 l v aw,7
i0 n s t̪ a0,5
i0 n s t̪ a0 ʃ,6
i0 n s t̪ a0 t̪,6
i0 n s t̪ a0 b,6
i0 n s iː0 b,5
i0 n s iː0 r,5
i0 n s e0 j t̪,6
i0 n s ɪː0 ʃ,5
i0 n s i0,4
i0 n iː0,3
i0 n iː0 ʃ,4
i0 n b iː0 d̪,5
i0 n b n ɪː0 t̪,6
i0 n b ɪː0 ow,5
i0 n aː0 j r,5
i0 n aː0 d̪,4
i0 n aː0 t̪ aw,5
i0 n aː0 n d̪,5
i0 n aː0,3
i0 n aː0 r,4
i0 n ɡ aː0 j r,6
i0 n ɡ aː0 j n,6
i0 n ɡ aː0 n d̪,6
i0 n ɡ aː0 t̪,5
i0 n ɡ aː0 t̪ aw,6
i0 n ɡ aː0 d̪,5
i0 n ɡ w a0,5
i0 n ɡ w a0 r d̪,7
i0 n ɡ w a0 r,6
i0 n ɡ w i0,5
i0 n ɡ l iː0 ts,6
i0 n oː0 sː,4
i0 n d̪ u0,4
i0 n d̪ u0 n aj t̪,7
i0 n d̪ u0 n aw,6
i0 n d̪ k u0,5
i0 n d̪ i0 k aw,6
i0 n d̪ a0 ʔ s,6
i0 n d̪ a0 ʔː,5
i0 n d̪ j a0 n t̪,7
i0 n d̪ j a0 n t̪ aw,8
i0 n d̪ j a0 n,6
i0 n d̪ iː0 f,5
i0 n z e0 l,5
i0 n z a0 mː,5
i0 n z l u0,5
i0 n z iː0 d̪,5
i0 n z o0 mː,5
i0 n ts a0 mː,5
i0 n ts e0 r t̪ aj t̪,8
i0 n ts e0 l,5
i0 sː iː0 r,4
i0 sː iː0 t̪,4
i0 sː iː0 b,4
i0 sː iː0 d̪,4
i0 sː iː0 ħ,4
i0 sː n iː0 n,5
i0 sː i0 b t̪,5
i0 sː i0 r ʃ,5
i0 sː i0 t̪ː,4
i0 sː i0 l dʒ,5
i0 sː e0 r,4
i0 sː e0 n s,5
i0 sː e0 ħː,4
i0 sː e0 mː ew,5
i0 sː e0 l,4
i0 sː e0 sː,4
i0 sː e0 t̪ː,4
i0 sː uː0 ʔ,4
i0 sː uː0 r,4
i0 sː ew w a0,5
i0 sː eː0 m,4
i0 sː k ɪː0 t̪,5
i0 sː w a0 r d̪,6
i0 sː w a0 r,5
i0 sː l ɪː0 m,5
i0 sː a0,3
i0 sː a0 ʔ aj n,6
i0 sː ħ iː0 ħ,5
i0 sː ħ a0 b s,6
i0 sː ħ a0 b,5
i0 t̪ː n e0 j n,6
i0 t̪ː n e0 j ħ,6
i0 t̪ː iː0 m,4
i0 t̪ː iː0 p,4
i0 t̪ː iː0 n,4
i0 t̪ː f a0 l,5
i0 t̪ː f aj l a0,6
i0 t̪ː f aj l ɪː0 t̪,7
i0 t̪ː r iː0 ʔ,5
i0 t̪ː r a0,4
i0 t̪ː r a0 t̪ː,5
i0 t̪ː r a0 t̪ː aw,6
i0 t̪ː r a0 b,5
i0 t̪ː r i0,4
i0 t̪ː r o0 n,5
i0 t̪ː r o0 n t̪,6
i0 t̪ː r o0 f ew,6
i0 t̪ː l ɪː0 t̪,5
i0 t̪ː l e0 t̪ː,5
i0 t̪ː l uː0 ħ,5
i0 t̪ː aj j e0 b,6
i0 t̪ː aj j e0 l,6
i0 t̪ː aj j e0 m,6
i0 t̪ː aj b a0,5
i0 t̪ː m a0,4
i0 t̪ː m ɪː0 m,5
i0 t̪ː m ɪː0 n,5
i0 t̪ː m i0,4
i0 t̪ː a0,3
i0 t̪ː a0 ʃ,4
i0 t̪ː a0 l b,5
i0 t̪ː a0 m aw,5
i0 t̪ː a0 r f,5
i0 t̪ː e0 ʃ,4
i0 t̪ː e0 s t̪,5
i0 t̪ː e0 s t̪ aw r,7
i0 t̪ː e0 m p,5
i0 t̪ː e0 lː ow,5
i0 t̪ː uː0 l,4
i0 t̪ː uː0 r,4
i0 t̪ː u0 r n ew,6
i0 ʃː oː0 l,4
i0 ʃː e0 m ʃ,5
i0 ʃː e0 j n,5
i0 ʃː aː0 r,4
i0 ʃː ew ʔ a0,5
i0 ʃː ew ʔ a0 t̪,6
i0 ʃː a0 t̪ː,4
i0 v a0,3
i0 v a0 t̪,4
i0 d̪ː a0 r,4
i0 d̪ː a0 ʔ s,5
i0 d̪ː r u0,4
i0 d̪ː r i0 t̪ː,5
i0 d̪ː r aw w a0,6
i0 d̪ː r aw w a0 r d̪,8
i0 d̪ː r aw w a0 r,7
i0 d̪ː r a0 mː,5
i0 d̪ː e0 mː,4
i0 d̪ː e0 l,4
i0 d̪ː e0 n b,5
i0 d̪ː e0 j n,5
i0 d̪ː ħ uː0 l,5
i0 d̪ː uː0 r,4
i0 d̪ː uː0 m,4
i0 d̪ː n uː0 b,5
i0 d̪ː m iː0 r,5
i0 d̪ː j a0 r,5
i0 d̪ː l u0,4
i0 d̪ː l a0 m,5
i0 d̪ː eː0 b,4
i0 d̪ː o0 n,4
i0 d̪ː o0 ʔː,4
i0 d̪ː w a0 l,5
i0 rː iː0 d̪,4
i0 rː iː0 ħ,4
i0 rː iː0 t̪,4
i0 rː e0,3
i0 rː e0 s t̪,5
i0 rː e0 s t̪ aw r,7
i0 rː w o0 l,5
i0 rː a0 s,4
i0 rː a0,3
i0 rː uː0 ħ,4
i0 j ɪː0 m,4
i0 j ɪː0 t̪,4
i0 j a0,3
i0 k b a0 r,5
i0 k b a0,4
i0 k b e0 r,5
i0 k b r u0,5
i0 k e0 l,4
i0 k e0 t̪,4
i0 k l a0 bː,5
i0 k l a0 bː s,6
i0 k l a0,4
i0 k r a0 ħ,5
i0 k r iː0 n,5
i0 k r i0,4
i0 k a0,3
i0 k a0 n t̪,5
i0 k a0 n t̪ aw,6
i0 mː uː0 r,4
i0 mː e0 n s,5
i0 b e0 l t̪,5
i0 b e0 l,4
i0 b e0 n,4
i0 b e0 r,4
i0 b e0 d̪,4
i0 b e0 s,4
i0 b n u0,4
i0 b n i0,4
i0 b n a0,4
i0 b n e0 k,5
i0 b d̪ a0,4
i0 b d̪ iː0 l,5
i0 b d̪ e0 l,5
i0 b d̪ l u0,5
i0 b d̪ uː0 l,5
i0 b ʔ a0,4
i0 b ʔ a0 ʃ,5
i0 b ʔ ɡ uː0,5
i0 b l ɪː0 t̪,5
i0 b l a0 t̪,5
i0 b l a0,4
i0 tsː m ɪː0 n,5
i0 t̪ f a0 l,5
i0 t̪ f a0,4
i0 t̪ w a0 l,5
i0 t̪ iː0 r,4
i0 t̪ a0,3
i0 t̪ a0 n t̪,5
i0 t̪ a0 n t̪ aw,6
i0 t̪ a0 n,4
i0 t̪ l o0 b,5
i0 t̪ l a0,4
i0 t̪ l a0 ʔ,5
i0 t̪ l e0 f,5
i0 t̪ l u0,4
i0 t̪ l uː0 f,5
i0 t̪ l uː0 b,5
i0 t̪ l uː0 ʔ,5
i0 t̪ l i0,4
i0 d̪ e0 j n,5
i0 d̪ e0 j ħ,5
i0 d̪ e0 j k,5
i0 d̪ e0 n,4
i0 d̪ e0 l,4
i0 d̪ e0 b,4
i0 d̪ uː0 r,4
i0 d̪ uː0 ʃ,4
i0 d̪ uː0 m,4
i0 d̪ u0,3
i0 d̪ m a0,4
i0 d̪ o0 ʔː,4
i0 d̪ aw w a0,5
i0 d̪ aw w a0 r d̪,7
i0 d̪ aw w a0 r,6
i0 ħ o0 bː,4
i0 ħ o0 sː,4
i0 dʒ iː0 b,4
i0 dʒ iː0 ʃ,4
i0 dʒ o0 rː,4
i0 dʒː iː0 b,4
i0 ʔ iː0 s,4
i0 ʔ uː0 m,4
i0 ʔ aj j e0 b,6
i0 ʔ aj j e0 l,6
i0 ʔ aj j e0 m,6
i0 ʔ s a0 r,5
i0 tʃː a0,3
i0 tʃː a0 t̪,4
i0 tʃː a0 n s,5
i0 tʃː a0 r,4
i0 ɡ aw d̪ i0,5
i0 ɡ aw d̪ u0,5
i0 ɡ iː0 b,4
i0 vː u0 t̪ aw,5
i0 pː r u0 v aw,6
i0 pː r u0 v aj t̪,7
i0 pː r o0 v aw,6
a0 n k i0,4
a0 n k e0,4
a0 n ts i0,4
a0 n ts j a0 n,6
a0 n ʔ a0 s,5
a0 n ʔ a0 l b,6
a0 n ʔ a0 l,5
a0 n dʒ l u0,5
a0 n dʒ l i0,5
a0 n t̪ a0,4
a0 n t̪ a0 dʒː,5
a0 n t̪ a0 n t̪,6
a0 n t̪ a0 n,5
a0 n t̪ a0 t̪,5
a0 n t̪ iː0 k,5
a0 n t̪ i0,4
a0 n d̪ u0,4
a0 n d̪ a0,4
a0 n d̪ a0 r,5
a0 n d̪ a0 r d̪,6
a0 n d̪ a0 n t̪,6
a0 n d̪ l u0,5
a0 n d̪ iː0 r,5
a0 n d̪ n a0,5
a0 n d̪ i0,4
a0 n d̪ oː0 m,5
a0 n d̪ e0 k,5
a0 n d̪ r u0,5
a0 n ɡ i0 s k,6
a0 n ɡ l u0,5
a0 n ɡ l i0,5
a0 ħ j a0 r,5
a0 ħ m a0 r,5
a0 ħ s e0 b,5
a0 ħ s b u0,5
a0 ħ s i0 b ʃ,6
a0 ħ s uː0 b,5
a0 ħ w a0,4
a0 ħ b a0 r,5
a0 ħ b a0 t̪,5
a0 ħ b uː0 b,5
a0 ħ b iː0 t̪,5
a0 ħ d̪ e0 m,5
a0 ħ d̪ e0 k,5
a0 ħ d̪ m u0,5
a0 ħ d̪ u0,4
a0 ħ d̪ i0,4
a0 ħ d̪ a0 r,5
a0 ħ d̪ a0 r d̪,6
a0 ħ d̪ a0,4
a0 ħ d̪ uː0 m,5
a0 ħ r iː0 dʒ,5
a0 ħ r a0 b,5
a0 ħ r a0 ʔ,5
a0 ħ r a0 ʃ,5
a0 r a0,3
a0 r a0 ħ,4
a0 r a0 b,4
a0 r a0 t̪,4
a0 r a0 dʒ,4
a0 r a0 k,4
a0 r a0 ʃ,4
a0 r t̪ i0,4
a0 r t̪ i0 s t̪,6
a0 r t̪ i0 s t̪ aw,7
a0 r t̪ iː0 t̪,5
a0 r t̪ u0,4
a0 r t̪ a0 l,5
a0 r t̪ a0,4
a0 r t̪ r i0,5
a0 r m a0,4
a0 r m a0 t̪,5
a0 r m i0,4
a0 r j i0,4
a0 r j a0,4
a0 r j a0 n,5
a0 k b a0 r,5
a0 k t̪ a0 r,5
a0 k t̪ a0 r ʃ,6
a0 t̪ː i0,3
a0 t̪ː e0 n t̪,5
a0 t̪ː e0 n d̪ ew,6
a0 t̪ː iː0 m,4
a0 t̪ː iː0 v,4
a0 t̪ː iː0 p,4
a0 t̪ː a0 kː,4
a0 t̪ː a0 kː aw,5
a0 t̪ː a0 t̪,4
a0 t̪ː a0,3
a0 t̪ː a0 l b,5
a0 t̪ː uː0 r,4
a0 t̪ː uː0 s,4
a0 b j a0 d̪,5
a0 b j a0,4
a0 mː o0 n t̪,5
a0 mː o0 n t̪ aw,6
a0 l e0 t̪,4
a0 l e0 ʃ,4
a0 l e0 n t̪,5
a0 l e0 k,4
a0 l a0 b,4
a0 l a0 r t̪,5
a0 l a0,3
a0 l a0 ʔ,4
a0 l a0 tsː,4
a0 l b e0 l t̪,6
a0 l b e0 l,5
a0 l b e0 t̪,5
a0 l b e0 k,5
a0 l b u0,4
a0 l b u0 m s,6
a0 l b i0,4
a0 l b a0,4
a0 l b a0 n k,6
a0 l b oː0 m,5
a0 l b n a0,5
a0 l b uː0 m,5
a0 l b ɪː0 b,5
a0 l b ɪː0 t̪,5
a0 l b o0 r d̪,6
a0 l b o0 r t̪,6
a0 l b aː0 r,5
a0 l b aː0,4
a0 l b r o0 n z,7
a0 l b k o0 m,6
a0 l t̪ i0,4
a0 l t̪ iː0 n,5
a0 l t̪ a0 r,5
a0 l t̪ a0 r ʃ,6
a0 l t̪ l i0,5
a0 l t̪ l u0,5
a0 l t̪ n a0,5
a0 l t̪ r u0,5
a0 l t̪ e0,4
a0 l eː0 kː,4
a0 l i0,3
a0 s p e0 t̪ː,5
a0 s p o0 r t̪,6
a0 ʔ r a0,4
a0 ʔ r a0 r,5
a0 ʔ w a0,4
a0 pː o0 r t̪,5
a0 pː o0 dʒː,4
a0 pː e0 lː,4
a0 pː l i0 k aw,6
a0 m b j e0 n t̪,7
a0 m b a0,4
a0 m b i0,4
a0 f n a0,4
a0 p t̪ iː0 t̪,5
a0 p t̪ a0 n t̪,6
a0 p t̪ a0 n,5
a0 tʃː e0 sː,4
a0 tʃː e0 t̪ː aw,5
a0 tʃː e0 t̪ː aj t̪,6
a0 d̪ u0,3
a0 d̪ u0 l t̪,5
a0 bː uː0 z,4
a0 bː uː0 ts,4
a0 bː o0 r d̪,5
a0 bː o0 tsː,4
a0 bː a0,3
a0 bː a0 r,4
a0 bː a0 t̪,4
a0 kː o0 n t̪,5
a0 kː o0 n t̪ aw,6
a0 kː o0 s t̪,5
a0 lː a0,3
a0 lː a0 s,4
a0 lː a0 t̪,4
a0 lː a0 b,4
a0 lː i0,3
a0 vː iː0 z,4
a0 vː a0 n ts aw,6
a0 ɡ aː0 d̪,4
a0 ɡ aː0 t̪,4
a0 ɡ aː0 r,4
a0 rː e0 t̪,4
a0 rː e0,3
a0 rː e0 j,4
a0 rː e0 s t̪,5
a0 rː e0 s t̪ aw r,7
a0 rː e0 s t̪ aw,6
ʔ u0 d̪ː ɪː0 m,5
ʔ u0 d̪ː ɪː0 s,5
ʔ ɪː0 e0 d̪,4
ʔ ɪː0 ɡ eː0 d̪,5
ʔ ɪː0 ɡ eː0 k,5
ʔ ɪː0 d̪ a0,4
ʔ ɪː0 d̪ iː0 n,5
ʔ ɪː0 ɡː d̪ iː0 n,6
ʔ ɪː0 ɡː d̪ a0,5
ʔ ɪː0 s u0,4
ʔ eː0 d̪ iː0 n,5
ʔ eː0 d̪ a0,4
ʔ a0 l e0 t̪,5
ʔ a0 l e0 ʃ,5
ʔ a0 l e0 n t̪,6
ʔ a0 l e0 k,5
ʔ a0 l b e0 l t̪,7
ʔ a0 l b e0 l,6
ʔ a0 l b e0 t̪,6
ʔ a0 l b e0 k,6
ʔ a0 l b u0,5
ʔ a0 l b u0 m s,7
ʔ a0 l b i0,5
ʔ a0 l b a0,5
ʔ a0 l b a0 n k,7
ʔ a0 l b oː0 m,6
ʔ a0 l b n a0,6
ʔ a0 l b uː0 m,6
ʔ a0 l b ɪː0 b,6
ʔ a0 l b ɪː0 t̪,6
ʔ a0 l b o0 r d̪,7
ʔ a0 l b o0 r t̪,7
ʔ a0 l b aː0 r,6
ʔ a0 l b aː0,5
ʔ a0 l b r o0 n z,8
ʔ a0 l b k o0 m,7
ʔ a0 l u0,4
ʔ a0 l t̪ i0,5
ʔ a0 l t̪ iː0 n,6
ʔ a0 l t̪ a0 r,6
ʔ a0 l t̪ a0 r ʃ,7
ʔ a0 l t̪ l i0,6
ʔ a0 l t̪ l u0,6
ʔ a0 l t̪ n a0,6
ʔ a0 l t̪ r u0,6
ʔ a0 l t̪ e0,5
ʔ a0 l a0 b,5
ʔ a0 l a0 r t̪,6
ʔ a0 l a0,4
ʔ a0 l a0 ʔ,5
ʔ a0 l a0 tsː,5
ʔ a0 l ts a0,5
ʔ a0 l ts ɪː0 t̪,6
ʔ a0 lː i0,4
ʔ a0 lː u0,4
ʔ a0 s iː0 r,5
ʔ a0 s a0 l,5
ʔ a0 s a0 l t̪,6
ʔ a0 s a0 l ʃ,6
ʔ a0 s a0 m,5
ʔ a0 d̪ː iː0 s,5
ʔ a0 d̪ː s a0,5
ʔ a0 d̪ː e0 mː,5
ʔ a0 d̪ː e0 j,5
ʔ a0 d̪ː e0 s,5
ʔ a0 sː iː0 s,5
ʔ a0 sː iː0 t̪,5
ʔ a0 r i0,4
ʔ a0 r a0,4
ʔ a0 r a0 ħ,5
ʔ a0 r a0 b,5
ʔ a0 r a0 t̪,5
ʔ a0 r a0 dʒ,5
ʔ a0 r a0 k,5
ʔ a0 r a0 ʃ,5
ʔ a0 r b ɪː0 t̪,6
ʔ a0 r b t̪ e0 j n,8
ʔ a0 r b uː0 t̪,6
ʔ a0 r b iː0 n,6
ʔ a0 r b u0,5
ʔ a0 r b a0,5
ʔ a0 r iː0 r,5
ʔ a0 r iː0 d̪,5
ʔ a0 r iː0 b,5
ʔ a0 b a0 d̪,5
ʔ a0 b a0,4
ʔ a0 b a0 r,5
ʔ a0 b a0 t̪,5
ʔ a0 b l u0,5
ʔ a0 b d̪ u0,5
ʔ a0 b d̪ e0 t̪,6
ʔ a0 b e0 t̪,5
ʔ a0 b e0 ts,5
ʔ a0 b e0 z,5
ʔ a0 t̪ː a0 kː,5
ʔ a0 t̪ː a0 kː aw,6
ʔ a0 t̪ː a0 t̪,5
ʔ a0 t̪ː a0,4
ʔ a0 t̪ː a0 l b,6
ʔ a0 t̪ː uː0 r,5
ʔ a0 t̪ː uː0 s,5
ʔ a0 m e0 s,5
ʔ a0 m e0 s t̪,6
ʔ a0 m e0 s t̪ aw r,8
ʔ a0 m e0 s t̪ aw,7
ʔ a0 m e0 t̪,5
ʔ a0 m e0 l,5
ʔ a0 m u0,4
ʔ a0 m a0,4
ʔ a0 m a0 r,5
ʔ a0 t̪ e0 l,5
ʔ a0 t̪ e0 n,5
ʔ a0 t̪ e0,4
ʔ a0 t̪ a0,4
ʔ a0 t̪ a0 ʃ,5
ʔ a0 t̪ a0 r,5
ʔ a0 t̪ a0 r ʃ,6
ʔ a0 t̪ l u0,5
ʔ a0 t̪ r i0,5
ʔ a0 t̪ r uː0 n,6
ʔ a0 t̪ r a0,5
ʔ a0 t̪ r o0 l,6
ʔ a0 t̪ iː0 n,5
ʔ a0 t̪ iː0 v,5
ʔ a0 t̪ iː0 ħ,5
ʔ a0 d̪ iː0 f,5
ʔ a0 d̪ iː0 m,5
ʔ a0 d̪ iː0 d̪,5
ʔ a0 d̪ i0,4
ʔ a0 f a0,4
ʔ a0 f a0 s,5
ʔ a0 rː e0 t̪,5
ʔ a0 rː e0,4
ʔ a0 rː e0 j,5
ʔ a0 rː e0 s t̪,6
ʔ a0 rː e0 s t̪ aw r,8
ʔ a0 rː e0 s t̪ aw,7
ʔ aw w i0 j a0,6
ʔ aw w i0 j iː0 n,7
ʔ i0 s u0,4
ʔ i0 s oː0 m,5
ʔ i0 s aː0,4
ʔ i0 s n i0,5
ʔ i0 s n a0,5
ʔ i0 s e0 m,5
ʔ i0 s e0 b,5
ʔ i0 s e0 ħː,5
ʔ i0 s e0 l,5
ʔ i0 s e0 k,5
ʔ i0 s e0 r,5
ʔ i0 m a0,4
ʔ e0 ɡː d̪ iː0 n,6
ʔ e0 ɡː d̪ a0,5
ʔ o0 s r a0,5
ʔ o0 t̪ n i0,5
ʔ o0 d̪ m a0,5
ʔ o0 r t̪ a0,5
ʔ o0 r t̪ i0,5
ʔ o0 r t̪ iː0 v,6
ʔ o0 ʃ r a0,5
ʔ r a0 b i0,5
ʔ r a0 b t̪ a0,6
ʔ r a0 b t̪ u0,6
ʔ r a0 b a0 d̪,6
ʔ r a0 b a0,5
ʔ r a0 b a0 r,6
ʔ r a0 b a0 t̪,6
ʔ r a0 b j a0 d̪,7
ʔ r a0 b j a0,6
