word,len
v ɑ0 j ɾ n,5
v ɑ0 j ɾ d,5
v ɑ0 j,3
v ɑ0 n,3
v ɑ0 n kʰ,4
v ɑ0 n kʰ n,5
v ɑ0 r,3
v ɑ0 χ,3
v ɑ0 χ t,4
v ɑ0 ɾ,3
v ɑ0 ɾ kʰ,4
v ɑ0 ɾ kʰ n,5
v ɑ0 ɾ dz ɾ,5
v ɑ0 ɾ dz,4
v ɑ0 ɾ k,4
v ɑ0 ɾ k n,5
v ɑ0 ɾ d n,5
v ɑ0 ɾ d,4
v ɑ0 ɾ tʰ,4
v ɑ0 s n,4
v ɑ0 z kʰ,4
v ɑ0,2
v k ɑ0,3
v k ɑ0 n,4
v k ɑ0 n ɡ l,6
v k ɑ0 n ɡ,5
v k ɑ0 n kʰ,5
v k ɑ0 n kʰ n,6
v s t ɑ0 ts,5
v s t ɑ0 k,5
v s t ɑ0 k n,6
v s t ɑ0 h,5
v s ɛ0 m,4
v ɾ ɑ0 j,4
v ɾ ɑ0 tsʰ,4
v ɾ ɑ0 n kʰ,5
v ɾ ɑ0 n kʰ n,6
v ɾ ɑ0 n tsʰ,5
v ɾ ɑ0 n tsʰ n,6
v ɾ ɑ0 n,4
v ɾ ɑ0 s,4
v ɾ ɛ0 ʒ,4
v n ɑ0 s,4
v t ɑ0 n,4
v t ɑ0 n n,5
v t ɑ0 n kʰ,5
v t ɑ0 n kʰ n,6
v t ɑ0 n tsʰ,5
v t ɑ0 n tsʰ n,6
v t ɑ0 n ɡ l,6
v t ɑ0 n ɡ,5
v t ɑ0 n d,5
v tʃ r ɛ0 l,5
v tʃ r ɛ0 tsʰ,5
v tʃ i0 r,4
v i0 ʃ t,4
v i0 ʃ t n,5
v r n d ɛ0 l,6
v r n d ɛ0 tsʰ,6
v r n d u0 m,6
v ʃ t i0 tsʰ,5
v z ɔ0 v n,5
ə0 s t,3
ə0,1
ə0 n d,3
kʰ ɑ0 n,3
kʰ ɑ0 n tsʰ,4
kʰ ɑ0 n tsʰ n,5
kʰ ɑ0 dʒ,3
kʰ ɑ0 ɾ,3
kʰ ɑ0 ɾ t,4
kʰ ɑ0 ɾ t kʰ,5
kʰ ɑ0 ɾ t kʰ n,6
kʰ ɑ0 ɾ ʃ,4
kʰ ɑ0 j l n,5
kʰ ɑ0 j l,4
kʰ ɑ0 ʁ tsʰ ɾ,5
kʰ ɑ0 ʁ tsʰ,4
kʰ ɑ0 ʁ,3
kʰ ɑ0 ʃ,3
kʰ i0 tʃʰ,3
kʰ i0,2
kʰ i0 m,3
kʰ i0 tʰ,3
kʰ s ɑ0 n,4
kʰ s ɛ0 tsʰ,4
kʰ u0 j ɾ,4
kʰ u0 j ɾ n,5
kʰ u0 j ɾ s,5
kʰ u0 j k,4
kʰ u0,2
kʰ u0 ɾ dz,4
kʰ u0 ɾ d,4
kʰ u0 n,3
kʰ u0 n s,4
kʰ n ɑ0 ts,4
kʰ n ɑ0 ʁ,4
kʰ n ɑ0 ɾ,4
kʰ n n u0 m,5
kʰ n n ɛ0 l,5
kʰ n n i0 ɾ,5
kʰ n n i0,4
kʰ n n i0 tʃʰ,5
kʰ n u0 m,4
kʰ n i0,3
kʰ n i0 tsʰ,4
kʰ n ɛ0 l,4
kʰ n ɛ0 tsʰ,4
kʰ n ɔ0 v,4
kʰ n kʰ u0 m,5
kʰ n kʰ u0 ʃ,5
kʰ ɾ ɔ0 dʒ,4
kʰ ɾ ɔ0 dʒ s,5
kʰ ɾ d ɛ0 l,5
kʰ ɾ d ɛ0 tsʰ,5
kʰ ɾ d ɛ0 h,5
kʰ ɾ d ɛ0 ɾ,5
kʰ ɾ d ɛ0 ɾ n,6
kʰ ɾ dz ɔ0 v,5
kʰ ʃ u0 m,4
kʰ ʃ ɛ0 l,4
kʰ ʃ ɛ0 tsʰ,4
kʰ ʃ i0,3
kʰ ʃ v ɑ0 ts,5
kʰ ʃ v ɑ0 ts kʰ,6
kʰ ʃ v ɑ0 r,5
kʰ ʃ v u0 m,5
kʰ tʃʰ ɛ0 ɾ,4
kʰ tʃʰ ɛ0 ɾ n,5
kʰ ɔ0 n n,4
kʰ ɔ0 v,3
kʰ ɔ0 v s,4
kʰ ɛ0 f,3
kʰ tʰ ɔ0 v,4
kʰ tʰ i0,3
tʃʰ ɛ0 ɾ,3
tʃʰ ɛ0 ɾ n,4
tʃʰ ɛ0 s,3
tʃʰ ɛ0 n kʰ,4
tʃʰ ɛ0 kʰ,3
tʃʰ k ɑ0,3
tʃʰ k ɑ0 ɾ,4
tʃʰ k ɑ0 ɾ tʃ,5
tʃʰ k ɑ0 ɾ ɡ n,6
tʃʰ k ɑ0 ɾ ɡ,5
tʃʰ k ɑ0 ɾ ɡ m,6
tʃʰ k ɑ0 n,4
tʃʰ k ɑ0 n ɡ l,6
tʃʰ k ɑ0 n ɡ,5
tʃʰ k ɑ0 n kʰ,5
tʃʰ k ɑ0 n kʰ n,6
tʃʰ k ɑ0 j s ɾ,6
tʃʰ k ɑ0 j,4
tʃʰ k ɑ0 j kʰ,5
tʃʰ k ɑ0 j ts,5
tʃʰ ɔ0 ɾ s,4
tʃʰ ɔ0 ɾ s n,5
tʃʰ ɔ0 ɾ,3
tʃʰ ɑ0 ɾ,3
tʃʰ ɑ0 ɾ n,4
tʃʰ ɑ0 pʰ,3
tʃʰ p ɛ0 t kʰ,5
tʃʰ p ɛ0 t,4
tʃʰ p ɛ0 t n,5
tʃʰ m n ɑ0,4
tʃʰ m n ɑ0 l,5
tʃʰ m n ɑ0 tsʰ,5
tʃʰ m n ɑ0 tsʰ kʰ,6
tʃʰ m n ɑ0 n kʰ,6
tʃʰ m n ɑ0 n kʰ n,7
tʃʰ m n ɑ0 n,5
tʃʰ m n ɑ0 s,5
tʃʰ m n ɑ0 m,5
tʃʰ m n ɑ0 kʰ,5
tʃʰ m n ɑ0 j,5
tʃʰ m t n u0 m,6
tʃʰ m t n ɛ0 l,6
tʃʰ m t n ɛ0 ɾ s,7
tʃʰ m t n ɛ0 ɾ,6
tʃʰ m t n ɛ0 ɾ n,7
tʃʰ m t n ɛ0 kʰ,6
tʃʰ m t n ɛ0 m,6
tʃʰ m t n ɛ0 n,6
tʃʰ m t n ɛ0 n ɡ,7
tʃʰ m t n ɛ0 n kʰ,7
tʃʰ m t n ɛ0 s,6
tʃʰ m t n i0 tsʰ,6
tʃʰ m t n i0,5
tʃʰ m t n ɔ0 ʁ,6
tʃʰ m t n ɔ0 ʁ n,7
tʃʰ ɡ ɑ0,3
tʃʰ ɡ ɑ0 n,4
tʃʰ ɡ ɑ0 n dz,5
tʃʰ ɡ ɑ0 n dz ɾ,6
tʃʰ ɡ ɑ0 n dz n,6
tʃʰ ɡ ɑ0 n kʰ,5
tʃʰ ɡ ɑ0 n kʰ n,6
tʃʰ ɡ t ɑ0 v,5
tʃʰ ɡ t ɑ0 n,5
tʃʰ ɡ t ɑ0 n n,6
tʃʰ ɡ t ɑ0 n kʰ,6
tʃʰ ɡ t ɑ0 n kʰ n,7
tʃʰ ɡ t ɑ0 n tsʰ,6
tʃʰ ɡ t ɑ0 n tsʰ n,7
tʃʰ ɡ t ɑ0 n ɡ l,7
tʃʰ ɡ t ɑ0 n ɡ,6
tʃʰ ɡ t ɑ0 n d,6
tʃʰ ɡ t ɑ0,4
tʃʰ ɡ t ɑ0 ts,5
tʃʰ ɡ n ɑ0 tsʰ,5
tʃʰ ɡ n ɑ0 tsʰ kʰ,6
tʃʰ ɡ n ɑ0,4
tʃʰ ɡ n ɑ0 l,5
tʃʰ ɡ n ɑ0 n kʰ,6
tʃʰ ɡ n ɑ0 n kʰ n,7
tʃʰ ɡ n ɑ0 n,5
tʃʰ ɡ n ɑ0 m,5
tʃʰ ɡ n ɑ0 s,5
tʃʰ ɡ n ɑ0 kʰ,5
tʃʰ ɡ n ɑ0 ts,5
tʃʰ ɡ n ɑ0 ɾ,5
tʃʰ t v ɛ0 tsʰ,5
tʃʰ t v ɛ0 l,5
tʃʰ t v ɛ0 kʰ,5
tʃʰ t v ɛ0 ɾ,5
tʃʰ t v ɛ0 ɾ dʒ,6
tʃʰ t v ɛ0 ɾ dʒ n,7
tʃʰ t ɑ0 l,4
tʃʰ t ɑ0 s,4
tʃʰ t ɑ0 n,4
tʃʰ t ɑ0 n n,5
tʃʰ t ɑ0 n kʰ,5
tʃʰ t ɑ0 n kʰ n,6
tʃʰ t ɑ0 n tsʰ,5
tʃʰ t ɑ0 n tsʰ n,6
tʃʰ t ɑ0 n ɡ l,6
tʃʰ t ɑ0 n ɡ,5
tʃʰ t ɑ0 n d,5
tʃʰ t ɑ0,3
tʃʰ n tʃʰ i0 n,5
tʃʰ l s ɛ0 l,5
tʃʰ l s ɛ0 tsʰ,5
tʃʰ l s ɛ0 kʰ,5
tʃʰ l s ɛ0 n,5
tʃʰ l s ɛ0 n kʰ,6
tʃʰ l s ɛ0 s,5
tʃʰ l s ɛ0 m,5
tʃʰ l s i0 ɾ,5
tʃʰ l s i0 ɾ t,6
tʃʰ l s i0 ɾ t s,7
tʃʰ l s i0 ɾ t n,7
tʃʰ l s i0 ɾ t d,7
tʃʰ l s i0,4
tʃʰ kʰ n ɑ0 ts,5
tʃʰ kʰ n ɑ0 ʁ,5
tʃʰ kʰ n ɑ0 ɾ,5
tʃʰ ts n v ɛ0 l,6
tʃʰ ts n v ɛ0 tsʰ,6
tʃʰ ts n v ɛ0 ɾ,6
tʃʰ ts n v ɛ0 ɾ dʒ,7
tʃʰ ts n v ɑ0 ts,6
tʃʰ ts n v ɑ0 ts kʰ,7
tʃʰ ts n v u0 m,6
tʃʰ ts n v i0,5
i0 tsʰ,2
i0 n kʰ n,4
i0 n kʰ d,4
i0 n kʰ s,4
i0 n kʰ,3
i0 n tʃʰ,3
i0 n tʃʰ n,4
i0 n n,3
i0 b ɾ,3
i0 m n,3
i0 v ɾ,3
i0 s,2
k ɑ0,2
k ɑ0 n,3
k ɑ0 n ɡ l,5
k ɑ0 n ɡ,4
k ɑ0 n kʰ,4
k ɑ0 n kʰ n,5
k ɑ0 ɾ,3
k ɑ0 ɾ tʃ,4
k ɑ0 ɾ ɡ n,5
k ɑ0 ɾ ɡ,4
k ɑ0 ɾ ɡ m,5
k ɑ0 p,3
k ɑ0 p n,4
k ɑ0 tsʰ,3
k ɑ0 j s ɾ,5
k ɑ0 j,3
k ɑ0 j kʰ,4
k ɑ0 j ts,4
k ɑ0 tʰ,3
k ɑ0 m kʰ n,5
k ɑ0 m kʰ,4
k ɑ0 r kʰ,4
k ɑ0 r kʰ n,5
k ɑ0 ʁ,3
k ɑ0 s,3
k ɑ0 h,3
k ɑ0 z m,4
k ɑ0 χ,3
k ə0,2
k i0 n,3
k i0 n n,4
k i0 n s,4
k i0 tsʰ,3
k i0 ɾ,3
