word,len
t y0 s,3
t y0 k,3
t i0 l,3
t i0 ʃ,3
t i0,2
t i0 n,3
t i0 p,3
t oː0,2
t oː0 k,3
t o0 p,3
t o0 ŋ,3
t o0 j,3
t o0 n,3
t o0 m,3
t o0 r t,4
t o0 r,3
t o0 k,3
t o0 b,3
t o0 l,3
t ɑ0 k,3
t ɑ0 ʃ,3
t ɑ0 ŋ,3
t ɑ0 n,3
t ɑ0 n k,4
t ɑ0 j,3
t ɑ0 j m s,5
t ɑ0 r,3
t ɑ0 l,3
t ɑ0 m,3
t ɑ0 p,3
t ɑ0,2
t ɑ0 z,3
t ø0 r t,4
t ø0 r,3
t ø0 ʃ,3
t ø0 l,3
t ø0,2
t ø0 n,3
t e0 ŋ,3
t e0 z,3
t e0 r s,4
t e0 r t,4
t e0 r,3
t e0 n,3
t e0 s t,4
t e0 k s t,5
t e0,2
t e0 m p,4
t e0 j,3
t uː0,2
t uː0 j t,4
t u0 ʃ,3
t u0 r k,4
t u0 r,3
t u0 z,3
t u0,2
t u0 p,3
t ɑː0 p,3
t ɑː0,2
t ɑː0 r,3
t ɯ0 n tʃ,4
t ɯ0 n,3
t ɯ0 ŋ,3
t ɯ0 ʃ,3
t ɯ0 t,3
t ɯ0,2
t øː0,2
t eː0,2
t eː0 p,3
t eː0 k,3
t v i0,3
t yː0,2
t n ɯ0 n,4
t r i0,3
i0 ʃ,2
i0 tʃ,2
i0 b n,3
i0 t,2
i0 r,2
i0 m,2
i0 l,2
i0 p,2
m i0 ŋ,3
m i0,2
m i0 s,3
m i0 r,3
m ɑ0 l,3
m ɑ0 j,3
m ɑ0 r t,4
m ɑ0 r,3
m ɑ0,2
m ɑ0 s,3
m ɑ0 m l,4
m ɑ0 ŋ,3
m ɑ0 ɡ t,4
m e0 t r,4
m e0 r t,4
m e0 r,3
m e0,2
m e0 d,3
m e0 ʃ,3
m uː0 n,3
m ɡ e0,3
m u0 z,3
m u0,2
m øː0 r,3
m eː0,2
m o0 j,3
m ɯ0,2
m ɯ0 k,3
m ɑː0 l,3
m n m ɑ0,4
m d e0 j t,5
m d e0 j,4
m d e0 j m,5
m d e0 n,4
m y0 l k,4
m y0 n,3
y0 tʃ,2
y0 j,2
y0 n,2
χ ɑ0 n,3
χ ɑ0 m,3
χ u0 n,3
χ o0 r,3
χ l o0 r,4
χ n ɯ0 n,4
o0 ʃ,2
o0 n,2
o0 j,2
o0 ŋ,2
o0 k,2
o0 r,2
o0 r t,3
o0 b,2
o0 p,2
o0 p d,3
o0 ɡ,2
o0 m,2
j u0,2
j u0 j,3
j u0 n,3
j ɑ0 n,3
j o0 z,3
j o0,2
j o0 n,3
j i0 n,3
ɯ0 r,2
ɯ0,1
ɯ0 n,2
ɯ0 z,2
ɯ0 m,2
ɯ0 p,2
ɯ0 k,2
d e0 j t,4
d e0 j,3
d e0 j m,4
d e0 n,3
d e0 m,3
d e0 ŋ ɡ,4
d ɑ0 n,3
d ɑ0 l,3
d ɑ0 ŋ k,4
d ɑ0 j,3
d ɑ0 t,3
d ɑ0 r,3
d ɑ0 r s,4
d i0 n,3
d i0 ŋ,3
d i0 l,3
d i0 j,3
d i0,2
d i0 s k,4
d o0 s,3
d o0 m,3
d oː0 r,3
d oː0,2
d ɯ0 n,3
d ɯ0,2
d ɑː0 m,3
d n j ɑ0,4
d n i0,3
d y0 ŋ,3
d ø0,2
d ø0 j,3
d ø0 ŋ,3
d u0,2
d u0 n,3
d v ɑ0,3
d v u0 χ,4
d dʒ ɑ0 z,4
d øː0,2
d uː0,2
b y0 t,3
b e0 ʃ,3
b e0 t,3
b e0 r,3
b e0 k,3
b e0 l,3
b e0 n,3
b e0,2
b e0 j,3
b ɑ0 j,3
b ɑ0 n k,4
b ɑ0 t,3
b ɑ0 l,3
b ɑ0 l l,4
b ɑ0 k,3
b ɑ0 r s,4
b ɑ0 s,3
b o0 z,3
b o0 l,3
b o0 ʃ,3
b o0 r b,4
b o0 r,3
b o0 k s,4
b i0 j,3
b i0 l,3
b i0,2
b i0 t,3
b ɑː0,2
b u0 t,3
b u0 r tʃ,4
b u0 r,3
b u0 l l,4
b u0 k,3
b tʃ ɑ0,3
b oː0 r,3
b oː0,2
b eː0,2
b uː0,2
b uː0 p,3
b l o0 ɡ,4
b ø0 l,3
b ɯ0,2
tʃ e0 t,3
tʃ e0 k,3
tʃ e0 χ,3
tʃ e0 p,3
tʃ e0 n,3
tʃ e0,2
tʃ e0 m,3
tʃ e0 s t,4
tʃ e0 tʃ,3
tʃ ɯ0 n,3
tʃ ɯ0 ŋ,3
tʃ ɯ0 k,3
tʃ ɯ0 r,3
tʃ ɯ0,2
tʃ ɑː0 p,3
tʃ ɑː0 r,3
tʃ ɑ0 j,3
tʃ ɑ0 ŋ,3
tʃ ɑ0 tʃ,3
tʃ ɑ0 l,3
tʃ ɑ0 r,3
tʃ ɑ0 r k,4
tʃ ɑ0 k,3
tʃ ɑ0 p,3
tʃ ø0 p,3
tʃ ø0 l,3
tʃ i0,2
tʃ i0 j,3
tʃ i0 n,3
tʃ i0 l,3
tʃ o0 k,3
tʃ o0,2
tʃ o0 p,3
tʃ o0 r,3
tʃ u0,2
tʃ oː0 r,3
tʃ uː0,2
tʃ y0,2
z o0 r,3
z ɑ0 t,3
z ɑ0 r,3
z ɑ0 l,3
z d e0 s,4
z oː0 t,3
oː0 r,2
oː0,1
oː0 z,2
oː0 p,2
ʃ ɑː0 r,3
ʃ ɑ0 r t,4
ʃ ɑ0 r,3
ʃ ɑ0 m,3
ʃ ɑ0 χ,3
ʃ ɑ0 k,3
ʃ ɑ0 l,3
ʃ ɑ0 j,3
ʃ ɑ0 n,3
ʃ ɑ0 d,3
ʃ e0 k,3
ʃ e0 r,3
ʃ e0 j χ,4
ʃ v e0 d,4
ʃ ɯ0 m,3
ʃ ɯ0 k,3
ʃ i0 ʃ,3
ʃ o0 r,3
ʃ o0 k,3
ʃ n ɑ0 n,4
ʃ n ɯ0 n,4
ʃ u0 m,3
e0 r,2
e0 r k,3
e0,1
e0 s,2
e0 s t,3
e0 t,2
e0 j,2
e0 z,2
e0 d d,3
e0 d,2
e0 p,2
e0 ɡ,2
e0 n,2
e0 m,2
uː0 l,2
uː0,1
uː0 k,2
n ɑː0 m,3
n ɑː0 r,3
n ɑ0 n,3
n ɑ0 s,3
n ɑ0 d,3
n ɑ0 r k,4
n ɑ0 k,3
n u0 r,3
n u0 k,3
n u0 n,3
n e0 r v,4
n e0 n,3
n e0 t,3
n o0,2
n ɯ0 m,3
n i0,2
ɡ ɑ0,2
ɡ ɑ0 z,3
ɡ ɑ0 n,3
ɡ ɑ0 n tʃ,4
ɡ r e0 k,4
ɡ r ɑ0 m m,5
ɡ r ɑ0 n t,5
ɡ y0 l,3
ɡ i0 m n,4
ɡ i0 p s,4
ɡ i0 d,3
ɡ u0 l,3
ɡ u0,2
ɡ u0 z,3
ɡ d e0,3
ɡ e0 n,3
ɡ o0 d,3
ɡ o0 r,3
ɡ o0 t,3
ɡ o0 n,3
ɡ ɯ0,2
ɡ ɯ0 z,3
r u0 χ,3
r u0 b l,4
r i0 m,3
r e0 d,3
r e0 dʒ,3
r o0 l,3
r o0 k,3
r ɑ0 k t,4
r ɑ0 k,3
r n u0,3
ø0,1
ø0 r t,3
ø0 r,2
ø0 tʃ,2
ø0 l,2
ø0 n,2
ø0 ŋ,2
u0 j,2
u0 n,2
u0 tʃ,2
u0 k,2
p e0 r,3
p e0 r s,4
p e0,2
p e0 s,3
p u0 n k t,5
p u0 t,3
p u0 d,3
p u0 l,3
p l ɑ0 n,4
p o0 d,3
p o0 l,3
p o0 s t,4
p r ɑ0 v,4
p r ɑ0 k t,5
p r ɑ0 k,4
p r o0,3
p ɑ0 r z,4
p ɑ0 r k,4
p ɑ0 r,3
p ɑ0 r t,4
p ɑ0 s,3
l i0,2
l i0 ŋ,3
l i0 t r,4
l i0 t,3
l e0 t,3
l ɑ0,2
l ɑ0 r,3
l ɑ0 t,3
l ɯ0 k,3
v ɑ0 n,3
v ɑ0 s,3
v r ɑ0 tʃ,4
v s e0,3
v s e0 j,4
v o0,2
v o0 n,3
v e0 b,3
v z ɡ e0 n,5
øː0,1
ɑː0,1
yː0,1
