word,len
s u0 d,3
s u0 p,3
s u0 z,3
s p o0 r t,5
s p i0 r,4
s p i0 r t,5
s ø0 t,3
s ø0 j,3
s ɑ0 f,3
s ɑ0 k,3
s ɑ0 n,3
s ɑ0 j t,4
s ɑ0 j,3
s ɑ0 l,3
s ɑ0,2
s ɑ0 z,3
s ɑ0 p,3
s a0 n,3
s a0 ɡ,3
s a0,2
s e0 r,3
s e0,2
s e0 n,3
s t ɑ0 r,4
s t ɑ0 r t,5
s t ɑ0 n,4
s t ɑ0 n k,5
s t i0 l ʔ m,6
s t i0 l ʔ,5
s t r e0 s s,6
s t r e0 s t,6
s ɤ0,2
s ɤ0 z,3
s ɤ0 r,3
s ɤ0 n,3
s ɤ0 j,3
s o0 n,3
s l ɑ0 j d,5
s i0,2
s k l ɑ0 s s,6
s k l ɑ0 d,5
s r o0 k,4
x a0 l,3
x a0 d,3
x ɑ0 n,3
x ɑ0 s,3
x ɑ0 k,3
x ɑ0 t,3
x ɑ0 ʑ,3
x ɑ0 ɕ,3
x u0 ʃ,3
x u0 r,3
x u0 p,3
x u0 t,3
x i0 s,3
x i0 ɕ,3
x e0 m,3
x e0 t,3
x o0 r,3
x ø0 r,3
ɑ0 k,2
ɑ0 k t,3
ɑ0 j,2
ɑ0,1
ɑ0 z,2
ɑ0 t,2
ɑ0 l,2
ɑ0 ʃ,2
ɑ0 ɕ,2
ɑ0 n t,3
ɑ0 h,2
ɑ0 r t,3
ɑ0 r,2
ɑ0 x,2
ɑ0 ŋ,2
ɑ0 s,2
ɑ0 w t,3
ɑ0 w ɡ,3
ɕ ɤ0 n,3
ɕ ɤ0 k,3
ɕ ɤ0,2
ɕ i0 t,3
ɕ i0 k,3
ɕ i0 r,3
ɕ i0,2
ɕ a0 j,3
ɕ a0 ɕ,3
ɕ ɑ0 k,3
ɕ ɑ0 l,3
ɕ ɑ0 ŋ,3
ɕ ɑ0,2
ɕ ɑ0 t,3
ɕ o0 r,3
ɕ y0 p,3
ɕ y0 l,3
ɕ y0,2
ɕ y0 t,3
ɕ e0,2
ɕ e0 x,3
ɕ ø0 j,3
ɕ t o0,3
ɕ u0 k,3
ʑ i0 r,3
ʑ i0 l,3
ʑ i0 ŋ,3
ʑ i0 z,3
ʑ i0 m,3
ʑ i0 t,3
ʑ ɑ0 n,3
ʑ ɑ0 j,3
ʑ ɤ0 r,3
ʑ a0 j,3
ʑ e0 p,3
ʑ e0 n,3
ʑ o0 r,3
i0,1
i0 l,2
i0 r,2
i0 t,2
i0 ɕ,2
i0 s,2
i0 x,2
i0 n,2
i0 b n,3
i0 ʃ,2
i0 k,2
i0 w,2
i0 z,2
r u0 s,3
r u0,2
r u0 x,3
r u0 l ʔ,4
r u0 l ʔ t,5
r o0 l ʔ,4
r ɑ0,2
r ɑ0 s,3
r ɑ0 z,3
r ɑ0 k,3
r e0,2
r ɤ0 n,3
r ɤ0,2
r a0 t,3
r y0,2
r i0,2
n a0 k ʔ,4
n a0,2
n a0 m,3
n a0 n,3
n a0 r,3
n ɕ ɤ0,3
n ɤ0 k,3
n ɤ0 k ʔ,4
n ɤ0 ŋ,3
n ɤ0,2
n i0 k,3
n e0 f t ʔ,5
n e0,2
n e0 ŋ,3
n e0 r w,4
n u0 r,3
n u0,2
n ɑ0,2
n ɑ0 n,3
n ɑ0 r,3
n ɑ0 z,3
n d ɑ0,3
n d a0,3
n o0,2
n n ɑ0 n,4
n n a0 n,4
ɡ e0 l,3
ɡ e0,2
ɡ ɑ0,2
ɡ ɑ0 z,3
ɡ ɑ0 n,3
ɡ ɑ0 m ʔ,4
ɡ a0,2
ɡ a0 n,3
ɡ a0 r,3
ɡ ø0 l,3
ɡ ø0 l t,4
ɡ ø0 r,3
ɡ r i0 p p,5
ɡ r ɑ0 m m,5
ɡ r ɑ0 f,4
ɡ r ɑ0 n t,5
ɡ r e0 k,4
ɡ ɤ0,2
ɡ ɤ0 j b,4
ɡ ɤ0 j,3
ɡ ɤ0 n,3
ɡ i0 d,3
ɡ i0 p s,4
ɡ y0 r,3
ɡ j ɑ0 h,4
ɡ o0,2
d y0 r t,4
d i0 n,3
d i0 m,3
d i0 b,3
d i0 r,3
d ɑ0 n,3
d ɑ0 d,3
d u0 s,3
d u0 m,3
d u0,2
d a0 n,3
d a0 r t,4
d e0,2
d e0 r,3
d e0 k,3
d ø0 m,3
d ʒ ɑ0 z,4
d ɤ0 m,3
d o0,2
h i0 ɕ,3
h i0 n d,4
h ɑ0 j,3
h a0 j,3
j ɑ0 l,3
j ɑ0 l t,4
j ɑ0 z,3
j ɑ0,2
j ɑ0 k,3
j ɑ0 r,3
j ɑ0 t,3
j ɑ0 d,3
j ɑ0 m ʔ,4
j ɑ0 n,3
j ɑ0 j,3
j ɑ0 ʃ,3
j o0 r t,4
j o0 n,3
j ø0 z,3
j ø0 k,3
j ø0 r,3
j e0 ʃ,3
j e0,2
j e0 n,3
j a0,2
j i0 r,3
j ɤ0,2
a0 j,2
a0 j t,3
a0 z,2
a0 l,2
a0 r,2
u0 n,2
u0 t,2
u0 ŋ,2
u0 j,2
u0,1
u0 r,2
u0 ɕ,2
u0 z,2
u0 f,2
f a0 n,3
f i0 l ʔ m,5
f i0 l ʔ,4
f i0 l ʔ t r,6
f i0 l,3
f i0,2
f i0 n,3
f ɑ0 ʃ,3
f ɑ0 k t,4
f ɑ0 l,3
f r o0 n t,5
f o0 n d,4
f o0 n,3
l a0,2
l a0 p,3
l a0 r,3
l a0 n,3
l a0 j,3
l ɑ0,2
l ɑ0 r,3
l ɑ0 p,3
l e0,2
l e0 k,3
l ɤ0,2
l ɤ0 k,3
l ɤ0 p,3
l i0 t r,4
l i0,2
ʃ a0 p,3
ʃ a0 l,3
ʃ a0 t,3
ʃ a0 m,3
ʃ a0 r,3
ʃ ɑ0 h,3
ʃ ɑ0 r t,4
ʃ ɑ0 r,3
ʃ ɑ0 t,3
ʃ ɑ0 m,3
ʃ ɑ0,2
ʃ ɑ0 k,3
ʃ ɑ0 p,3
ʃ t r ɑ0 f,5
ʃ t ɑ0 t,4
ʃ t ɑ0 b,4
ʃ i0 k,3
ʃ e0 ʃ,3
ʃ e0,2
ʃ e0 p,3
ʃ o0 m,3
ʃ ɤ0 r,3
ʃ ɤ0 m,3
ʃ ɤ0 p,3
ʃ u0 k,3
ʃ w e0 d,4
ɤ0,1
ɤ0 n,2
ɤ0 m,2
e0 t,2
e0,1
e0 z,2
e0 x,2
e0 ɕ,2
e0 r,2
p ɑ0 r,3
p ɑ0 r k,4
p ɑ0 k ʔ,4
p o0 l k,4
p o0 t,3
p o0,2
p l ɑ0 n,4
p l ɯ0 s,4
p l j ɑ0 ʒ,5
p u0 n k t,5
p i0 r,3
p i0 r t,4
p i0,2
p r i0 z,4
p ɤ0 r,3
w ɑ0 k,3
w ɑ0 z,3
w ɑ0,2
w ɑ0 j,3
w u0 r,3
w u0 z,3
w r ɑ0 ɕ,4
w l ɑ0 s s,5
w l ɑ0 s t ʔ,6
w s e0,3
w a0 t,3
w a0 ʑ h,4
w z w o0 d,5
w e0,2
z ɑ0 t,3
z ɑ0 l,3
z ɑ0 r,3
z ɑ0,2
z ɑ0 n,3
z ɑ0 j m,4
o0,1
o0 b,2
o0 b r,3
o0 t,2
o0 k t,3
o0 n,2
o0 r,2
o0 ɕ,2
o0 j,2
ʒ ɑ0 n r,4
ʒ a0 l,3
ʒ u0 k,3
