word,len
b ɑ0 n k,4
b ɑ0 r,3
b ø0 l tʃ,4
b yː0 n,3
b yː0 n t,4
b r i0 t,4
b o0 r,3
b o0 r t,4
b o0 r ʃ,4
b o0 tʃ,3
b o0 l t,4
b o0 t,3
b u0 s,3
b u0 s t,4
b iː0 r,3
b iː0 r t,4
b ɛ0 n t,4
b ɛ0 nː,3
b øː0,2
b øː0 r,3
b uː0 j t,4
n ɑ0 p,3
n ɑ0,2
n eː0 ɟ,3
n eː0 p,3
n eː0 z,3
n eː0 z d,4
n eː0 v,3
n eː0 zː,3
n øː0,2
n øː0 k,3
n øː0 tː,3
n øː0 t,3
n o0,2
n o0 ʃ,3
n o0 n,3
n i0,2
n ɛ0 s,3
s oː0,2
s oː0 l,3
s oː0 l t,4
s oː0 l j,4
s oː0 l s,4
s oː0 t,3
s oː0 r t,4
s oː0 s,3
s eː0 p,3
s eː0 l,3
s eː0 t,3
s eː0 k,3
s eː0 n,3
s ɛ0 n t,4
s ɛ0 m,3
s ɛ0 r b,4
s ɛ0 r t,4
s ɛ0 r,3
s ɛ0 bː,3
s ɛ0 d,3
s ɛ0 tː,3
s aː0 z,3
s aː0 m,3
s aː0 n t,4
s aː0 lː,3
s aː0 lː t,4
s aː0 lː j,4
s aː0 l,3
s aː0 s,3
s aː0 j,3
s ɑ0 r,3
s ɑ0 r t,4
s ɑ0 r t ʃ d,6
s ɑ0 b,3
s ɑ0 k,3
s yː0 k,3
s yː0 z,3
s yː0 n t,4
s iː0 v,3
s iː0 n,3
s iː0 n t,4
s t aː0 r ɟ,5
s t aː0 r,4
s t aː0 r ʃ,5
s t aː0 r t,5
s i0 n t,4
s y0 l t,4
s y0 l,3
s l ɛ0 n t,5
s l ɛ0 n g,5
s ø0 r ɲ,4
s uː0 r t,4
s m o0 g,4
uː0 r,2
uː0 t,2
ʃ ɛ0,2
ʃ øː0 t,3
ʃ i0 n tʃ,4
ʃ o0 r,3
ʃ o0 r ʃ,4
ʃ o0 r t,4
ʃ p o0 r t,5
ʃ p o0 r,4
ʃ v eː0 d,4
ʃ aː0 v,3
ʃ aː0 r,3
ʃ y0 l t,4
ʃ y0 t,3
ʃ r aː0 ts,4
ʃ ɑ0 j t,4
ʃ ɑ0 ʃ,3
ʃ ø0 r,3
ʃ ø0 r t,4
ʃ iː0 r,3
ʃ iː0 r t,4
ʃ iː0 k,3
ʃ oː0,2
ʃ oː0 ʃ,3
ʃ oː0 t,3
ʃ uː0 j t,4
ʃ uː0 j,3
ʃ t r ɛ0 n d,6
ʃ t r ɛ0 sː,5
ʃ t r ɛ0 sː t,6
ʃ t aː0 b,4
ʃ k oː0 t,4
ʃ h o0 p,4
ø0 n,2
ø0 n t,3
ø0 t,2
ø0,1
ø0 l t,3
ø0 l t ʃ d,5
ø0 l,2
eː0 v,2
eː0 l,2
eː0 l t,3
eː0 l s,3
eː0 l j,3
eː0 pː,2
eː0 r t,3
eː0 r t ʃ d,5
eː0 r,2
eː0 r v,3
eː0 r s,3
eː0 g,2
eː0 s t,3
eː0 s,2
eː0 j,2
eː0,1
eː0 p,2
f o0 g,3
f o0 g s,4
f o0 g d,4
f o0 k,3
f o0 j t,4
f o0 n t,4
f o0 ɟ,3
f o0 l t,4
f o0 rː,3
f eː0 l,3
f eː0 l t,4
f eː0 ɲ,3
f eː0 ɲ t,4
f eː0 r,3
f eː0 r j,4
f eː0 r t,4
f eː0 r t ʃ d,6
f eː0 m,3
f eː0 k,3
f ø0 l d,4
f ø0 l,3
f ø0 n t,4
f ø0 nː,3
f i0 l m,4
f i0 nː,3
f øː0,2
f øː0 ʃ,3
f øː0 bː,3
f øː0 t,3
f øː0 tː,3
f r i0 ʃː,4
f r ɑ0 n k,5
f y0 gː,3
f y0 ʃ t,4
f y0 l,3
f ɑ0,2
f ɑ0 l,3
f ɑ0 l ʃ,4
f ɑ0 j,3
f ɑ0 ɟ,3
f ɑ0 s,3
f ɛ0 n t,4
f ɛ0 nː,3
f ɛ0 j,3
f ɛ0 ʃ t,4
f aː0 k,3
f aː0 j,3
f aː0 j t,4
f aː0 j l,4
f aː0 t,3
f aː0 n,3
f u0 t,3
f uː0 j,3
f uː0 j t,4
f yː0,2
p aː0 r,3
p aː0 r t,4
p o0 n t,4
p o0 s t,4
p o0 r t,4
p o0 r,3
p o0 p,3
p ɛ0 r ts,4
p ɛ0 r,3
p ɛ0 r t,4
p eː0 n z t,5
p eː0 n z,4
p l u0 s,4
p ɑ0 p,3
p ɑ0 r k,4
p ɑ0 r t,4
p ɑ0 r t ʃ d,6
p r o0,3
p u0 n k,4
p u0 l t,4
g r oː0 f,4
g r uː0 z,4
g r ɑ0 mː,4
g eː0 p,3
g eː0 n,3
g o0 n d,4
g o0 n d j,5
g o0 m b,4
g aː0 z,3
g aː0 t,3
g ø0 m b,4
g ɑ0 z,3
i0,1
i0 j,2
i0 n t,3
i0 n g,3
øː0 k,2
øː0 t,2
øː0 s,2
øː0 r,2
v aː0 l t,4
v aː0 r,3
v aː0 r t,4
v aː0 r j,4
v aː0 ɟ,3
v aː0 ɟ s,4
v aː0 g,3
v aː0 z,3
v aː0 d,3
v aː0 m,3
v ɛ0 tː,3
v ɛ0 s,3
v ɛ0 r ʃ,4
v ɛ0 r t,4
v ɛ0 r,3
v ɛ0 dː,3
v ɛ0 t,3
v iː0 z,3
v o0 n,3
v o0 n t,4
v o0 n z,4
v eː0 r,3
v eː0 r t,4
v eː0 r t ʃ d,6
v eː0 n,3
v eː0 l t,4
v eː0 g,3
v eː0 d,3
v eː0 s,3
v i0 tsː,3
v i0 tː,3
v i0 s,3
v i0 dː,3
v ɑ0 d,3
v ɑ0 k,3
v ɑ0 lː,3
v ɑ0 ʃ,3
v ɑ0 j,3
v ø0 l ɟ,4
ɑ0 d,2
ɑ0 d j,3
ɑ0 ʃ,2
ɑ0 dː,2
ɑ0 r ts,3
ɑ0 r t,3
ɑ0 r t ʃ d,5
ɑ0 ɟ,2
o0 j,2
o0 k,2
o0 s t,3
o0 s d,3
o0 rː,2
o0 l d,3
iː0 r t,3
iː0 r,2
iː0 r j,3
iː0 r s,3
iː0 r d,3
oː0,1
ts i0 kː,3
ts i0 c,3
ts eː0 g,3
ts eː0 l,3
ts eː0 l t,4
ts iː0 m,3
ts u0 tsː,3
ts m ɛ0 ʃ,4
ɲ iː0 l t,4
ɲ ɛ0 l v,4
ɲ ɛ0 r t,4
ɲ ɛ0 r j,4
ɲ ɛ0 r,3
ɲ ɛ0 r ʃ,4
ɲ ɛ0 r d,4
ɲ o0 l ts,4
ɲ o0 m,3
ɲ aː0 r,3
ɲ uː0 j t,4
ɲ uː0 l,3
ɲ uː0 l t,4
ɲ i0 t,3
z ø0 l d,4
z aː0 r t,4
z aː0 r,3
z ɑ0 j,3
z ɑ0 j t,4
z o0 r d,4
u0,1
u0 n d,3
u0 n,2
ɟ o0 r ʃ,4
ɟ aː0 r,3
ɟ aː0 s,3
ɟ yː0 l t,4
ɟ eː0 r,3
y0 l,2
y0 l t,3
y0 l j,3
y0 ɟ,2
y0 d v,3
tʃ ɛ0 h,3
tʃ ɛ0 n d,4
tʃ ɛ0 pː,3
tʃ ɛ0 l,3
tʃ ɑ0 p,3
tʃ ɑ0 j,3
tʃ iː0 k,3
tʃ uː0 tʃ,3
tʃ øː0 d,3
tʃ o0 n t,4
tʃ oː0 k,3
tʃ ø0 pː,3
tʃ ø0 n d,4
d aː0 n,3
d iː0 j,3
d ø0 n t,4
d ɑ0 l,3
d ɑ0 l t,4
d eː0 l,3
d øː0 l t,4
d øː0 l,3
d o0 b,3
d o0 m b,4
d uː0 ʃ,3
d r o0 g,4
ɛ0 l v,3
ɛ0 ʃ t,3
ɛ0 b,2
ɛ0 j t,3
c uː0 k,3
ʒ iː0 r,3
mː ɛ0 ʃ,3
