word,len
tʃ æ0 m æ0 n,5
tʃ æ0 m æ0 ɾ,5
tʃ æ0 m æ0,4
tʃ æ0 ɾ k æ0 z,6
tʃ æ0 ɾ k æ0 t,6
tʃ æ0 ɾ k æ0 s,6
tʃ æ0 ɾ k i0 b,6
tʃ æ0 ɾ k d æ0 n,7
tʃ æ0 ɾ k b æ0 ɾ,7
tʃ æ0 ɾ k b æ0 ɾ k,8
tʃ æ0 n æ0,4
tʃ æ0 n æ0 t,5
tʃ æ0 n æ0 d,5
tʃ æ0 n æ0 m,5
tʃ æ0 n æ0 k,5
tʃ æ0 n ɟ i0 n,6
tʃ æ0 n ɟ i0,5
tʃ æ0 n ɟ l i0,6
tʃ æ0 n ɟ l æ0 ɾ,7
tʃ æ0 n ɟ l æ0,6
tʃ æ0 n ɟ d æ0,6
tʃ æ0 n ɟ d æ0 n,7
tʃ æ0 n ɟ æ0,5
tʃ æ0 n ɟ æ0 l,6
tʃ æ0 n ɟ s i0 z,7
tʃ æ0 l l i0,5
tʃ æ0 l l æ0 m,6
tʃ æ0 l l æ0,5
tʃ æ0 l l æ0 ɾ,6
tʃ æ0 l l æ0 k,6
tʃ æ0 l t i0 f,6
tʃ æ0 l t i0 k,6
tʃ æ0 p æ0,4
tʃ æ0 p æ0 ɾ,5
tʃ ɑ0 j ɯ0,4
tʃ ɑ0 j ɯ0 n,5
tʃ ɑ0 j ɯ0 z,5
tʃ ɑ0 j ɯ0 ɾ,5
tʃ ɑ0 j ɯ0 ɾ d,6
tʃ ɑ0 j ɯ0 m,5
tʃ ɑ0 j ɯ0 ɡ,5
tʃ ɑ0 j ɯ0 b,5
tʃ ɑ0 j ɯ0 t,5
tʃ ɑ0 j l ɯ0,5
tʃ ɑ0 j l ɯ0 ɡ,6
tʃ ɑ0 j l ɯ0 n,6
tʃ ɑ0 j l ɑ0 ɾ,6
tʃ ɑ0 j l ɑ0 ɡ,6
tʃ ɑ0 j l ɑ0,5
tʃ ɑ0 j l ɑ0 j,6
tʃ ɑ0 j d ɯ0 n,6
tʃ ɑ0 j d ɯ0,5
tʃ ɑ0 j d ɑ0,5
tʃ ɑ0 j d ɑ0 n,6
tʃ ɑ0 j ɑ0 ɡ,5
tʃ ɑ0 j ɑ0,4
tʃ ɑ0 j ɑ0 n,5
tʃ ɑ0 j ɑ0 z,5
tʃ ɑ0 j ɑ0 ɾ,5
tʃ ɑ0 t ɯ0 n,5
tʃ ɑ0 t ɯ0 ɾ,5
tʃ ɑ0 t ɯ0,4
tʃ ɑ0 t ɯ0 b,5
tʃ ɑ0 t ɯ0 ʃ,5
tʃ ɑ0 t ɯ0 ɡ,5
tʃ ɑ0 t ɑ0,4
tʃ ɑ0 t ɑ0 n,5
tʃ ɑ0 t ɑ0 m,5
tʃ ɑ0 t ɑ0 ɾ,5
tʃ ɑ0 t ɑ0 ɡ,5
tʃ ɑ0 t d ɯ0,5
tʃ ɑ0 t d ɯ0 ɾ,6
tʃ ɑ0 t d ɯ0 m,6
tʃ ɑ0 t d ɑ0,5
tʃ ɑ0 t d ɑ0 n,6
tʃ ɑ0 t m ɯ0 ʃ,6
tʃ ɑ0 t m ɯ0 ɾ,6
tʃ ɑ0 t m ɑ0 ɡ,6
tʃ ɑ0 t m ɑ0,5
tʃ ɑ0 t m ɑ0 z,6
tʃ ɑ0 ɾ ɯ0,4
tʃ ɑ0 ɾ ɯ0 m,5
tʃ ɑ0 ɾ ɯ0 n,5
tʃ ɑ0 ɾ ɯ0 ʃ,5
tʃ ɑ0 ɾ ɯ0 t,5
tʃ ɑ0 ɾ ɯ0 b,5
tʃ ɑ0 ɾ ɯ0 ɡ,5
tʃ ɑ0 ɾ p ɑ0,5
tʃ ɑ0 ɾ p ɑ0 ɡ,6
tʃ ɑ0 ɾ p ɑ0 n,6
tʃ ɑ0 ɾ p ɑ0 z,6
tʃ ɑ0 ɾ p ɯ0 ɾ,6
tʃ ɑ0 ɾ p ɯ0 z,6
tʃ ɑ0 ɾ æ0 t,5
tʃ ɑ0 ɾ æ0,4
tʃ ɑ0 ɾ ɑ0,4
tʃ ɑ0 ɾ ɑ0 ɡ,5
tʃ ɑ0 ɾ ɑ0 j,5
tʃ ɑ0 ɾ ɑ0 m,5
tʃ ɑ0 ɾ ɑ0 n,5
tʃ ɑ0 ɾ ɑ0 l,5
tʃ ɑ0 ɾ ɑ0 b,5
tʃ ɑ0 ɾ ɑ0 d,5
tʃ ɑ0 ɾ ʃ ɯ0 n,6
tʃ ɑ0 ɾ ʃ ɯ0,5
tʃ ɑ0 ɾ ʃ ɑ0 l,6
tʃ ɑ0 ɾ d ɯ0 ɾ,6
tʃ ɑ0 ɾ d ɯ0,5
tʃ ɑ0 ɾ d ɯ0 m,6
tʃ ɑ0 ɾ d ɯ0 dʒ,6
tʃ ɑ0 ɾ d ɑ0 ʃ,6
tʃ ɑ0 ɾ d ɑ0,5
tʃ ɑ0 ɾ d ɑ0 ɡ,6
tʃ ɑ0 ɾ d ɑ0 l,6
tʃ ɑ0 ɾ d i0 ɾ,6
tʃ ɑ0 ɾ i0 x,5
tʃ ɑ0 ɾ i0 f,5
tʃ ɑ0 ɾ i0 dʒ,5
tʃ ɑ0 ɾ i0,4
tʃ ɑ0 ɾ i0 z,5
tʃ ɑ0 ɾ i0 z m,6
tʃ ɑ0 ɾ i0 b,5
tʃ ɑ0 ɾ i0 s,5
tʃ ɑ0 ɾ x ɑ0,5
tʃ ɑ0 ɾ x i0 v,6
tʃ ɑ0 ɾ x ɯ0,5
tʃ ɑ0 l ɣ ɯ0,5
tʃ ɑ0 l ɣ ɑ0,5
tʃ ɑ0 l ɑ0 n,5
tʃ ɑ0 l ɑ0 n t,6
tʃ ɑ0 l ɑ0,4
tʃ ɑ0 l ɑ0 m,5
tʃ ɑ0 l ɑ0 l,5
tʃ ɑ0 l ɑ0 ɾ,5
tʃ ɑ0 l ɑ0 j,5
tʃ ɑ0 l ɑ0 ɡ,5
tʃ ɑ0 l ɑ0 z,5
tʃ ɑ0 l ɑ0 t,5
tʃ ɑ0 l ɯ0 b,5
tʃ ɑ0 l ɯ0 ɾ,5
tʃ ɑ0 l ɯ0 ɡ,5
tʃ ɑ0 l ɯ0,4
tʃ ɑ0 l ɯ0 ʃ,5
tʃ ɑ0 l ɯ0 n,5
tʃ ɑ0 l ɯ0 d,5
tʃ ɑ0 l ɯ0 m,5
tʃ ɑ0 l m ɑ0 n,6
tʃ ɑ0 l m ɑ0 ɡ,6
tʃ ɑ0 l m ɑ0,5
tʃ ɑ0 l m ɑ0 z,6
tʃ ɑ0 l m ɯ0 ʃ,6
tʃ ɑ0 l m ɯ0 ɾ,6
tʃ ɑ0 l d ɑ0,5
tʃ ɑ0 l d ɑ0 ɾ t,7
tʃ ɑ0 l d ɑ0 ɾ,6
tʃ ɑ0 l d ɑ0 ɾ m,7
tʃ ɑ0 l d ɯ0,5
tʃ ɑ0 l d ɯ0 ɾ,6
tʃ ɑ0 l d ɯ0 m,6
tʃ ɑ0 l d ɯ0 ɡ,6
tʃ ɑ0 l d ɯ0 n,6
tʃ ɑ0 p d ɑ0 n,6
tʃ ɑ0 p d ɯ0,5
tʃ ɑ0 p d ɯ0 ɡ,6
tʃ ɑ0 p d ɯ0 m,6
tʃ ɑ0 p ɑ0,4
tʃ ɑ0 p ɑ0 ɡ,5
tʃ ɑ0 p ɑ0 n,5
tʃ ɑ0 p ɑ0 ɾ,5
tʃ ɑ0 p l ɯ0,5
tʃ ɑ0 p ɯ0,4
tʃ ɑ0 p ɯ0 b,5
tʃ ɑ0 p ɯ0 ɾ,5
tʃ ɑ0 p ɯ0 n,5
tʃ ɑ0 ɣ d ɑ0 ʃ,6
tʃ ɑ0 ɣ d ɑ0,5
tʃ ɑ0 ɣ d ɑ0 n,6
tʃ ɑ0 ɣ d ɯ0 ɾ,6
tʃ ɑ0 ɣ d ɯ0,5
tʃ ɑ0 ɣ d s ɯ0 z,7
tʃ ɑ0 ɣ ɯ0 ɾ,5
tʃ ɑ0 ɣ ɯ0,4
tʃ ɑ0 ɣ ɯ0 ʃ,5
tʃ ɑ0 ɣ ɯ0 z,5
tʃ ɑ0 ɣ ɯ0 n,5
tʃ ɑ0 ɣ ɯ0 l,5
tʃ ɑ0 ɣ ɯ0 m,5
tʃ ɑ0 d ɯ0 n,5
tʃ ɑ0 d ɯ0,4
tʃ ɑ0 d ɯ0 m,5
tʃ ɑ0 d ɯ0 ɾ,5
tʃ ɑ0 n ɑ0,4
tʃ ɑ0 n ɑ0 t,5
tʃ ɑ0 n ɑ0 n,5
tʃ ɑ0 n ɑ0 l,5
tʃ ɑ0 n ɑ0 m,5
tʃ ɑ0 n ɑ0 ɡ,5
tʃ ɑ0 n ɑ0 d,5
tʃ ɑ0 n ɑ0 ɾ,5
tʃ ɑ0 ɡ ɡ ɯ0,5
tʃ ɑ0 ɡ ɡ ɯ0 n,6
tʃ ɑ0 ɡ ɡ ɯ0 z,6
tʃ ɑ0 ɡ ɡ i0,5
tʃ ɑ0 ɡ ɡ ɑ0 l,6
tʃ ɑ0 ɡ ɡ ɑ0,5
tʃ ɑ0 ɡ ɡ d ɑ0,6
tʃ ɑ0 ɡ ɡ d ɑ0 n,7
tʃ ɑ0 x m ɑ0 ɡ,6
tʃ ɑ0 ʃ ɯ0 ɡ,5
tʃ ɑ0 ʃ ɯ0,4
tʃ ɑ0 ʃ ɯ0 l,5
tʃ ɑ0 ʃ ɯ0 n,5
tʃ ɑ0 ʃ ɯ0 m,5
tʃ ɑ0 ʃ ɯ0 b,5
tʃ ɑ0 ʃ ɯ0 ɾ,5
tʃ ɑ0 ts ɑ0,4
tʃ ɑ0 v u0 ʃ,5
tʃ œ0 ɾ æ0 n,5
tʃ œ0 ɾ æ0 k,5
tʃ œ0 ɾ æ0 ɾ,5
tʃ œ0 l d y0,5
tʃ œ0 l d y0 ɾ,6
tʃ œ0 l d æ0,5
tʃ œ0 l d æ0 n,6
tʃ œ0 l æ0 n,5
tʃ œ0 l æ0,4
tʃ œ0 l æ0 ɾ,5
tʃ œ0 l l æ0 ɾ,6
tʃ œ0 l y0 m,5
tʃ œ0 l y0,4
tʃ œ0 l y0 n,5
tʃ œ0 l y0 ɾ,5
tʃ œ0 l y0 b,5
tʃ œ0 l y0 k,5
tʃ œ0 k y0,4
tʃ œ0 k y0 z,5
tʃ œ0 k y0 b,5
tʃ œ0 k y0 n,5
tʃ œ0 k y0 n dʒ,6
tʃ œ0 k y0 ɾ,5
tʃ œ0 k æ0 ɾ,5
tʃ œ0 k æ0 n,5
tʃ œ0 k æ0 m,5
tʃ œ0 k æ0 k,5
tʃ œ0 k æ0,4
tʃ œ0 k m d ɑ0 ɾ,7
tʃ œ0 k m y0,5
tʃ œ0 k m y0 n,6
tʃ œ0 k m æ0 n,6
tʃ œ0 k m æ0,5
tʃ œ0 k m æ0 k,6
tʃ œ0 k m ɾ ɑ0 n,7
tʃ œ0 k m l æ0 ɾ,7
tʃ œ0 v k ɑ0 n,6
tʃ œ0 p y0 ɾ,5
tʃ œ0 p y0 k,5
tʃ œ0 p y0 b,5
tʃ œ0 p y0,4
tʃ i0 tʃ æ0 k,5
tʃ i0 tʃ æ0 n,5
tʃ i0 tʃ æ0,4
tʃ i0 n i0,4
tʃ i0 n i0 f,5
tʃ i0 n i0 ɾ,5
tʃ i0 n i0 n,5
tʃ i0 n i0 k,5
tʃ i0 n i0 b,5
tʃ i0 n ɑ0,4
tʃ i0 n ɑ0 m,5
tʃ i0 n ɑ0 n dʒ,6
tʃ i0 n ɑ0 n,5
tʃ i0 n ɑ0 l,5
tʃ i0 n ɑ0 ɾ,5
tʃ i0 n ɑ0 h,5
tʃ i0 n l i0 k,6
tʃ i0 n l i0,5
tʃ i0 n l æ0,5
tʃ i0 n l æ0 ɾ,6
tʃ i0 ɾ k æ0 t,6
tʃ i0 ɾ k æ0,5
tʃ i0 ɾ k i0 n,6
tʃ i0 ɾ k l i0,6
tʃ i0 ɾ k ɑ0 b,6
tʃ i0 ɾ i0,4
tʃ i0 ɾ i0 n,5
tʃ i0 ɾ i0 n dʒ,6
tʃ i0 ɾ i0 ʃ,5
tʃ i0 ɾ i0 k,5
tʃ i0 ɾ i0 b,5
tʃ i0 ɾ i0 ɾ,5
tʃ i0 ɾ i0 l,5
tʃ i0 b ɑ0 s,5
tʃ i0 b ɑ0 n,5
tʃ e0 v i0,4
tʃ e0 v i0 n dʒ,6
tʃ e0 v i0 n,5
tʃ e0 v i0 ɾ,5
tʃ e0 v i0 k,5
tʃ e0 v i0 b,5
tʃ e0 v ɾ ɑ0 l,6
tʃ e0 v ɾ æ0,5
tʃ e0 tʃ e0 n,5
tʃ e0 ʃ m ɑ0 n,6
tʃ e0 ʃ m æ0,5
tʃ u0 x u0,4
tʃ u0 x u0 ɾ,5
tʃ u0 x ɑ0 ɾ,5
tʃ u0 x ɑ0,4
tʃ u0 b u0,4
tʃ u0 b u0 n,5
tʃ u0 b u0 ɡ,5
tʃ u0 v ɑ0,4
tʃ u0 v ɑ0 ʃ,5
tʃ u0 v ɑ0 ɾ,5
tʃ u0 v ɑ0 ɡ,5
tʃ u0 ɡ u0 n,5
e0 l m i0,4
e0 l m i0 n,5
e0 l m l æ0 ɾ,6
e0 l m l æ0,5
e0 l m æ0,4
e0 l m d æ0,5
e0 l m d æ0 n,6
e0 l m d i0 ɾ,6
e0 l æ0,3
e0 l ɑ0 n,4
e0 l i0,3
e0 l i0 n,4
e0 l i0 k,4
e0 l i0 k t,5
e0 l i0 t,4
e0 l tʃ i0,4
e0 l d æ0,4
e0 l d ʃ e0 ɾ,6
e0 l e0,3
e0 l e0 n,4
e0 l e0 t,4
e0 l l i0,4
e0 l l æ0 ɾ,5
e0 j n i0,4
e0 j n i0 n,5
e0 j l i0,4
e0 j l i0 n,5
e0 j l æ0 ɾ,5
e0 j l æ0,4
e0 j l l i0,5
e0 j l e0 ɾ,5
e0 j b i0,4
e0 j b æ0,4
e0 j v ɑ0 n,5
e0 j v ɑ0,4
e0 j v æ0,4
e0 j v æ0 n,5
e0 j v æ0 n d,6
e0 t m i0 ʃ,5
e0 t m i0 ɾ,5
e0 t m i0 s,5
e0 t m æ0,4
e0 t m æ0 k,5
e0 t m æ0 z,5
e0 t n i0 k,5
e0 t n o0 s,5
e0 t d i0,4
e0 t d i0 m,5
e0 t d i0 n,5
e0 t d i0 k,5
e0 t i0 k,4
e0 t i0 ɾ,4
e0 t i0 m,4
e0 d æ0,3
e0 d æ0 n,4
e0 d æ0 ɾ,4
e0 d æ0 k,4
e0 d i0,3
e0 d i0 ɾ,4
e0 d i0 n,4
e0 d i0 b,4
e0 d i0 m,4
e0 d i0 t,4
e0 d i0 ʃ,4
e0 d i0 k,4
e0 d ɑ0 m,4
e0 d ɑ0 l,4
e0 d ɑ0 n,4
e0 d e0 ɾ,4
e0 ts i0 n,4
e0 ts æ0,3
e0 ts æ0 k,4
e0 ts æ0 n,4
e0 v i0,3
e0 v i0 n dʒ,5
e0 v i0 n,4
e0 v i0 ɾ,4
e0 v i0 k,4
e0 v i0 b,4
e0 v æ0,3
e0 v æ0 n,4
e0 v æ0 n d,5
e0 v æ0 ɾ,4
e0 v d æ0,4
e0 v d æ0 n,5
e0 v d ɑ0,4
e0 v d ɑ0 ɾ,5
e0 v l æ0 ɾ,5
e0 v l i0,4
e0 v s i0 z,5
e0 ɾ k æ0 n,5
e0 ɾ k æ0 k,5
e0 n i0 ʃ,4
e0 n i0,3
e0 n i0 s,4
e0 n i0 b,4
e0 n i0 ɾ,4
e0 n i0 t,4
e0 n d i0,4
e0 n d i0 ɾ,5
e0 n d e0 ɾ,5
e0 n l i0,4
e0 n s i0 z,5
e0 n s o0 ɾ,5
e0 n æ0,3
e0 n æ0 n,4
e0 n m i0 ʃ,5
e0 m ɑ0 ɾ,4
e0 m ɑ0 l,4
e0 k ɾ ɑ0 n,5
e0 k s p e0 ɾ t,7
e0 k s ɑ0 n,5
e0 k s ɑ0 n t,6
e0 k s i0 k,5
e0 k s t i0 l,6
e0 k i0 z,4
e0 f i0 ɾ,4
e0 f f e0 k t,6
e0 f ɑ0,3
e0 z ɑ0 ɾ,4
e0 z ɑ0 m,4
e0 h ɾ ɑ0 m,5
e0 h ɾ ɑ0 b,5
e0 h ɾ l i0,5
e0 h ɾ l i0 k,6
e0 h ɾ l i0 k t,7
e0 h ɾ b ɑ0 z,6
e0 h ɾ i0,4
e0 h s ɑ0 n,5
e0 h s ɑ0 n t,6
e0 p i0 k,4
e0 ʃ i0 t,4
e0 ʃ i0 ʃ,4
e0 ʃ i0 k,4
e0 ʃ i0,3
e0 ʃ ɡ i0,4
e0 ʃ ɡ i0 n,5
e0 ʃ ʃ æ0 k,5
e0 s t o0 n,5
e0 s t l i0 k,6
e0 s t l i0 k t,7
e0 s t l i0,5
e0 s t l æ0,5
e0 s t l æ0 ɾ,6
œ0 l tʃ y0,4
œ0 l tʃ m æ0 k,6
œ0 l tʃ m æ0,5
œ0 l tʃ d y0,5
œ0 l k æ0,4
œ0 l y0 m,4
œ0 l y0,3
œ0 l y0 n,4
œ0 l y0 ɾ,4
œ0 l y0 b,4
œ0 l y0 k,4
œ0 l d y0,4
œ0 l d y0 ɾ,5
œ0 l d æ0,4
œ0 l d æ0 n,5
œ0 l æ0 n,4
œ0 l æ0,3
œ0 l æ0 ɾ,4
œ0 l m y0 ʃ,5
œ0 l m æ0,4
œ0 l m æ0 k,5
œ0 l m æ0 z,5
œ0 l s æ0,4
œ0 z y0,3
œ0 z y0 n,4
œ0 z y0 m,4
œ0 z y0 l,4
œ0 z y0 ɾ,4
œ0 z æ0 l,4
œ0 z æ0,3
œ0 z æ0 k,4
œ0 z æ0 n,4
œ0 z b æ0 k,5
œ0 z ɟ æ0,4
œ0 n dʒ æ0,4
œ0 n dʒ e0,4
œ0 n æ0 m,4
œ0 n æ0,3
œ0 n æ0 n,4
œ0 n æ0 ɾ,4
œ0 n d y0,4
œ0 n d æ0,4
œ0 n d æ0 ɾ,5
œ0 t ɾ y0,4
œ0 t æ0 n,4
œ0 t y0 ɾ,4
œ0 t y0 b,4
œ0 m y0 ɾ,4
œ0 m ɾ y0 k,5
œ0 m ɾ y0,4
œ0 m ɾ y0 n,5
œ0 m ɾ y0 m,5
œ0 m ɾ æ0,4
œ0 v l ɑ0 d,5
œ0 v l æ0 ɾ,5
œ0 v l y0,4
œ0 v ɾ d æ0,5
œ0 v ɾ d æ0 n,6
œ0 v ɾ d æ0 k,6
œ0 v ɾ d y0,5
œ0 v ɾ d y0 m,6
œ0 v ɾ d y0 k,6
œ0 v ɾ d y0 ɾ,6
œ0 v ɾ d y0 n,6
œ0 v ɾ y0,4
œ0 v ɾ y0 n,5
œ0 v ɾ i0,4
œ0 v ɾ æ0,4
œ0 v ɾ æ0 k,5
œ0 v ɾ æ0 t,5
œ0 v ɾ l æ0 ɾ,6
œ0 v ɾ ɑ0 n,5
œ0 v ɾ k y0,5
œ0 k y0,3
œ0 k y0 z,4
œ0 k y0 b,4
œ0 k y0 n,4
œ0 k y0 n dʒ,5
œ0 k y0 ɾ,4
œ0 ɾ d y0,4
œ0 ɾ d y0 m,5
œ0 ɾ d y0 k,5
œ0 ɾ d y0 ɾ,5
œ0 ɾ d y0 n,5
œ0 ɾ d æ0,4
œ0 ɾ d æ0 n,5
œ0 ɾ d æ0 k,5
œ0 ɾ d k y0 n,6
œ0 ɾ d k y0 n dʒ,7
œ0 ɾ d d æ0 n,6
œ0 ɾ d d æ0,5
œ0 ɾ t y0 k,5
œ0 ɾ t y0 ɾ,5
œ0 ɾ t y0 b,5
œ0 ɾ t y0 n,5
œ0 ɾ t æ0 n,5
œ0 ɾ t d y0,5
œ0 ɾ t m æ0 k,6
œ0 ɾ n æ0 k,5
œ0 ɾ k æ0 m,5
œ0 ɾ k æ0 n,5
œ0 ɟ e0 j,4
œ0 d y0,3
œ0 d æ0,3
œ0 j ɾ æ0 k,5
œ0 j ɾ æ0 t,5
œ0 j ɾ æ0 n,5
œ0 j ɾ y0,4
œ0 j y0 ʃ,4
œ0 j y0 n,4
œ0 j y0,3
œ0 j y0 b,4
œ0 j y0 d,4
œ0 j y0 ɾ,4
œ0 p y0 ɾ,4
œ0 p y0 k,4
œ0 p y0 b,4
œ0 p y0,3
œ0 p d y0,4
t æ0 ʃ k i0 l,6
t æ0 ʃ v i0 ɡ,6
t æ0 ʃ ɟ u0 l,6
t æ0 ʃ ɟ i0 l,6
t æ0 ʃ ɾ i0,5
t æ0 ʃ ɾ i0 n,6
t æ0 ʃ ɾ i0 f,6
t æ0 ʃ ɾ æ0,5
t æ0 ʃ ɾ l æ0 ɾ,7
t æ0 ʃ ɾ l æ0,6
t æ0 h s i0 l,6
t æ0 h s u0 l,6
t æ0 h l æ0,5
t æ0 h l æ0 ɾ,6
t æ0 h l æ0 b,6
t æ0 h l i0,5
t æ0 h l i0 l,6
t æ0 h l i0 z,6
t æ0 h l u0 l,6
t æ0 h ɾ u0 m,6
t æ0 h ɾ ɑ0,5
t æ0 h ɾ i0 f,6
t æ0 h ɾ i0 k,6
t æ0 h ɾ i0 z,6
t æ0 h ɾ æ0,5
t æ0 h ɡ i0 ɾ,6
t æ0 h v æ0,5
t æ0 h v æ0 n,6
t æ0 h v æ0 t,6
t æ0 h v i0 l,6
t æ0 h v i0,5
t æ0 h v d i0 ɾ,7
t æ0 h v ɑ0 l,6
t æ0 h v s i0 z,7
t æ0 h v l æ0 ɾ,7
t æ0 h d u0 d,6
t æ0 h d i0,5
t æ0 h d i0 d,6
t æ0 h d æ0 t,6
t æ0 h d æ0 n,6
t æ0 h d l æ0 ɾ,7
t æ0 h d d æ0,6
t æ0 h d d æ0 n,7
t æ0 j i0 n,5
t æ0 j i0,4
t æ0 j i0 m,5
t æ0 j i0 ɾ,5
t æ0 j i0 b,5
t æ0 m i0 n,5
t æ0 m i0 ɾ,5
t æ0 m i0,4
t æ0 m i0 z,5
t æ0 m s i0 l,6
t æ0 m s i0,5
t æ0 m æ0 k,5
t æ0 m æ0 l,5
t æ0 m æ0 n,5
t æ0 m æ0 ɾ,5
t æ0 m æ0,4
t æ0 m ɑ0,4
t æ0 m ɑ0 s,5
t æ0 ɡ d i0 m,6
t æ0 ɡ d i0 s,6
t æ0 ɡ d i0 ɾ,6
t æ0 ɡ i0 ɡ,5
t æ0 ɡ i0 b,5
t æ0 ɡ i0 n,5
t æ0 ɡ i0 h,5
t æ0 ɡ i0 ɾ,5
t æ0 ɡ l i0,5
t æ0 ɡ l i0 d,6
t æ0 ɡ l i0 n,6
t æ0 ɡ v i0 m,6
t æ0 ɡ v ɑ0,5
t æ0 ɡ s æ0 d,6
t æ0 ɡ s æ0,5
t æ0 ɡ s i0,5
t æ0 ɡ s i0 n,6
t æ0 ɡ s i0 ɾ,6
t æ0 ɡ s l æ0 ɾ,7
t æ0 ɡ s l æ0 n,7
t æ0 ɡ s l æ0 n ɟ,8
t æ0 ɡ s l æ0,6
t æ0 ɡ s l æ0 k,7
t æ0 s i0 ɾ,5
t æ0 s i0,4
t æ0 s i0 s,5
t æ0 s i0 l,5
t æ0 s i0 n,5
t æ0 s i0 b,5
t æ0 s i0 t,5
t æ0 s i0 k,5
t æ0 s i0 m,5
t æ0 s v i0 ɾ,6
t æ0 s d i0 ɡ,6
t æ0 s d i0,5
t æ0 s d i0 ɾ,6
t æ0 s d æ0 n,6
t æ0 s d æ0,5
t æ0 s l i0,5
t æ0 s l i0 m,6
t æ0 s l i0 n,6
t æ0 s l i0 k,6
t æ0 s l æ0 ɾ,6
t æ0 s l æ0 n,6
t æ0 s l æ0 n ɟ,7
t æ0 s l æ0,5
t æ0 s l æ0 k,6
t æ0 s l ɑ0,5
t æ0 s n i0 f,6
t æ0 s b i0 t,6
t æ0 t b i0 ɡ,6
t æ0 t b u0,5
t æ0 t b æ0 x t,7
t æ0 t b æ0 x,6
t æ0 t i0 n,5
t æ0 t i0,4
t æ0 t i0 ɾ,5
t æ0 t i0 f,5
t æ0 t i0 l,5
t æ0 l æ0,4
t æ0 l æ0 n,5
t æ0 l æ0 n ɟ,6
t æ0 l æ0 b,5
t æ0 l æ0 k,5
t æ0 l æ0 m,5
t æ0 l æ0 d,5
t æ0 l æ0 ɾ,5
t æ0 l æ0 f,5
t æ0 l æ0 t,5
t æ0 l æ0 s,5
t æ0 l æ0 l,5
t æ0 l t i0 f,6
t æ0 l t i0 k,6
t æ0 l i0 ɾ,5
t æ0 l i0,4
t æ0 l i0 b,5
t æ0 l i0 n,5
t æ0 l i0 m,5
t æ0 l i0 k,5
t æ0 l i0 l,5
t æ0 l i0 s,5
t æ0 l ɡ i0 n,6
t æ0 l x æ0 k,6
t æ0 l ɑ0 k,5
t æ0 l ɑ0,4
t æ0 l ɑ0 m,5
t æ0 l ɑ0 ʃ,5
t æ0 k dʒ æ0,5
t æ0 k l i0 f,6
t æ0 k l i0,5
t æ0 k l i0 k,6
t æ0 k l i0 n,6
t æ0 k l æ0,5
t æ0 k ɾ ɑ0 ɾ,6
t æ0 k ɾ l i0 k,7
