word,len
b ɛ0 s ɔ0 l,5
b ɛ0 s ɔ0 n s,6
b ɛ0 s a0,4
b ɛ0 s a0 t,5
b ɛ0 s a0 m,5
b ɛ0 g d ɛ0 s,6
b ɛ0 g d a0,5
b ɛ0 g a0 t,5
b ɛ0 g a0 t j w,7
b ɛ0 g a0 t j w s,8
b ɛ0 g a0 l,5
b ɛ0 g a0 l s,6
b ɛ0 g a0,4
b ɛ0 g a0 ts,5
b ɛ0 g a0 n ts,6
b ɛ0 g a0 n t,6
b ɛ0 k ɛ0 s,5
b ɛ0 k a0,4
b ɛ0 k a0 t,5
b ɛ0 k a0 ts,5
b ɛ0 ʒ i0,4
b ɛ0 ʒ i0 n t,6
b ɛ0 ʒ i0 n,5
b ɛ0 ʒ i0 t,5
b ɛ0 ʒ i0 m,5
b ɛ0 ʒ i0 m s,6
b ɛ0 ʒ i0 ts,5
b ɛ0 ʒ ɛ0 j ks,6
b ɛ0 ʒ ɛ0 ʎ,5
b ɛ0 ʒ ɛ0 ʎ s,6
b ɛ0 ʒ ɛ0 w,5
b ɛ0 t a0,4
b ɛ0 t a0 ʎ s,6
b ɛ0 t a0 ʎ,5
b ɛ0 t a0 l s,6
b ɛ0 t a0 l,5
b ɛ0 t a0 ɾ d,6
b ɛ0 t a0 ɾ d s,7
b ɛ0 t a0 t,5
b ɛ0 l a0 ts,5
b ɛ0 l a0 t,5
b ɛ0 l a0 t j w,7
b ɛ0 l a0 t j w s,8
b ɛ0 l a0,4
b ɛ0 l a0 ks,5
b ɛ0 l ɛ0 s,5
b ɛ0 l ɛ0 m,5
b ɛ0 ɾ a0,4
b ɛ0 ɾ a0 n,5
b ɛ0 ɾ a0 s,5
b ɛ0 ɾ i0 ʎ,5
b ɛ0 ɾ i0 ʎ s,6
b ɛ0 ɾ i0 ts,5
b ɛ0 ɾ i0,4
b ɛ0 ɾ i0 t,5
b ɛ0 ɾ ɛ0 s,5
b ɛ0 ɾ ɛ0 j ks,6
b ɛ0 ɾ ɛ0 m,5
b ɛ0 ɾ ɛ0 n,5
b ɛ0 ɾ ɛ0 n s,6
b ɛ0 ɾ ɛ0 w,5
b ɛ0 ɾ ɛ0 w s,6
b ɛ0 ɾ ɛ0,4
b ɛ0 ɾ t e0,5
b ɛ0 ɾ t ɛ0 ks,6
b ɔ0 n a0,4
b ɔ0 n a0 t,5
b ɔ0 n a0 t j w s,8
b ɔ0 n a0 n t,6
b ɔ0 n a0 ts,5
b ɔ0 n ɛ0 s,5
b ɔ0 n ɛ0 g t,6
b ɔ0 n ɛ0 g ts,6
b ɔ0 n ɛ0 n,5
b ɔ0 n ɛ0 j ks,6
b ɔ0 n ɛ0 k,5
b ɔ0 n ɛ0 m,5
b ɔ0 n ɛ0 t,5
b ɔ0 n ɛ0 w,5
b ɔ0 n i0 k,5
b ɔ0 n i0 k s,6
b ɔ0 n i0 ʎ,5
b ɔ0 n i0 ʎ s,6
b ɔ0 n i0,4
b ɔ0 n i0 n,5
b ɔ0 n d a0,5
b ɔ0 n d a0 t,6
b ɔ0 n d w i0,6
b ɔ0 n d w i0 n t,8
b ɔ0 n d w ɛ0 j ks,8
b ɔ0 n d ɔ0,5
b ɔ0 n d ɔ0 l,6
b ɔ0 n d ɾ e0,6
b ɔ0 l ɛ0 m,5
b ɔ0 l ɛ0 n,5
b ɔ0 l ɛ0 w,5
b ɔ0 l ɛ0,4
b ɔ0 l ɛ0 g,5
b ɔ0 l ɛ0 t,5
b ɔ0 l ɛ0 s,5
b ɔ0 l j a0,5
b ɔ0 l j ɛ0 n,6
b ɔ0 l j ɛ0 s,6
b ɔ0 l t ɛ0 s,6
b ɔ0 l t a0,5
b ɔ0 l t a0 n t,7
b ɔ0 l t a0 n ts,7
b ɔ0 l t ɔ0 ɾ s,7
b ɔ0 l d ɾ j a0,7
b ɔ0 l d ɾ j ɛ0 n,8
b ɔ0 l d ɾ j ɛ0 s,8
b ɔ0 l d ɾ a0,6
b ɔ0 l d ɾ a0 n,7
b ɔ0 l d ɾ a0 n ts,8
b ɔ0 l d ɾ a0 n t,8
b ɔ0 l d ɾ a0 s,7
b ɔ0 l d ɾ a0 s t,8
b ɔ0 l d a0 ts,6
b ɔ0 l d a0 t,6
b ɔ0 l a0,4
b ɔ0 l a0 n t,6
b ɔ0 l a0 ɾ s,6
b ɔ0 l a0 t,5
b ɔ0 l u0 m,5
b ɔ0 l u0 m s,6
b ɔ0 l e0 n t,6
b ɔ0 l e0 n ts,6
b ɔ0 l e0 ts,5
b ɔ0 l e0,4
b ɔ0 l g e0 s,6
b ɔ0 l k a0,5
b ɔ0 l i0,4
b ɔ0 l i0 n s,6
b ɔ0 l i0 n t,6
b ɔ0 l i0 d,5
b ɔ0 l i0 d s,6
b ɔ0 t a0,4
b ɔ0 t a0 l,5
b ɔ0 t a0 l s,6
b ɔ0 t a0 n t,6
b ɔ0 t a0 n ts,6
b ɔ0 t a0 t,5
b ɔ0 t tʃ a0,5
b ɔ0 t g ɛ0 s,6
b ɔ0 t o0,4
b ɔ0 t ɛ0 s,5
b ɔ0 t ɛ0 l,5
b ɔ0 t ɛ0 n,5
b ɔ0 t ɔ0,4
b ɔ0 t ɔ0 m,5
b ɔ0 t ɔ0 s,5
b ɔ0 t ɔ0 ɾ s,6
b ɔ0 t i0 k,5
b ɔ0 t i0,4
b ɔ0 ɾ a0,4
b ɔ0 ɾ a0 l,5
b ɔ0 ɾ a0 l s,6
b ɔ0 ɾ a0 t,5
b ɔ0 ɾ a0 ts,5
b ɔ0 ɾ a0 n,5
b ɔ0 ɾ a0 n ts,6
b ɔ0 ɾ a0 n t,6
b ɔ0 ɾ s a0,5
b ɔ0 ɾ s a0 t,6
b ɔ0 ɾ s ɛ0 s,6
b ɔ0 s t ɾ a0,6
b ɔ0 s t ɾ a0 s,7
b ɔ0 s t ɾ a0 s t,8
b ɔ0 s t ɾ a0 t,7
b ɔ0 s t ɾ a0 n,7
b ɔ0 s t ɾ a0 n ts,8
b ɔ0 s t ɾ a0 n t,8
b ɔ0 s t ɾ a0 d j w,9
b ɔ0 s t ɾ e0,6
b ɔ0 s t ɾ ɛ0 s,7
b ɔ0 s t ɾ ɛ0 n,7
b ɔ0 s t ɾ w i0,7
b ɔ0 s t ɾ w i0 n t,9
b ɔ0 s t ɾ w ɛ0 j ks,9
b ɔ0 s t a0 t,6
b ɔ0 s t a0,5
b ɔ0 s t a0 n t,7
b ɔ0 s t a0 n ts,7
b ɔ0 s t a0 ts,6
b ɔ0 s t a0 l,6
b ɔ0 s t a0 l s,7
b ɔ0 s t u0 m s,7
b ɔ0 s t u0 m,6
b ɔ0 s t ɛ0,5
b ɔ0 s t ɛ0 s,6
b ɔ0 s t ɛ0 n,6
b ɔ0 s t ɔ0 s,6
b ɔ0 s t i0,5
b ɔ0 s t i0 l,6
b ɔ0 s t i0 n g t,8
b ɔ0 s t i0 n g ts,8
b ɔ0 s t i0 n t,7
b ɔ0 s t e0,5
b ɔ0 s k ɔ0 s,6
b ɔ0 s k ɔ0,5
b ɔ0 s k a0,5
b ɔ0 s k ɛ0 s,6
b ɔ0 s k e0,5
b ɔ0 s k i0 ts,6
b ɔ0 s a0,4
b ɔ0 s a0 t,5
b ɔ0 s a0 n t,6
b ɔ0 s a0 ts,5
b ɔ0 s a0 j k,6
b ɔ0 s ɛ0 s,5
b ɔ0 s ɛ0 m,5
b ɔ0 s ɛ0 ʎ,5
b ɔ0 s ɛ0 ʎ s,6
b ɔ0 s ɛ0 n,5
b ɔ0 s ɛ0,4
b ɔ0 s ɛ0 w,5
b ɔ0 s ɛ0 t,5
b ɔ0 s i0 s,5
b ɔ0 s i0 t j w,7
b ɔ0 s i0 t j w s,8
b ɔ0 s i0 n,5
b ɔ0 s i0 n s,6
b ɔ0 s i0,4
b ɔ0 k a0,4
b ɔ0 k a0 l,5
b ɔ0 k a0 l s,6
b ɔ0 k a0 t,5
b ɔ0 k a0 n t,6
b ɔ0 k a0 ts,5
b ɔ0 k ɛ0 s,5
b ɔ0 k ɛ0 n,5
b ɔ0 k ɛ0 tʃ,5
b ɔ0 k ɛ0 t,5
b ɔ0 j ɾ a0,5
b ɔ0 j ɾ ɛ0 s,6
b ɔ0 j k ɔ0 t,6
b ɔ0 m b ɾ e0,6
b ɔ0 m b ɾ e0 ɾ s,8
b ɔ0 m b ɾ a0,6
b ɔ0 m b ɾ a0 t,7
b ɔ0 m b ɾ a0 n,7
b ɔ0 m b ɾ a0 n ts,8
b ɔ0 m b ɾ a0 n t,8
b ɔ0 m b ɾ ɛ0 s,7
b ɔ0 m b ɾ ɛ0 n,7
b ɔ0 m b ɾ ɛ0,6
b ɔ0 m b ɾ ɛ0 j ks,8
b ɔ0 m b ɾ o0 s,7
b ɔ0 m b a0,5
b ɔ0 m b a0 t,6
b ɔ0 m b e0 ɾ n,7
b ɔ0 m b e0 ɾ n s,8
b ɔ0 m b e0 ɾ t,7
b ɔ0 m b e0 ɾ ts,7
b ɔ0 m b e0 ɾ s,7
b ɔ0 m b ɛ0 s,6
b ɔ0 m b ɔ0 n s,7
b ɔ0 ʒ ɔ0 s,5
b ɔ0 ʒ ɔ0,4
b ɔ0 ʒ a0,4
b ɔ0 d a0,4
b ɔ0 d a0 t,5
b ɔ0 ɔ0 m,4
b ɔ0 tʃ i0,4
b a0 n d a0,5
b a0 n d a0 t,6
b a0 n d ɛ0 s,6
b a0 n d ɛ0 m,6
b a0 n d ɾ a0,6
b a0 n d ɾ a0 ts,7
b a0 n d ɾ a0 t,7
b a0 n d ɔ0 l,6
b a0 n d ɔ0 l s,7
b a0 n k a0,5
b a0 n k a0 t,6
b a0 n k a0 ts,6
b a0 n k a0 n ts,7
b a0 n k a0 n t,7
b a0 n k a0 l s,7
b a0 n k i0 l,6
b a0 n k i0 l s,7
b a0 n k i0 n g t,8
b a0 n k i0 n g,7
b a0 n k ɛ0 s,6
b a0 n k ɛ0 n,6
b a0 n k ɛ0 m,6
b a0 n k ɔ0,5
b a0 n k e0 ɾ s,7
b a0 n a0,4
b a0 n a0 t,5
b a0 n a0 l,5
b a0 n a0 l s,6
b a0 n a0 n t,6
b a0 n a0 n ts,6
b a0 j ʃ i0,5
b a0 j ʃ a0,5
b a0 j ʃ a0 n t,7
b a0 j ʃ a0 t,6
b a0 j ʃ ɔ0,5
b a0 j ʃ ɔ0 s,6
b a0 j ʃ ɛ0 ʎ,6
b a0 j ʃ ɛ0 ʎ s,7
b a0 j ʃ ɛ0 s,6
b a0 j ʃ ɛ0 m,6
b a0 j ʃ ɛ0 n,6
b a0 j ʃ ɛ0,5
b a0 j ʃ ɛ0 t,6
b a0 l ɔ0,4
b a0 l ɔ0 ɾ s,6
b a0 l a0,4
b a0 l a0 w,5
b a0 l a0 w s,6
b a0 l a0 n t,6
b a0 l a0 n s,6
b a0 l a0 n ts,6
b a0 l a0 j ks,6
b a0 l a0 l t,6
b a0 l a0 l ts,6
b a0 l a0 t,5
b a0 l a0 ts,5
b a0 l e0 n t,6
b a0 l e0 n ts,6
b a0 l e0,4
b a0 l k o0,5
b a0 l k u0 l,6
b a0 l k u0 l s,7
b a0 l k ɔ0 n s,7
b a0 l ɛ0 s,5
b a0 l ɛ0 n,5
b a0 l ɛ0,4
b a0 l ɛ0 m,5
b a0 l i0 d,5
b a0 l i0 d s,6
b a0 l m e0 ɲ s,7
b a0 l m e0 n t,7
b a0 l m e0 n ts,7
b a0 l m a0,5
b a0 l m o0,5
b a0 l w a0 ɾ d,7
b a0 l j a0,5
b a0 l j a0 ts,6
b a0 l j a0 n t,7
b a0 l j a0 n ts,7
b a0 l j e0 n t,7
b a0 l j e0 n ts,7
b a0 l j e0 n s,7
b a0 r i0,4
b a0 r i0 s,5
b a0 r i0 l,5
b a0 r i0 l s,6
b a0 r a0 n,5
b a0 r a0 n k,6
b a0 r a0,4
b a0 r a0 t j w,7
b a0 r a0 t j w s,8
b a0 r ɛ0,4
b a0 r ɛ0 k,5
b a0 r ɛ0 w,5
b a0 r ɛ0 t,5
b a0 r ɛ0 l,5
b a0 r ɛ0 s,5
b a0 r e0 ɾ s,6
b a0 r e0 l s,6
b a0 r e0 k s,6
b a0 r e0 ts,5
b a0 r ɔ0 s,5
b a0 r ɔ0,4
b a0 r ɔ0 k,5
b a0 ɾ s a0,5
b a0 ɾ s a0 l,6
b a0 ɾ s a0 l s,7
b a0 ɾ s j a0,6
b a0 ɾ s j a0 l,7
b a0 ɾ s j a0 l s,8
b a0 ɾ s i0 t,6
b a0 ɾ s i0 ts,6
b a0 ɾ ɛ0 s,5
b a0 ɾ ɛ0 ʎ,5
b a0 ɾ ɛ0 m,5
b a0 ɾ ɛ0 t,5
b a0 ɾ ɛ0 n,5
b a0 ɾ ɛ0 j ks,6
b a0 ɾ ɛ0,4
b a0 ɾ ɛ0 w,5
b a0 ɾ k a0,5
