word,len
s v ɔ0 j i0 x,6
s v ɔ0 j i0,5
s v ɔ0 j i0 m,6
s v ɔ0 j i0 j,6
s v ɔ0 j i0 tʲ,6
s v ɔ0 j i0 z d,7
s v ɔ0 j i0 v,6
s v ɔ0 j ɛ0,5
s v ɔ0 j ɛ0 n,6
s v ɔ0 j a0,5
s v ɔ0 j a0 v,6
s v ɔ0 j a0 tʲ,6
s v ɔ0 j a0 x,6
s v ɔ0 j a0 n d,7
s v ɔ0 j a0 s,6
s v ɔ0 j a0 k,6
s v ɔ0 ɦ ɔ0,5
s v ɔ0 ɦ ɔ0 sʲ,6
s v ɔ0 ɦ ɔ0 nʲ,6
s v ɔ0 ɦ ɔ0 m,6
s v ɔ0 ɦ nʲ u0,6
s v ɔ0 ɦ nʲ i0,6
s v ɔ0 ɦ n ɔ0 z,7
s v ɔ0 ɦ n ɛ0 m,7
s v ɔ0 b ɔ0 r,6
s v ɔ0 b ɔ0 x,6
s v ɔ0 b ɔ0 d,6
s v ɔ0 b ɔ0 z,6
s v i0 t u0,5
s v i0 t nʲ a0,6
s v i0 t nʲ i0,6
s v i0 t nʲ i0 j,7
s v i0 t nʲ i0 x,7
s v i0 t nʲ i0 s t r,9
s v i0 t nʲ i0 s tʲ,8
s v i0 t l ɔ0,6
s v i0 t l ɔ0 m,7
s v i0 t l a0,6
s v i0 t l ɪ0 n,7
s v i0 t l ɪ0 j,7
s v i0 t l ɪ0 x,7
s v i0 t l ɪ0 m,7
s v i0 t l ɛ0,6
s v i0 t ɛ0 j,6
s v i0 t ɛ0 nʲ,6
s v i0 t ɛ0 r,6
s v i0 t ɛ0,5
s v i0 t ɪ0,5
s v i0 t ɪ0 n ɦ,7
s v i0 t ɪ0 n k t,8
s v i0 t ɪ0 n,6
s v i0 t ɪ0 tʲ,6
s v i0 t ɔ0,5
s v i0 t ɔ0 m,6
s v i0 t ɔ0 k,6
s v i0 t lʲ i0,6
s v i0 t k ɪ0,6
s v i0 t k ɪ0 j,7
s v i0 t k ɔ0,6
s v i0 t k u0,6
s v i0 t k a0,6
s v i0 t k i0,6
s v i0 t k i0 s tʲ,8
s v i0 t k ɛ0,6
s v i0 t r u0,6
s v i0 t r ɔ0 m,7
s v i0 tʲ i0,5
s v i0 tʲ i0 v,6
s v i0 d k ɪ0,6
s v i0 d k ɔ0,6
s v i0 d k ɔ0 m,7
s v i0 d k r ɪ0 v,8
s v i0 d k r ɪ0,7
s v i0 d k i0 v,7
s v i0 d k i0 s tʲ,8
s v i0 d dʲ i0 l,7
s v i0 d tʃ ɪ0 tʲ,7
s v i0 d tʃ ɪ0 j,7
s v i0 d tʃ ɪ0 x,7
s v i0 d tʃ a0 tʲ,7
s v i0 d tʃ a0 j,7
s v i0 d tʃ u0 v,7
s v i0 d tʃ ɛ0 nʲ,7
s v i0 d tʃ i0,6
s v i0 d t a0 k,7
s v i0 d t ɪ0,6
s v i0 d s t a0,7
s v i0 d s t a0 x,8
s v i0 d s t a0 v,8
s v i0 d s t a0 nʲ,8
s v i0 d s t v ɔ0,8
s v i0 d s t v a0,8
s v i0 d s t u0,7
s v i0 d s t u0 p,8
s v i0 d s ɪ0,6
s v i0 d d a0 v,7
s v i0 d d a0 s tʲ,8
s v i0 d ɦ u0 k,7
s v i0 d ɔ0 m,6
s v i0 d ɔ0 m s t v,9
s v i0 d ɔ0 ts t v,8
s v i0 d ɔ0 k,6
s v i0 d b i0 r,7
s v i0 d b i0 j,7
s v i0 d r a0,6
s v i0 d r ɔ0,6
s v i0 d sʲ i0 tʃ,7
s v i0 d lʲ i0 k,7
s v i0 d p ɪ0 s,7
s v i0 d p r a0 v,8
s v i0 ʒ ɪ0 tʲ,6
s v i0 ʒ ɪ0 j,6
s v i0 ʒ ɪ0 x,6
s v i0 ʒ ɪ0 m,6
s v i0 ʒ i0,5
s v i0 ʒ ɛ0,5
s v i0 ʒ a0,5
s v i0 ʒ a0 tʲ,6
s v i0 tʃ i0,5
s v i0 tʃ n ɪ0 j,7
s v i0 tʃ n ɪ0 x,7
s v i0 tʃ n ɪ0 m,7
s v i0 tʃ n ɛ0,6
s v i0 tʃ n ɔ0,6
s v i0 tʃ n a0,6
s v i0 tʃ n u0,6
s v i0 tʃ nʲ a0,6
s v i0 tʃ nʲ i0,6
s v i0 tʃ nʲ i0 s t r,9
s v i0 tʃ nʲ i0 s tʲ,8
s v i0 tʃ ɛ0 nʲ,6
s v i0 tʃ ɛ0,5
s v i0 tʃ k ɪ0,6
s v i0 tʃ k a0,6
s v i0 tʃ k u0,6
s v j a0 t a0,6
s v j a0 t a0 r,7
s v j a0 t a0 k,7
s v j a0 t a0 m,7
s v j a0 t a0 x,7
s v j a0 t ɔ0,6
s v j a0 t ɔ0 m,7
s v j a0 t ɔ0 k,7
s v j a0 t ɔ0 v p,8
s v j a0 t ɪ0,6
s v j a0 t ɪ0 x,7
s v j a0 t ɪ0 j,7
s v j a0 t ɪ0 v,7
s v j a0 t ɪ0 m,7
s v j a0 t ɪ0 tʲ,7
s v j a0 t ɪ0 nʲ,7
s v j a0 t ɪ0 s t,8
s v j a0 t ɪ0 s k,8
s v j a0 t k ɪ0,7
s v j a0 t k a0,7
s v j a0 t k ɔ0,7
s v j a0 t k u0,7
s v j a0 t k i0 v,8
s v j a0 t ɛ0,6
s v j a0 t ɛ0 j,7
s v j a0 t ɛ0 n,7
s v j a0 t u0 s,7
s v j a0 t u0,6
s v j a0 t u0 t,7
s v j a0 t u0 sʲ,7
s v j a0 tʲ i0,6
s v j a0 tʲ i0 v,7
s v j a0 tʲ i0 r,7
s v j a0 tʲ i0 j,7
s v j a0 tʲ i0 s tʲ,8
s v ɪ0 n nʲ i0,6
s v ɪ0 n nʲ i0 s,7
s v ɪ0 n nʲ i0 s tʲ,8
s v ɪ0 n a0,5
s v ɪ0 n a0 m,6
s v ɪ0 n ɛ0 n,6
s v ɪ0 n ɛ0,5
s v ɪ0 n ɛ0 j,6
s v ɪ0 n ɔ0 m,6
s v ɪ0 n ɔ0 k,6
s v ɪ0 n ɔ0,5
s v ɪ0 n t a0 r,7
s v ɪ0 n t ɛ0 r,7
s v ɪ0 n n ɪ0 k,7
s v ɪ0 n n ɪ0 x,7
s v ɪ0 n n ɪ0 m,7
s v ɪ0 n n a0,6
s v ɪ0 n ɪ0,5
s v ɪ0 n ɪ0 v,6
s v ɪ0 n ɪ0 k,6
s v ɪ0 n ɪ0 tʲ,6
s v ɪ0 n u0,5
s v ɪ0 n u0 v,6
s v ɪ0 n u0 tʲ,6
s v ɪ0 nʲ i0,5
s v ɪ0 nʲ i0 v,6
s v ɪ0 nʲ i0 s,6
s v ɪ0 nʲ i0 s tʲ,7
s v ɪ0 nʲ i0 j,6
s v ɪ0 nʲ i0 x,6
s v a0 r t ɔ0,6
s v a0 r t ɔ0 k,7
s v a0 r t a0,6
s v a0 r t a0 l,7
s v a0 r t a0 x,7
s v a0 r t ɪ0,6
s v a0 r t ɪ0 r,7
s v a0 r t ɪ0 s t,8
s v a0 r t ɪ0 s k,8
s v a0 r t ɪ0 j,7
s v a0 r t ɪ0 n,7
s v a0 r t k a0,7
s v a0 r t k ɪ0,7
s v a0 r t k u0,7
s v a0 r t n ɛ0 r,8
s v a0 r t n ɛ0,7
s v a0 r t u0,6
s v a0 r t ɛ0,6
s v a0 r tʲ i0 s tʲ,8
s v a0 r tʲ i0 j,7
s v a0 r tʲ i0,6
s v a0 r tʲ i0 v,7
s v a0 r ɪ0 n,6
s v a0 r ɪ0 j,6
s v a0 r ɪ0 x,6
s v a0 r ɪ0,5
s v a0 r ɪ0 s,6
s v a0 r ɪ0 m,6
s v a0 r ɪ0 v,6
s v a0 r k u0,6
s v a0 r k i0 v,7
s v a0 r k ɪ0,6
s v a0 r k a0 n,7
s v a0 r k a0 x,7
s v a0 r k ɔ0 m,7
s t a0 t tʲ i0,6
s t a0 t tʲ a0,6
s t a0 t tʲ a0 x,7
s t a0 t tʲ u0,6
s t a0 t ɪ0,5
s t a0 t ɪ0 x,6
s t a0 t ɪ0 j,6
s t a0 t ɪ0 v,6
s t a0 t ɪ0 m,6
s t a0 t ɪ0 tʲ,6
s t a0 t ɪ0 nʲ,6
s t a0 t ɪ0 s t,7
s t a0 t ɪ0 s k,7
s t a0 t u0 s,6
s t a0 t u0,5
s t a0 t u0 t,6
s t a0 t u0 sʲ,6
s t a0 t ɛ0,5
s t a0 t ɛ0 j,6
s t a0 t ɛ0 n,6
s t a0 t a0,5
s t a0 t a0 r,6
s t a0 t a0 k,6
s t a0 t a0 m,6
s t a0 t a0 x,6
s t a0 t ɔ0,5
s t a0 t ɔ0 m,6
s t a0 t ɔ0 k,6
s t a0 t ɔ0 v p,7
s t a0 t k ɪ0,6
s t a0 t k a0,6
s t a0 t k ɔ0,6
s t a0 t k u0,6
s t a0 t k i0 v,7
s t a0 l ɔ0,5
s t a0 l ɔ0 sʲ,6
s t a0 l ɔ0 n,6
s t a0 l ɪ0,5
s t a0 l ɪ0 j,6
s t a0 l ɪ0 x,6
s t a0 l ɪ0 m,6
s t a0 l ɪ0 v,6
s t a0 l a0,5
s t a0 l a0 ts,6
s t a0 l a0 t,6
s t a0 l a0 n t,7
s t a0 l a0 n s,7
s t a0 l a0 x,6
s t a0 l a0 s,6
s t a0 l a0 sʲ,6
s t a0 j ɛ0,5
s t a0 j ɛ0 ʃ,6
s t a0 j ɛ0 m,6
s t a0 j ɛ0 tsʲ,6
s t a0 j u0 tʲ,6
s t a0 j u0,5
s t a0 n ɛ0,5
s t a0 n ɛ0 tsʲ,6
s t a0 n ɛ0 r,6
s t a0 n u0,5
s t a0 n u0 tʲ,6
s t a0 n u0 v,6
s t a0 n ɔ0 n s,7
s t a0 n ɔ0 m,6
s t a0 n ɔ0,5
s t a0 n ɔ0 k,6
s t a0 n tsʲ i0,6
s t a0 n tsʲ i0 j,7
s t a0 n tsʲ i0 v,7
s t a0 n tsʲ u0,6
s t a0 n tsʲ u0 ɦ,7
s t a0 n tsʲ u0 j,7
s t a0 n d r ɪ0,7
s t a0 n d a0 r t,8
s t a0 n d a0,6
s t a0 n d a0 l,7
s t a0 n d ɪ0,6
s t a0 n d rʲ i0 v,8
s t a0 n d rʲ i0 s tʲ,9
s t a0 n d rʲ i0,7
s t a0 n ɪ0 x,6
s t a0 n ɪ0,5
s t a0 n ɪ0 j,6
s t a0 n ɪ0 n,6
s t a0 n ɪ0 m,6
s t a0 n k u0,6
s t a0 n k i0 v,7
s t a0 n k ɪ0,6
s t a0 n k tsʲ i0 j,8
s t a0 n k ɔ0 m,7
s t a0 n k a0 x,7
s t a0 n k a0,6
s t a0 nʲ i0,5
s t a0 nʲ i0 ʒ,6
s t a0 nʲ i0 v,6
s t a0 nʲ i0 j,6
s t a0 r ɪ0 n,6
s t a0 r ɪ0 j,6
s t a0 r ɪ0 x,6
s t a0 r ɪ0,5
s t a0 r ɪ0 s,6
s t a0 r ɪ0 m,6
s t a0 r ɪ0 v,6
s t a0 r a0 z,6
s t a0 r a0 z d,7
s t a0 r a0 z m,7
s t a0 r a0,5
s t a0 r a0 d,6
s t a0 r ʃ r u0 t,8
s t a0 r ʃ ɪ0 x,7
s t a0 r ʃ ɪ0 j,7
s t a0 r ʃ ɪ0 n,7
s t a0 r ʃ ɪ0 m,7
s t a0 r ʃ i0,6
s t a0 r ʃ ɛ0,6
s t a0 r ʃ ɛ0 m,7
s t a0 r ʃ u0,6
s t a0 r u0,5
s t a0 r ɛ0,5
s t a0 r ɛ0 ʃ t,7
s t a0 r ɛ0 m,6
s t a0 r t ɔ0,6
s t a0 r t ɔ0 k,7
s t a0 r t a0,6
s t a0 r t a0 l,7
s t a0 r t a0 x,7
s t a0 r t ɪ0,6
s t a0 r t ɪ0 r,7
s t a0 r t ɪ0 s t,8
s t a0 r t ɪ0 s k,8
s t a0 r t ɪ0 j,7
s t a0 r t ɪ0 n,7
s t a0 r t k a0,7
s t a0 r t k ɪ0,7
s t a0 r t k u0,7
s t a0 r t n ɛ0 r,8
s t a0 r t n ɛ0,7
s t a0 r t u0,6
s t a0 r t ɛ0,6
s t a0 r tʲ i0 s tʲ,8
s t a0 r tʲ i0 j,7
s t a0 r tʲ i0,6
s t a0 r tʲ i0 v,7
s t a0 r tsʲ i0 v,7
s t a0 rʲ i0,5
s t a0 rʲ i0 s tʲ,7
s t a0 rʲ i0 v,6
s t a0 rʲ i0 j,6
s t a0 v ɪ0,5
s t a0 v ɪ0 l,6
s t a0 v ɪ0 tʲ,6
s t a0 v ɪ0 j,6
s t a0 v ɪ0 ʃ tʃ,7
s t a0 v ɪ0 v,6
s t a0 v sʲ a0,6
s t a0 v lʲ a0 tʲ,7
s t a0 v ʃ ɪ0,6
s t a0 v ʃ ɛ0,6
s t a0 v k a0,6
s t a0 v k ɪ0,6
s t a0 v k u0,6
s t a0 v a0,5
s t a0 v a0 x,6
s t a0 v a0 j,6
s t a0 v a0 v,6
s t a0 v ɔ0,5
s t a0 v ɔ0 d,6
s t a0 v ɔ0 m,6
s t a0 v ɔ0 k,6
s t a0 tʲ i0,5
s t a0 tʲ i0 v,6
s t a0 tʲ i0 r,6
s t a0 tʲ i0 j,6
s t a0 tʲ i0 s tʲ,7
s t a0 lʲ i0,5
s t a0 lʲ i0 v,6
s t a0 lʲ i0 j,6
s t a0 ʒ u0 tʲ,6
s t a0 ʒ u0,5
s t a0 k i0,5
s t a0 k i0 j,6
s t a0 k i0 j sʲ,7
s t a0 k i0 sʲ,6
s t a0 k i0 s tʲ,7
s t a0 k i0 v,6
s t a0 k ɛ0,5
s t a0 k ɛ0 sʲ,6
s t a0 k ɛ0 t,6
s t a0 k ɪ0 x,6
s t a0 k ɪ0 j,6
s t a0 k ɪ0 j sʲ,7
s t a0 k ɪ0,5
s t a0 k ɪ0 m,6
s t a0 k ɪ0 m sʲ,7
s t a0 k ɪ0 d,6
s t a0 k a0,5
s t a0 k a0 z,6
s t a0 k a0 sʲ,6
s t a0 k a0 n,6
s t a0 k u0,5
s t a0 k u0 sʲ,6
s t a0 k sʲ i0,6
s t a0 k s ɪ0 s t,8
s t ɔ0 j i0 x,6
s t ɔ0 j i0,5
s t ɔ0 j i0 m,6
s t ɔ0 j i0 j,6
s t ɔ0 j i0 tʲ,6
s t ɔ0 j i0 z d,7
s t ɔ0 j i0 v,6
s t ɔ0 j a0,5
s t ɔ0 j a0 v,6
s t ɔ0 j a0 tʲ,6
s t ɔ0 j a0 x,6
s t ɔ0 j a0 n d,7
s t ɔ0 j a0 s,6
s t ɔ0 j a0 k,6
s t ɔ0 j u0,5
s t ɔ0 j u0 z,6
s t ɔ0 j u0 sʲ,6
s t ɔ0 l u0,5
s t ɔ0 l u0 k,6
s t ɔ0 l ɪ0,5
s t ɔ0 l ɪ0 sʲ,6
s t ɔ0 l ɪ0 k,6
s t ɔ0 l ɪ0 tʲ,6
s t ɔ0 l ɔ0 s,6
s t ɔ0 l ɔ0,5
s t ɔ0 l ɔ0 dʲ,6
s t ɔ0 l ɔ0 d,6
s t ɔ0 l ɔ0 n,6
s t ɔ0 l ɔ0 m,6
s t ɔ0 l a0,5
s t ɔ0 l a0 x,6
s t ɔ0 l a0 r,6
s t ɔ0 l k u0,6
s t ɔ0 l k ɪ0,6
s t ɔ0 l k i0 v,7
s t ɔ0 l k a0,6
s t ɔ0 l k ɔ0 m,7
s t ɔ0 rʲ i0 v,6
s t ɔ0 rʲ i0 ɦ,6
s t ɔ0 rʲ i0 n,6
s t ɔ0 rʲ i0,5
s t ɔ0 rʲ i0 t,6
s t ɔ0 rʲ i0 d,6
s t ɔ0 rʲ i0 ʃ,6
s t ɔ0 rʲ i0 k,6
s t ɔ0 lʲ i0,5
s t ɔ0 lʲ i0 r,6
s t ɔ0 lʲ i0 tʲ,6
s t ɔ0 lʲ i0 v,6
s t ɔ0 lʲ i0 t,6
s t ɔ0 lʲ i0 s t,7
s t ɔ0 ɦ i0 v,6
s t ɔ0 ɦ i0 n,6
s t r a0 v nʲ a0,7
s t r a0 v nʲ i0,7
s t r a0 v nʲ i0 x,8
s t r a0 v nʲ i0 j,8
s t r a0 v a0,6
s t r a0 v a0 x,7
s t r a0 v a0 j,7
s t r a0 v a0 v,7
s t r a0 v ɔ0,6
s t r a0 v ɔ0 d,7
s t r a0 v ɔ0 m,7
s t r a0 v ɔ0 k,7
s t r a0 v ɪ0,6
s t r a0 v ɪ0 l,7
s t r a0 v ɪ0 tʲ,7
s t r a0 v ɪ0 j,7
s t r a0 v ɪ0 ʃ tʃ,8
s t r a0 v ɪ0 v,7
s t r a0 v d a0,7
s t r a0 v d a0 nʲ,8
s t r a0 v d ɪ0,7
s t r a0 v d u0,7
s t r a0 v u0,6
s t r a0 v dʲ i0,7
s t r a0 v i0,6
s t r a0 v i0 j,7
s t r a0 v ɛ0 nʲ,7
s t r a0 v ɛ0 tsʲ,7
s t r a0 v ɛ0,6
s t r a0 v ʒ d ɪ0,8
s t r a0 v ʒ nʲ i0 j,9
s t r a0 v ʒ nʲ i0,8
s t r a0 v ʒ nʲ i0 x,9
s t r a0 v ʒ nʲ i0 m,9
s t r a0 v ʒ nʲ ɛ0,8
s t r a0 v ʒ nʲ a0,8
s t r a0 v ʒ nʲ u0,8
s t r a0 v tsʲ i0 v,8
s t r a0 v tsʲ i0,7
s t r a0 v tsʲ a0,7
s t r a0 v m ɪ0,7
s t r a0 v m a0,7
s t r a0 v m u0,7
s t r a0 v ts ɛ0 m,8
s t r a0 v lʲ a0 tʲ,8
s t r a0 v n ɔ0,7
s t r a0 v n a0,7
s t r a0 v n ɪ0 x,8
s t r a0 v n ɪ0 m,8
s t r a0 x u0,6
s t r a0 x i0 d,7
s t r a0 x i0 v,7
s t r a0 x ɪ0 s t,8
s t r a0 x ɪ0,6
s t r a0 x ɔ0 m,7
s t r a0 n k u0,7
s t r a0 n k i0 v,8
s t r a0 n k ɪ0,7
s t r a0 n k tsʲ i0 j,9
s t r a0 n k ɔ0 m,8
s t r a0 n k a0 x,8
s t r a0 n k a0,7
s t r a0 n tsʲ i0,7
s t r a0 n tsʲ i0 j,8
s t r a0 n tsʲ i0 v,8
s t r a0 n tsʲ u0,7
s t r a0 n tsʲ u0 ɦ,8
s t r a0 n tsʲ u0 j,8
s t r a0 n s p ɔ0 r,9
s t r a0 n s ɪ0,7
s t r a0 n s t v a0,9
s t r a0 n s t v ɔ0,9
s t r a0 n s t v i0,9
s t r a0 n s t v ɪ0,9
s t r a0 n ɔ0 n s,8
s t r a0 n ɔ0 m,7
s t r a0 n ɔ0,6
s t r a0 n ɔ0 k,7
s t r a0 n t ɪ0,7
s t r a0 n t a0 ʒ,8
s t r a0 n ɪ0 x,7
s t r a0 n ɪ0,6
s t r a0 n ɪ0 j,7
s t r a0 n ɪ0 n,7
s t r a0 n ɪ0 m,7
s t r a0 n ɦ ɛ0 l,8
s t r a0 n ɦ ɔ0 l,8
s t r a0 n ɦ u0,7
s t r a0 n ɦ ɪ0,7
s t r a0 n nʲ a0,7
s t r a0 n nʲ a0 m,8
s t r a0 n nʲ i0 x,8
s t r a0 n nʲ i0,7
s t r a0 n tʲ i0 v,8
s t r a0 n ts u0 z,8
s t r a0 n a0,6
s t r a0 n a0 l,7
s t r a0 n a0 x,7
s t r a0 t ɪ0,6
s t r a0 t ɪ0 x,7
s t r a0 t ɪ0 j,7
s t r a0 t ɪ0 v,7
s t r a0 t ɪ0 m,7
s t r a0 t ɪ0 tʲ,7
s t r a0 t ɪ0 nʲ,7
s t r a0 t ɪ0 s t,8
s t r a0 t ɪ0 s k,8
s t r a0 t s t v a0,9
s t r a0 t s t v ɔ0,9
s t r a0 t s t v i0,9
s t r a0 t s t v ɪ0,9
s t r a0 t a0,6
s t r a0 t a0 r,7
s t r a0 t a0 k,7
s t r a0 t a0 m,7
s t r a0 t a0 x,7
s t r a0 t ɔ0,6
s t r a0 t ɔ0 m,7
s t r a0 t ɔ0 k,7
s t r a0 t ɔ0 v p,8
s t r a0 t tʲ i0,7
s t r a0 t tʲ a0,7
s t r a0 t tʲ a0 x,8
s t r a0 t tʲ u0,7
s t r a0 t u0 s,7
s t r a0 t u0,6
s t r a0 t u0 t,7
s t r a0 t u0 sʲ,7
s t r a0 ʃ tʃ ɛ0,7
s t r a0 ʃ tʃ i0,7
s t r a0 ʃ tʃ ɪ0 j,8
s t r a0 ʃ tʃ ɪ0 x,8
s t r a0 ʃ tʃ ɪ0 m,8
s t r a0 ʃ tʃ ɔ0,7
s t r a0 ʃ tʃ a0,7
s t r a0 ʃ tʃ u0,7
s t r a0 ʃ n ɔ0,7
s t r a0 ʃ n ɪ0 j,8
s t r a0 ʃ n a0,7
s t r a0 ʃ n u0,7
s t r a0 ʃ n ɛ0,7
s t r a0 ʃ nʲ i0,7
s t r a0 m k a0 x,8
s t r a0 m k u0,7
s t r a0 m k ɪ0,7
s t r a0 m k i0 v,8
s t r a0 m k ɔ0 m,8
s t r a0 m u0,6
s t r a0 m i0,6
s t r a0 m i0 s tʲ,8
s t r a0 m i0 r,7
s t r a0 m i0 j,7
s t r a0 m i0 nʲ,7
s t r a0 m i0 ʒ,7
s t r a0 m i0 v,7
s t r a0 m ɪ0,6
s t r a0 m ɪ0 m,7
s t r a0 m ɪ0 j,7
s t r a0 m ɪ0 x,7
s t r a0 m v a0 j,8
s t r a0 m a0,6
