word,len
s ts n ɔ0 b,5
s ts’ ɔ0 ɾ,4
s ts’ ɾ ɑ0 pʰ,5
s ts’ ɑ0 m s,5
s ts’ ɑ0 m tʰ,5
s k’ ɔ0 t’ d,5
s k’ ɔ0 t’,4
s k’ ɔ0 t’ s,5
s k’ ɑ0,3
s v l ɑ0 v,5
s v l ɑ0 v s,6
s v l ɑ0 v ɾ,6
s v l ɑ0,4
s v l ɑ0 s s,6
s v l ɑ0 s s ɾ,7
s v l ɑ0 s,5
s v ɑ0 m s,5
s v ɑ0 m,4
s v ɛ0 t’ s,5
s v ɛ0 l,4
s v ɛ0 l s,5
s tʃ ɑ0 n s,5
s tʃ ɑ0 n s k’,6
s tʃ ɑ0 n s k’ ɾ,7
s tʃ ɑ0 n s s,6
s d ɛ0 v s,5
s kʰ ɑ0 n,4
s dz ɛ0 n s,5
tʰ ɑ0 v s,4
tʰ ɑ0 n,3
tʰ ɑ0 s,3
tʰ ɑ0 s s,4
tʰ ɑ0 s s ɾ,5
tʰ ɑ0 ɣ s,4
tʰ v i0 tʰ,4
tʰ v i0 s,4
tʰ v ɛ0,3
tʰ v ɛ0 s t’,5
tʰ v ɛ0 s t’ s,6
tʰ v ɛ0 s,4
tʰ v l i0 s,5
tʰ v l i0,4
tʰ v ɑ0 l s,5
tʰ v ɑ0 l,4
tʰ kʰ v ɛ0 ʃ,5
tʰ kʰ v ɛ0 n,5
tʰ kʰ v ɛ0 n s,6
tʰ kʰ v ɛ0 n ts,6
tʰ kʰ v ɛ0 s t’,6
tʰ kʰ v ɛ0 s t’ s,7
tʰ kʰ v ɛ0 s,5
tʰ kʰ v ɛ0 b s,6
tʰ kʰ v ɛ0 b,5
tʰ kʰ v ɑ0,4
tʰ kʰ v ɑ0 tʰ,5
tʰ kʰ v ɑ0 s,5
tʰ kʰ v i0 s,5
tʰ kʰ v i0 tʰ,5
tʰ kʰ v i0,4
tʰ kʰ m i0 tʰ,5
tʰ kʰ m i0 tʰ s,6
tʰ kʰ m i0 s,5
tʰ kʰ m i0 s tʰ,6
tʰ kʰ m ɑ0,4
tʰ kʰ m ɑ0 ɾ t’ s,7
tʰ kʰ m ɑ0 ɾ t’,6
tʰ kʰ m ɑ0 ɾ k’,6
tʰ kʰ m ɑ0 ɾ k’ s,7
tʰ kʰ m ɑ0 ɾ s,6
tʰ kʰ m ɑ0 ɾ s s,7
tʰ kʰ m ɑ0 s,5
tʰ ɛ0 tʰ ɾ,4
tʰ ɛ0 v z s,5
tʰ ɛ0 m s,4
tʰ ɛ0 s l s,5
tʰ s u0,3
tʰ s u0 s t’,5
tʰ s u0 s,4
tʰ u0 m ts,4
tʰ u0 ɾ kʰ,4
tʰ u0 ɾ,3
tʰ u0 n d s,5
tʰ u0 n d,4
tʰ m ɑ0,3
tʰ m ɑ0 s,4
tʰ m i0 s,4
tʰ m i0 s tʰ,5
tʰ m i0 tʰ,4
tʰ m i0 tʰ s,5
tʰ b i0 l,4
tʰ ɾ i0,3
tʰ ɾ ɛ0 ʃ,4
tʰ x i0 s,4
tʰ x ɑ0,3
tʰ x ɔ0 v tʰ,5
tʰ x ɔ0 v s,5
tʰ x ɔ0 v,4
tʰ i0,2
ɔ0 ɾ,2
ɔ0 ɾ s,3
ɔ0,1
ɔ0 tʰ x,3
ɔ0 m s,3
ɔ0 l kʰ s,4
ɔ0 l d,3
ɔ0 s,2
ɔ0 h,2
ɔ0 ts,2
tʃ v ɛ0 n,4
tʃ v ɛ0 n s,5
tʃ v ɛ0 n ts,5
tʃ ɑ0 n s,4
tʃ ɑ0 n s k’,5
tʃ ɑ0 n s k’ ɾ,6
tʃ ɑ0 n s s,5
tʃ ɑ0 ɾ l,4
tʃ ɑ0 ɾ l z,5
tʃ ɛ0 m s,4
tʃ ɛ0 m,3
tʃ ɛ0,2
tʃ i0 n,3
tʃ kʰ i0 m,4
tʃ ɾ d i0 s,5
tʃ ɾ d i0 s k’ s,7
tʃ ɾ d i0 l s,6
m d ɛ0,3
m d g ɑ0 s,5
m d g ɑ0 ɾ s,6
m d g ɑ0 ɾ s s,7
m d g ɑ0 ɾ,5
m d g ɑ0 m s,6
m d g ɔ0 m,5
m d ɑ0 n,4
m x ɾ i0 v,5
m x ɾ i0 tʰ,5
m x ɾ i0 l,5
m x ɾ i0 l s,6
m x ɑ0 ɾ,4
m x ɑ0 ɾ s,5
m x ɑ0 ɾ s s,6
m x ɑ0 ɾ tʰ,5
m x ɑ0 ɾ tʰ l,6
m x ɑ0 ɾ tʰ l s,7
m tʰ ɛ0 l,4
m tʰ ɛ0 l s,5
m tʰ ɛ0 b s,5
m tʰ i0 s,4
m tʰ ɑ0,3
m tʰ ɑ0 s,4
m tʰ ɑ0 s s,5
m tʰ ɑ0 s s ɾ,6
m tʰ l ɑ0 d,5
m ɑ0 g,3
m ɑ0 ɾ t’ s,5
m ɑ0 ɾ t’,4
m ɑ0 ɾ k’,4
m ɑ0 ɾ k’ s,5
m ɑ0 ɾ s,4
m ɑ0 ɾ s s,5
m ɑ0 kʰ v tʰ,5
m ɑ0 kʰ v s,5
m ɑ0 kʰ s,4
m ɑ0,2
m ɑ0 ʃ,3
m ɑ0 tʰ s,4
m ɑ0 t’ tʃ s,5
m ɑ0 n d,4
m z i0 s,4
m z ɛ0,3
m z ɛ0 s,4
m z ɛ0 m,4
m z ɑ0 d,4
m z ɑ0,3
m z ɑ0 ɾ d,5
m ɛ0 t’,3
m ɛ0 t’ ɾ s,5
m ɛ0 t’ ɾ,4
m ɛ0 t’ s,4
m ɛ0 ts,3
m i0 tʰ,3
m i0 tʰ s,4
m i0,2
m i0 s,3
m i0 s tʰ,4
m i0 k’,3
m m d ɛ0,4
m m ɔ0,3
m m m d ɛ0,5
m t’ k’ v ɾ i0 s,7
m t’ k’ v ɾ i0 l,7
m t’ k’ v ɾ i0 l s,8
m t’ k’ v ɾ i0 tʰ,7
m t’ k’ v ɑ0 ɾ,6
m t’ k’ v ɑ0 ɾ tʰ,7
m t’ k’ v ɑ0 ɾ tʰ l,8
m t’ k’ v ɑ0 ɾ tʰ l s,9
m t’ k’ v ɑ0 ɾ s,7
m t’ k’ v ɑ0 ɾ s s,8
m t’ k’ v ɑ0 l s,7
m t’ k’ v ɑ0 l,6
m t’ k’ n ɑ0 ɾ,6
m t’ ɾ i0 s,5
m t’ ɾ ɛ0 b s,6
m t’ ɛ0 ɾ s,5
m t’ v ɾ i0 s,6
m t’ v ɾ i0 l,6
m t’ v ɾ i0 l s,7
m t’ v ɾ i0 tʰ,6
m q’ ɔ0 pʰ,4
m q’ ɔ0 pʰ s,5
m q’ ɑ0 ɾ,4
m q’ ɑ0 v s,5
m q’ ɑ0 v tʰ,5
m s g ɑ0 v s,6
m s x v ɛ0 ɾ ts,7
m s x v ɛ0 ɾ ts x s,9
m s x v ɛ0 ɾ p’ l s,9
m s x v ɛ0 ɾ d s,8
m s x v ɛ0 b s,7
m s x v ɛ0 b,6
m s x v i0 l s,7
m s x v i0 l,6
m s x v i0 s,6
m s x v ɑ0 l s,7
m s x v ɑ0 l,6
m s x v ɑ0 s,6
m s x v ɑ0 m s,7
m s x v ɑ0 m,6
m s x l i0 s,6
m s u0 ɾ s,5
m s u0 ɾ s s,6
m s u0 ɾ tʰ,5
m s u0 ɾ tʰ s,6
m s ɑ0 dʒ s,5
m ʃ ɾ ɑ0 l,5
m ʃ ɾ ɑ0 l s,6
m ʃ ɾ ɑ0 l pʰ,6
m ɣ v d l i0 s,7
m ɣ v d l ɑ0 d,7
m ɣ v d ɛ0 l,6
m ɣ v d ɛ0 l s,7
m k’ ɑ0 ts s,5
m k’ ɑ0 ts ɾ,5
m k’ v ɛ0 ɾ ts,6
m k’ v ɛ0 ɾ ts x s,8
m k’ v ɛ0 ɾ p’ l s,8
m k’ v ɛ0 ɾ d s,7
m k’ v ɛ0 tʰ s,6
m k’ v ɛ0 tʰ ɾ,6
m k’ v d ɑ0,5
m k’ v d ɑ0 ɾ tʰ,7
m k’ v d ɑ0 ɾ tʰ l,8
m k’ v d ɑ0 ɾ tʰ l s,9
m k’ v d ɑ0 ɾ,6
m k’ v d ɑ0 ɾ g,7
m k’ v d ɑ0 ɾ g s,8
m k’ l ɑ0 v,5
m k’ l ɑ0 v s,6
m k’ l ɑ0 v ɾ,6
m k’ l ɑ0 s s,6
m k’ l ɑ0 s s ɾ,7
m k’ l ɑ0 s,5
m k’ l ɑ0 ɾ s,6
m k’ l ɑ0 ɾ s s,7
m k’ l ɑ0 ɾ k’,6
m k’ l ɑ0 ɾ k’ s,7
m dz l ɑ0 v,5
m dz l ɑ0 v s,6
m dz l ɑ0 v ɾ,6
m dz ɑ0 pʰ ɾ,5
m ɾ ɛ0 v l s,6
m ɾ g v ɑ0 kʰ v tʰ,8
m ɾ g v ɑ0 kʰ v s,8
m ɾ g v ɑ0 ɾ,6
m ɾ g v ɑ0 ɾ tʰ,7
m ɾ g v ɑ0 ɾ tʰ l,8
m ɾ g v ɑ0 ɾ tʰ l s,9
m ɾ g v ɑ0 ɾ s,7
m ɾ g v ɑ0 ɾ s s,8
m ɾ g v ɑ0 m s,7
m ɾ g v ɑ0 m,6
m ɾ g v ɑ0 l s,7
m ɾ g v ɑ0 l,6
m g l i0 s,5
m g ɛ0 l s,5
m u0,2
m u0 kʰ,3
i0 kʰ,2
i0 kʰ s,3
i0,1
i0 n g l,4
i0 n g l s,5
i0 n g,3
i0 tʰ,2
i0 x,2
i0 v,2
i0 b n,3
i0 s t’,3
i0 ɾ b s,4
k’ v l ɑ0 v,5
k’ v l ɑ0 v s,6
k’ v l ɑ0 v ɾ,6
k’ v l ɑ0,4
k’ v l ɑ0 s s,6
k’ v l ɑ0 s s ɾ,7
k’ v l ɑ0 s,5
k’ v ɛ0 ɾ ts,5
k’ v ɛ0 ɾ ts x s,7
k’ v ɛ0 ɾ p’ l s,7
k’ v ɛ0 ɾ d s,6
k’ v ɛ0 tʰ s,5
k’ v ɛ0 tʰ ɾ,5
k’ v ɑ0 ɾ,4
k’ v ɑ0 ɾ tʰ,5
k’ v ɑ0 ɾ tʰ l,6
k’ v ɑ0 ɾ tʰ l s,7
k’ v ɑ0 ɾ s,5
k’ v ɑ0 ɾ s s,6
k’ v ɑ0 l s,5
k’ v ɑ0 l,4
k’ ɑ0 ts s,4
k’ ɑ0 ts ɾ,4
k’ ɑ0 ɾ l,4
k’ ɑ0 ɾ l z,5
k’ ɑ0 ɾ g,4
k’ ɑ0 ɾ g s,5
k’ ɑ0 ɾ s,4
k’ ɑ0 ɾ s s,5
k’ ɑ0 n s,4
k’ ɑ0 n s k’,5
k’ ɑ0 n s k’ ɾ,6
k’ ɑ0 n s s,5
k’ m z ɛ0,4
k’ m z ɛ0 s,5
k’ m z ɛ0 m,5
k’ m i0 tʰ,4
k’ m i0 tʰ s,5
k’ m i0 s,4
k’ m i0 s tʰ,5
k’ m ʃ i0,4
k’ m m d ɛ0,5
k’ l u0 b,4
k’ l u0 b s,5
k’ l d i0 s,5
k’ l d i0 s k’ s,7
k’ l d ɛ0,4
k’ l d ɛ0 s,5
k’ l ɔ0 d,4
k’ l ɑ0 v,4
k’ l ɑ0 v s,5
k’ l ɑ0 v ɾ,5
k’ l ɑ0 s s,5
k’ l ɑ0 s s ɾ,6
k’ l ɑ0 s,4
k’ l ɑ0 ɾ s,5
k’ l ɑ0 ɾ s s,6
k’ l ɑ0 ɾ k’,5
k’ l ɑ0 ɾ k’ s,6
k’ l i0 pʰ,4
k’ ɾ i0 s,4
k’ u0,2
k’ u0 ɾ s,4
k’ u0 ɾ s s,5
k’ u0 ɾ t’,4
k’ u0 l t’ s,5
k’ u0 s,3
k’ ɔ0 t’ d,4
k’ ɔ0 t’,3
k’ ɔ0 t’ s,4
k’ ɔ0 ʃ k’ s,5
k’ ɔ0 d s,4
k’ g m d ɛ0,5
k’ i0 m,3
k’ i0 ɾ k’,4
k’ i0 n g l,5
k’ i0 n g l s,6
k’ i0 n g,4
k’ ɛ0 n,3
k’ ɛ0 n tʃ’ s,5
z ɣ v ɑ0,4
z ɣ v ɑ0 s,5
z ɣ v ɑ0 ɾ,5
z ɣ v ɑ0 ɾ tʰ,6
z ɣ v ɑ0 ɾ tʰ l,7
z ɣ v ɑ0 ɾ tʰ l s,8
z ɣ v ɑ0 ɾ s,6
z ɣ v ɑ0 ɾ s s,7
z ɣ v ɑ0 ts’ l s,7
z ɣ v i0 tʰ,5
z ɣ v ɛ0 b s,6
z ɣ v ɛ0 b,5
z ɛ0,2
z ɛ0 d,3
z ɛ0 tʰ s,4
z ɔ0 g,3
z ɔ0 g s,4
z ɔ0 l s,4
z ɾ d ɑ0,4
z ɾ d ɑ0 s,5
z ɾ d ɑ0 m,5
z ɾ d i0 s,5
z ɾ d i0 s k’ s,7
z ɾ d i0 l s,6
z i0 s,3
z m n i0 s,5
z m n ɑ0,4
z m n ɑ0 s,5
z u0 s t’,4
z u0 ɾ g s,5
z ɑ0 k’,3
ɾ i0 s,3
ɾ i0 ts x v s,6
ɾ i0 ts x v,5
ɾ i0 g,3
ɾ i0 g s,4
ɾ i0 tʰ,3
ɾ i0 k’,3
ɾ ɑ0 s,3
ɾ ɑ0 m,3
ɾ ɑ0 m s,4
ɾ ɑ0 d,3
ɾ ɑ0 z m s,5
ɾ ɑ0 l,3
ɾ ɑ0 l s,4
ɾ ɑ0 l pʰ,4
ɾ ɔ0 l s,4
ɾ ɔ0 k’,3
ɾ ɔ0 k’ s,4
ɾ ɔ0 m s,4
ɾ ɔ0,2
ɾ ɔ0 n,3
ɾ ɔ0 s,3
ɾ v ɑ0,3
ɾ u0 s,3
ɾ u0 m,3
ɾ tʰ u0 l,4
ɾ dz ɛ0 l,4
ɾ dz ɛ0,3
ɾ dz ɛ0 s,4
ɾ dz i0 s,4
ɾ kʰ ɑ0,3
ɾ ɛ0 d,3
ɾ ɛ0 tʃ,3
t’ b ɑ0,3
t’ b ɑ0 s,4
t’ b i0 s,4
t’ b ɛ0 b s,5
t’ q’ i0 s,4
t’ q’ i0 tʰ,4
t’ q’ ɛ0,3
t’ q’ ɛ0 s,4
t’ q’ ɛ0 l,4
t’ q’ ɛ0 l s,5
t’ q’ v ɛ0 d,5
t’ q’ v ɛ0,4
t’ q’ v ɛ0 t’ s,6
t’ q’ v i0 l s,6
t’ q’ v i0 l,5
t’ q’ v i0 s,5
t’ q’ ɑ0 v s,5
t’ q’ ɑ0 v tʰ,5
t’ ɔ0 m,3
t’ ɔ0 m s,4
t’ ɔ0 k’,3
t’ ɔ0 p’,3
t’ ɔ0,2
t’ ɔ0 n s,4
t’ i0 p’ s,4
t’ i0 m,3
t’ ɛ0 l,3
t’ ɛ0 kʰ s t’ s,6
t’ ɛ0 kʰ s s,5
t’ ɛ0 s t’,4
t’ ɛ0 s t’ s,5
t’ ɑ0 x t’ s,5
t’ ɑ0 n k’,4
t’ ɑ0 n k’ s,5
t’ ɑ0 n k’ t’,5
t’ ɑ0 n s,4
t’ ɑ0 n s k’,5
t’ ɑ0 n s k’ ɾ,6
t’ ɑ0 n s s,5
t’ ɑ0 ʃ s,4
t’ v i0 n ts,5
t’ v i0 n,4
t’ v i0 n s,5
v i0 n ts,4
v i0 n,3
v i0 n s,4
v i0 s,3
v i0 tʰ,3
v i0 t’,3
v ɑ0 ɾ,3
v ɑ0 ɾ tʰ,4
v ɑ0 ɾ tʰ l,5
v ɑ0 ɾ tʰ l s,6
v ɑ0 ɾ s,4
v ɑ0 ɾ s s,5
v ɑ0 n,3
v ɑ0 ʒ s,4
v ɛ0 ɾ ts,4
v ɛ0 ɾ ts x s,6
v ɛ0 ɾ p’ l s,6
v ɛ0 ɾ d s,5
v ɛ0 s t’,4
v ɛ0 s t’ s,5
v ɛ0 s,3
v ɛ0 b s,4
v ɛ0 b,3
v ɛ0 l,3
v ɛ0 l s,4
v ɛ0,2
v tʰ kʰ v ɛ0 ʃ,6
v tʰ kʰ v ɛ0 n,6
v tʰ kʰ v ɛ0 n s,7
v tʰ kʰ v ɛ0 n ts,7
v tʰ kʰ v ɛ0 s t’,7
v tʰ kʰ v ɛ0 s t’ s,8
v tʰ kʰ v ɛ0 s,6
v tʰ kʰ v ɛ0 b s,7
v tʰ kʰ v ɛ0 b,6
v tʰ kʰ v ɑ0,5
v tʰ kʰ v ɑ0 tʰ,6
v tʰ kʰ v ɑ0 s,6
v tʰ kʰ v i0 s,6
v tʰ kʰ v i0 tʰ,6
v tʰ kʰ v i0,5
v tʰ v l i0 s,6
v tʰ v l i0,5
v tʰ x ɔ0 v tʰ,6
v tʰ x ɔ0 v s,6
v tʰ x ɔ0 v,5
v ɾ ts l ɑ0 d,6
v ɾ ts ɛ0 l,5
v g ɾ dz n ɔ0 b s,8
v g ɾ dz n ɔ0 b,7
v g ɾ dz ɛ0 l,6
v g ɾ dz ɛ0,5
v g ɾ dz ɛ0 s,6
v ts’ ɛ0 ɾ s,5
v ts’ ɛ0 ɾ,4
v ɔ0,2
v ɔ0 s,3
dz ɛ0,2
dz ɛ0 g l s,5
dz ɛ0 s,3
dz ɛ0 m,3
dz v ɛ0 l,4
dz v ɛ0 l s,5
dz v l i0 s,5
dz v l i0,4
dz v ɑ0 l s,5
dz v ɑ0 l,4
dz m ɑ0,3
dz m ɑ0 s,4
dz m ɑ0 m,4
dz m i0 s,4
dz m i0 s tʰ,5
dz m ɛ0 b s,5
dz i0 s,3
dz i0 ɾ s,4
dz i0 l s,4
dz l i0 v s,5
dz ɑ0 ɣ l s,5
dz u0,2
g z ɑ0,3
g z ɑ0 s,4
g z ɑ0 d,4
g z i0 tʰ,4
g z i0 s,4
g z ɛ0 b s,5
g v ɑ0 kʰ v tʰ,6
g v ɑ0 kʰ v s,6
g v ɑ0 ɾ,4
g v ɑ0 ɾ tʰ,5
g v ɑ0 ɾ tʰ l,6
g v ɑ0 ɾ tʰ l s,7
g v ɑ0 ɾ s,5
g v ɑ0 ɾ s s,6
g v ɑ0 m s,5
g v ɑ0 m,4
g v ɑ0 l s,5
g v ɑ0 l,4
g v ɛ0 ɾ ts,5
g v ɛ0 ɾ ts x s,7
g v ɛ0 ɾ p’ l s,7
g v ɛ0 ɾ d s,6
g v ɛ0 l,4
g v ɛ0 l s,5
g v q’ ɑ0 v s,6
g v q’ ɑ0 v tʰ,6
g v s u0 ɾ s,6
g v s u0 ɾ s s,7
g v s u0 ɾ tʰ,6
g v s u0 ɾ tʰ s,7
g u0 n d s,5
g u0 n d,4
g u0 l s,4
g u0,2
g ɛ0 ɾ m,4
g ɛ0,2
g ɑ0 ɾ s,4
g ɑ0 ɾ s s,5
g ɑ0 ɾ,3
g ɑ0 kʰ v tʰ,5
g ɑ0 kʰ v s,5
g ɑ0 z,3
g ɑ0,2
g ɑ0 n dz s,5
g ɑ0 v s,4
g tʰ x ɔ0 v tʰ,6
g tʰ x ɔ0 v s,6
g tʰ x ɔ0 v,5
g ɾ dz n ɔ0 b s,7
g ɾ dz n ɔ0 b,6
g ɾ dz ɛ0 l,5
g ɾ dz ɛ0,4
g ɾ dz ɛ0 s,5
g ɾ ɑ0 m,4
g ɾ ɑ0 m s,5
g ɾ ɑ0 pʰ,4
g ɾ ɑ0 n g,5
g ɾ ɑ0 n ts,5
g ɾ ɑ0 n k’,5
g ɾ ɑ0 n k’ s,6
g ɾ ɑ0 n k’ t’,6
g ɾ ɑ0 n,4
g ɾ ɑ0 n d,5
g ɾ ɑ0 n s,5
g ɾ ɑ0 n s k’,6
g ɾ ɑ0 n s k’ ɾ,7
g ɾ ɑ0 n s s,6
g ɾ ɑ0 n t’,5
g m i0 ɾ s,5
g ɔ0 n s,4
g l ɛ0 n,4
g i0,2
g i0 n d,4
g i0 g z s,5
g s u0 ɾ s,5
g s u0 ɾ s s,6
g s u0 ɾ tʰ,5
g s u0 ɾ tʰ s,6
kʰ v ɛ0 ʃ,4
kʰ v ɛ0 n,4
kʰ v ɛ0 n s,5
kʰ v ɛ0 n ts,5
kʰ v ɛ0 s t’,5
kʰ v ɛ0 s t’ s,6
kʰ v ɛ0 s,4
kʰ v ɛ0 b s,5
kʰ v ɛ0 b,4
kʰ v i0 s,4
kʰ v i0 tʰ,4
kʰ v i0,3
kʰ v ɑ0,3
kʰ v ɑ0 tʰ,4
kʰ v ɑ0 s,4
kʰ m n i0 s,5
kʰ m ɑ0,3
kʰ m ɑ0 ɾ t’ s,6
kʰ m ɑ0 ɾ t’,5
kʰ m ɑ0 ɾ k’,5
kʰ m ɑ0 ɾ k’ s,6
kʰ m ɑ0 ɾ s,5
kʰ m ɑ0 ɾ s s,6
kʰ m ɑ0 s,4
kʰ m ɾ i0 s,5
kʰ s n i0 s,5
kʰ s ɛ0 l s,5
kʰ s ɛ0,3
kʰ ɑ0 l s,4
kʰ ɑ0 l,3
kʰ ɑ0 ɾ tʰ,4
kʰ ɑ0 ɾ tʰ l,5
kʰ ɑ0 ɾ tʰ l s,6
kʰ ɑ0 ɾ s,4
kʰ ɑ0 ɾ s s,5
kʰ ɛ0 d s,4
kʰ n ɑ0,3
ʃ ɛ0 n,3
ʃ ɛ0 n s,4
