word,len
m a0 r ɛ0 ts,5
m a0 r ɛ0 j,5
m a0 r ɛ0,4
m a0 r ia0,4
m a0 r ia0 n t,6
m a0 r g ɔ0,5
m a0 r k u0,5
m a0 r k a0,5
m a0 t k a0,5
m a0 t k i0,5
m a0 t k i0 n,6
m a0 t k u0,5
m a0 t k ɛ0,5
m a0 t k l i0,6
m a0 t ɛ0,4
m a0 t r iː0,5
m a0 t r iː0 m,6
m a0 t r ia0,5
m a0 t r i0 c,6
m a0 t r i0 l,6
m a0 t r i0,5
m a0 t r a0,5
m a0 t r a0 ts,6
m a0 m a0,4
m a0 m a0 l,5
m a0 m a0 c,5
m a0 m ɛ0,4
m a0 m ɛ0 ɲ,5
m a0 m ɛ0 c,5
m a0 m ɛ0 j,5
m a0 m i0,4
m a0 m u0,4
m a0 n ʒ ɛ0 l,6
m a0 p a0,4
m a0 p ɛ0 ts,5
m a0 p ɛ0,4
m a0 p i0,4
m a0 p u0,4
m a0 i0 l,4
m a0 tʃ k i0,5
m a0 tʃ k a0,5
m a0 tʃ k u0,5
m a0 s l ɔ0,5
m a0 s l ɔ0 m,6
m a0 s l a0,5
m a0 s i0,4
m a0 f iɛ0,4
m a0 k l ɛː0 r,6
m ɛ0 s t a0,5
m ɛ0 s t a0 l,6
m ɛ0 s t a0 c,6
m ɛ0 s t a0 v,6
m ɛ0 s t a0 ɲ,6
m ɛ0 s t ɔ0,5
m ɛ0 s t ɔ0 m,6
m ɛ0 s t ɔ0 v,6
m ɛ0 s t ɔ0 x,6
m ɛ0 s t ɛ0,5
m ɛ0 s t i0,5
m ɛ0 s t u0,5
m ɛ0 s t aː0 x,6
m ɛ0 s t aː0,5
m ɛ0 s t aː0 v,6
m ɛ0 s t r a0,6
m ɛ0 s t r i0,6
m ɛ0 s t r i0 c,7
m ɛ0 s t r i0 l,7
m ɛ0 s t r u0 m,7
m ɛ0 s t r u0,6
m ɛ0 s t r aː0,6
m ɛ0 s t r aː0 m,7
m ɛ0 s t s k ɛ0 j,8
m ɛ0 s t s k iː0,7
m ɛ0 s t s k iː0 x,8
m ɛ0 s t s k ɛː0,7
m ɛ0 s t s k aː0,7
m ɛ0 s t s k ɔ0 r d,9
m ɛ0 s t s k ɔ0 r,8
m ɛ0 s t s k ɔ0 m,8
m ɛ0 s t s k uː0,7
m ɛ0 s t n ɛː0,6
m ɛ0 s t n ɛ0 j,7
m ɛ0 s t n ɛ0,6
m ɛ0 s t n ɛ0 m,7
m ɛ0 s t n iː0 x,7
m ɛ0 s t n iː0,6
m ɛ0 s t n ɔ0 m,7
m ɛ0 s t n aː0 s c,8
m ɛ0 s t n aː0,6
m ɛ0 s t iɛ0 r,6
m ɛ0 s ia0 ts,5
m ɛ0 s ɔ0,4
m ɛ0 s ɔ0 l,5
m ɛ0 s ɔ0 v,5
m ɛ0 s ɔ0 x,5
m ɛ0 s ɔ0 m,5
m ɛ0 s a0 c,5
m ɛ0 s a0,4
m ɛ0 s a0 x,5
m ɛ0 s k ʊɔ0 r,6
m ɛ0 s k iː0,5
m ɛ0 s k iː0 x,6
m ɛ0 s k ɛ0 j,6
m ɛ0 s k aː0,5
m ɛ0 s k ɛː0,5
m ɛ0 s k ɔ0 r d,7
m ɛ0 s k ɔ0 r,6
m ɛ0 s k ɔ0 m,6
m ɛ0 s k uː0,5
m ɛ0 n ɔ0,4
m ɛ0 n ɔ0 m,5
m ɛ0 n ɔ0 v,5
m ɛ0 n ɛ0 j,5
m ɛ0 n ɛ0,4
m ɛ0 n i0,4
m ɛ0 n i0 c,5
m ɛ0 n i0 l,5
m ɛ0 n i0 s,5
m ɛ0 n u0,4
m ɛ0 n a0,4
m ɛ0 n iː0,4
m ɛ0 n iː0 m,5
m ɛ0 n aː0,4
m ɛ0 n aː0 m,5
m ɛ0 n aː0 x,5
m ɛ0 n aː0 t,5
m ɛ0 n aː0 r,5
m ɛ0 n ʃ iɛ0,5
m ɛ0 n ʃ iː0,5
m ɛ0 n ʃ iː0 x,6
m ɛ0 n ʃ iː0 m,6
m ɛ0 n ʃ ia0,5
m ɛ0 n ʃ iu0,5
m ɛ0 n ʃ ɛ0 j,6
m ɛ0 n ia0,4
m ɛ0 t r ɔ0 v,6
m ɛ0 t r ɔ0 x,6
m ɛ0 t r ɔ0 m,6
m ɛ0 t r a0,5
m ɛ0 t r i0,5
m ɛ0 t r i0 c,6
m ɛ0 t r i0 l,6
m ɛ0 t r ɛ0,5
m ɛ0 t ɛ0,4
m ɛ0 t ɛ0 j,5
m ɛ0 t ɛ0 r,5
m ɛ0 t ɔː0 n,5
m ɛ0 t ɔː0 d,5
m ɛ0 tʃ ɔ0,4
m ɛ0 tʃ ɔ0 m,5
m ɛ0 k k ɛː0,5
m ɛ0 d u0,4
m ɛ0 d v ɛ0 ɟ,6
m ɛ0 dz ɛ0,4
m ʊɔ0 ʒ u0,4
m ʊɔ0 ʒ ɛ0 m,5
m ʊɔ0 ʒ ɛ0 ʃ,5
m ʊɔ0 ʒ m ɛ0,5
m ʊɔ0 ʒ t ɛ0,5
m ʊɔ0 j ɦ ɔ0,5
m ʊɔ0 j m u0,5
m iɛ0 s t ɔ0,5
m iɛ0 s t ɔ0 r,6
m iɛ0 s t ɔ0 m,6
m iɛ0 s t ɛ0,5
m iɛ0 s t ɛ0 j,6
m iɛ0 s t a0,5
m iɛ0 s t a0 x,6
m iɛ0 s t n i0,6
m iɛ0 s t n i0 x,7
m iɛ0 s t n i0 m,7
m iɛ0 s t n ɔ0 s c,8
m iɛ0 s t n ɔ0 m,7
m iɛ0 s t n ɛ0,6
m iɛ0 s t n ɛ0 j,7
m iɛ0 s t i0 x,6
m iɛ0 s t i0,5
m iɛ0 s t u0,5
m iɛ0 r i0,4
m iɛ0 r u0,4
m iɛ0 r n ɛ0,5
m iɛ0 r n ɛ0 j,6
m iɛ0 r n a0,5
m iɛ0 r n i0,5
m iɛ0 r n i0 x,6
m iɛ0 r n u0,5
m iɛ0 r n ɔ0 s c,7
m iɛ0 r n ɔ0 m,6
m iɛ0 r ɛ0,4
m iɛ0 r a0,4
m iɛ0 r a0 t,5
m iɛ0 r a0 c,5
m aː0 m ɛ0,4
m aː0 m ɛ0 r,5
m aː0 m ɛ0 j,5
m aː0 m ɛ0 ts,5
m aː0 t ɛ0,4
m aː0 t ɛ0 r,5
m aː0 j a0,4
m aː0 j i0,4
m aː0 l ɔ0,4
m aː0 l a0,4
m aː0 r n ɛ0,5
m u0 s iː0,4
m u0 s iː0 m,5
m u0 s iː0 ʃ,5
m u0 s ia0,4
m u0 s ɛ0 l,5
m u0 s ɛ0 d,5
m u0 s iɛ0 c,5
m u0 s i0 ts,5
m u0 s i0,4
m u0 ʒ i0,4
m u0 ʒ i0 c,5
m u0 ʒ a0,4
m u0 ʒ ɔ0 v,5
m u0 ʒ ɔ0 m,5
m u0 ʒ m i0,5
m u0 ʒ s t v a0,7
m u0 ʒ s t v ɔ0,7
m u0 ʒ s t v u0,7
m i0 s l iː0 m,6
m i0 s l iː0,5
m i0 s l iː0 ʃ,6
m i0 s l ɛ0,5
m i0 s l ɛ0 l,6
m i0 s l i0,5
m i0 s l iɛ0 c,6
m i0 s l ia0,5
m i0 s l a0 l,6
m i0 s l a0 m,6
m i0 s l ɔ0 m,6
m i0 s l u0,5
m i0 s ɛ0 l,5
m i0 s ɛ0 ʎ,5
m i0 s iɛ0,4
m i0 n uː0 t,5
m i0 n uː0,4
m i0 n i0,4
m i0 n ts ɛ0,5
m i0 n ts iː0 p,6
m i0 n ts a0,5
m i0 m ɔ0,4
m i0 m ɔ0 l,5
m i0 l iː0,4
m i0 l aː0,4
m i0 l aː0 x,5
m i0 l ɛː0,4
m i0 l ɔ0 s c,6
m i0 l ɔ0,4
m i0 l ɔ0 t,5
m i0 l s t v a0,7
m i0 l s t v ɔ0,7
m i0 l n ɛː0,5
m i0 l n iː0,5
m i0 l n iː0 m,6
m i0 l n iː0 x,6
m i0 l n ɛ0,5
m i0 l n aː0,5
m i0 l n uː0,5
m i0 l n ɔ0,5
m i0 z ɔ0 l,5
m i0 z n i0 s,6
m i0 z n a0 l,6
m i0 z n a0 c,6
m i0 z n aː0 m,6
m i0 z n uː0,5
m i0 z l i0,5
m i0 ʃ i0,4
m n ɔ0 u0,4
m n ɔ0 ɦ iː0,5
m n ɔ0 ɦ iː0 x,6
m n ɔ0 ɦ iː0 m,6
m n ɔ0 ɦ ɔ0 l,6
m n ɔ0 ɦ ɔ0,5
m n ɔ0 ɦ ɔ0 m,6
m n ɔ0 ɦ ɔ0 v,6
m n ɔ0 ɦ ɛː0,5
m n ɔ0 ɦ i0,5
m n ɔ0 ɦ i0 b,6
m n ɔ0 ɦ aː0 r,6
m n ɔ0 ɦ aː0 x,6
m n ɔ0 ɦ u0,5
m n ɔ0 ɦ a0,5
m n ɔ0 ɦ ɛ0 ɲ,6
m n ɔ0 ɦ ɛ0,5
m n ɔ0 ʒ s t v ɔ0,8
m n ɔ0 ʒ s t v ɔ0 m,9
m n ɔ0 ʒ s t v a0,8
m n ɔ0 ʒ s t v ɛ0,8
m n ɔ0 ʒ s t v u0,8
m n ɔ0 ʒ s k iː0 x,8
m n ɔ0 ʒ s k iː0,7
m n ɔ0 ʒ ɔ0 m,6
m n iː0 x ɔ0 d,6
m n iː0 x ɔ0 v,6
m l a0 d iː0,5
m l a0 d iː0 x,6
m l a0 d iː0 k,6
m l a0 d iː0 m,6
m l a0 d b i0,6
m l a0 d b u0,6
m l a0 d b a0,6
m l a0 d b ɛ0,6
m l a0 d iɛ0 b,6
m l a0 d iɛ0,5
m l a0 d aː0,5
m l a0 d aː0 m,6
m l a0 d ɛː0,5
m l a0 d ɛ0,5
m l a0 d ɛ0 j,6
m l a0 d ʃ ɛ0 j,7
m l a0 d ʃ iː0,6
m l a0 d ʃ iː0 x,7
m l a0 d uː0,5
m l a0 d ɔ0 m,6
m l a0 d ɔ0 s c,7
m l a0 d ɔ0 l,6
m l a0 d ɔ0 v,6
m l a0 d ɔ0 x,6
m l a0 d ɔ0 k,6
m l a0 d k ɛː0,6
m l a0 d k u0,6
m l a0 d k ɔ0,6
m l a0 d n ɛ0,6
m l a0 d n ɛ0 j,7
m l a0 d n iː0,6
m l a0 d n ɔ0,6
m l a0 d n ɛː0,6
m l a0 d u0,5
m l a0 d i0,5
m l a0 d a0,5
m l a0 d a0 c,6
m l a0 d a0 l,6
m l a0 d a0 j,6
m l iɛ0 k i0,5
m l iɛ0 k i0 m,6
m l iɛ0 k ɔ0 l,6
m l iɛ0 k ɔ0,5
m l iɛ0 k ɔ0 v,6
m l iɛ0 k ɔ0 m,6
m l iɛ0 k a0 m,6
m l iɛ0 k a0,5
m l aː0 d i0,5
m l aː0 d a0,5
m l aː0 d a0 m,6
m l aː0 d a0 c,6
m l aː0 d ɛ0 j,6
m l aː0 d ɛ0,5
m l aː0 d ɛ0 ʒ,6
m l aː0 d ɛ0 s,6
m l aː0 d n ɛ0,6
m l aː0 d n ɛ0 j,7
m l aː0 d n u0 c,7
m l aː0 d n u0,6
m l aː0 d n i0 n,7
m l aː0 d n i0,6
m l aː0 d n i0 x,7
m l aː0 d n a0,6
m l aː0 d u0,5
m l aː0 d k i0,6
m l aː0 d k ɛ0,6
m l aː0 d ɔ0 m,6
m l aː0 d ɔ0,5
m l aː0 d ɔ0 l,6
m l aː0 d l i0,6
m l tʃ a0 n iɛ0,6
m l tʃ a0 n iɛ0 r,7
m uː0 d r ɔ0 s c,7
m uː0 d r ɔ0,5
m uː0 d r i0,5
m uː0 d r ɛ0,5
m uː0 d r u0 ɦ,6
m uː0 d r ʒ b u0,7
m uː0 k i0,4
m uː0 k u0,4
m uː0 r ɔ0 k,5
m uː0 r ɔ0 v,5
m uː0 r u0,4
m ɛː0 d ia0,4
m ɛː0 d iu0 m,5
m rː t v ɛ0 ɦ ɔ0,7
m rː t v ɛ0 ɦ ɔ0 m,8
m rː t v ɔ0 j ɛ0,7
m rː t v ɔ0 j ɛ0 j,8
m rː t v ɔ0 j ɛ0 k t,9
m rː t v ɔ0 j ɛ0 m,8
m rː t v ɔ0 j ɛ0 n,8
m rː t v ɔ0 j ɦ ɔ0,8
m rː t v ɔ0 j u0,7
m rː t v ɔ0 j i0 x,8
m rː t v ɔ0 j i0 m,8
m rː t v ɔ0 j i0,7
m rː t v ɔ0 j i0 c,8
m rː t v ɔ0 j ɔ0 m,8
m rː t v ɔ0 j ɔ0 v,8
m rː t v ɔ0 j iː0 m,8
m rː t v ɔ0 j iː0,7
m rː t v ɔ0 j m u0,8
m rː t v ɔ0 j m i0,8
m rː t v ɔ0 j m ɔ0 m,9
m rː t v ɔ0 j m ɔ0 v,9
m rː t v ɔ0 j n i0,8
m rː t v ɔ0 j n a0,8
m rː t v ɔ0 j n ɛ0,8
m rː t v ɔ0 j n u0,8
m rː t v ɔ0 j n aː0 x,9
m rː t v ɔ0 j a0,7
m rː t v ɔ0 j a0 k,8
m rː t v ɔ0 j a0 n,8
m rː t v ɔ0 j s k aː0,9
m rː t v ɔ0 j s k ɔ0,9
m rː t v ɔ0 j s k a0,9
m rː t v ɔ0 j d ɛ0,8
m rː t v ɔ0 r ia0,7
m rː t v ɔ0 r b a0,8
m rː t v ɔ0 r b ɛ0,8
m rː t v ɔ0 r b i0,8
m rː t v ɔ0 r b u0,8
m rː t v ɔ0 r iː0 x,8
m rː t v ɔ0 r iː0 m,8
m rː t v ɔ0 r iː0,7
m rː t v ɔ0 r ɛ0 j,8
m rː t v ɔ0 r ɛ0,7
m rː t v ɔ0 r i0,7
m rː t v ɔ0 r i0 l,8
m rː t v ɔ0 r i0 c,8
m rː t v ɔ0 r i0 s c,9
m rː t v ɔ0 r a0 z,8
m rː t v ɔ0 r a0,7
m rː t v ɔ0 r a0 d,8
m rː t v ɔ0 r a0 ɟ,8
m rː t v ɔ0 r ts ɔ0 v,9
m rː t v ɔ0 l iɛ0 b,8
m rː t v ɔ0 l aː0 x,8
m rː t v ɔ0 l aː0,7
m rː t v ɔ0 l aː0 tʃ,8
m rː t v ɔ0 l aː0 r,8
m rː t v ɔ0 l aː0 m,8
m rː t v ɔ0 l i0,7
m rː t v ɔ0 l i0 c,8
m rː t v ɔ0 l i0 l,8
m rː t v ɔ0 l a0,7
m rː t v ɔ0 l a0 c,8
m rː t v ɔ0 l a0 l,8
m rː t v ɔ0 l a0 p s,9
m rː t v ɔ0 u0,6
m iː0 t u0 s,5
m iː0 t i0 c,5
m iː0 t i0 m,5
m iː0 t i0,4
m iː0 t i0 l,5
m iː0 t i0 ʃ,5
m iː0 n u0 s,5
m ɔː0 d a0,4
m r a0 k s i0,6
m r a0 k s ɛ0,6
m r a0 k ɔ0 m,6
m r a0 k ɔ0 v,6
m r a0 k u0,5
t ɛ0 d a0,4
t ɛ0 d a0 j,5
t ɛ0 d a0 c,5
t ɛ0 d a0 l,5
t ɛ0 d a0 n,5
t ɛ0 d i0,4
t ɛ0 d r iː0,5
t ɛ0 r a0 z,5
t ɛ0 r a0,4
t ɛ0 r m iː0 n,6
t ɛ0 r m i0,5
t ɛ0 j t ɔ0,5
t ɛ0 l ɔ0,4
t ɛ0 l ɔ0 m,5
t ɛ0 l ɔ0 k,5
t ɛ0 l a0,4
t ɛ0 l a0 k s,6
t ɛ0 l ɛ0 j,5
t ɛ0 l ɛ0,4
t ɛ0 l ɛ0 ts,5
t ɛ0 l k ɔ0 m,6
t ɛ0 l k ɔ0,5
t ɛ0 l k u0,5
t ɛ0 l k ɛ0,5
t ɛ0 l aː0,4
t ɛ0 l aː0 m,5
t ɛ0 l u0,4
t ɛ0 b a0,4
t ɛ0 b ɛ0,4
t ɛ0 s n ɛ0,5
t ɛ0 s n ɛː0,5
t ɛ0 s n iː0,5
t ɛ0 s n a0 k,6
t ɛ0 s n aː0,5
t ɛ0 s n uː0,5
t ɛ0 s n ɔ0 s c,7
t ɛ0 s t a0,5
t ɛ0 s t a0 l,6
t ɛ0 s t a0 c,6
t ɛ0 s t a0 v,6
t ɛ0 s t a0 ɲ,6
t ɛ0 s t ɔ0,5
t ɛ0 s t ɔ0 m,6
t ɛ0 s t ɔ0 v,6
t ɛ0 s t ɔ0 x,6
t ɛ0 s t ɛ0,5
t ɛ0 s t i0,5
t ɛ0 s t u0,5
t ɛ0 s t aː0 x,6
t ɛ0 s t aː0,5
t ɛ0 s t aː0 v,6
t ɛ0 s t r a0,6
t ɛ0 s t r i0,6
t ɛ0 s t r i0 c,7
t ɛ0 s t r i0 l,7
t ɛ0 s t r u0 m,7
t ɛ0 s t r u0,6
t ɛ0 s t r aː0,6
t ɛ0 s t r aː0 m,7
t ɛ0 s t s k ɛ0 j,8
t ɛ0 s t s k iː0,7
t ɛ0 s t s k iː0 x,8
t ɛ0 s t s k ɛː0,7
t ɛ0 s t s k aː0,7
t ɛ0 s t s k ɔ0 r d,9
t ɛ0 s t s k ɔ0 r,8
t ɛ0 s t s k ɔ0 m,8
t ɛ0 s t s k uː0,7
t ɛ0 s t n ɛː0,6
t ɛ0 s t n ɛ0 j,7
t ɛ0 s t n ɛ0,6
t ɛ0 s t n ɛ0 m,7
t ɛ0 s t n iː0 x,7
t ɛ0 s t n iː0,6
t ɛ0 s t n ɔ0 m,7
t ɛ0 s t n aː0 s c,8
t ɛ0 s t n aː0,6
t ɛ0 s t iɛ0 r,6
t ɛ0 k s t u0,6
t ɛ0 k s t i0,6
t ɛ0 k s t ɛ0,6
t ɛ0 k s t ɔ0,6
t ɛ0 k s t ɔ0 m,7
t ɛ0 k s t ɔ0 v,7
t ɛ0 k s t ɔ0 x,7
t ɛ0 k s t r a0,7
t ɛ0 k s t r i0,7
t ɛ0 k s t r i0 c,8
t ɛ0 k s t r i0 l,8
t ɛ0 k s t r u0 m,8
t ɛ0 k s t r u0,7
t ɛ0 k s t r aː0,7
t ɛ0 k s t r aː0 m,8
t ɛ0 k s i0,5
t ɛ0 k s ɛ0,5
t ɛ0 k s u0,5
t ɛ0 k s p ɛ0 r t,8
t ɛ0 k s ɔ0 m,6
t ɛ0 ʃ iː0,4
t ɛ0 ʃ iː0 m,5
t ɛ0 ʃ i0 c,5
t ɛ0 ʃ i0 l,5
t ɛ0 ʃ ia0,4
t ɛ0 a0 m,4
t ɛ0 p l ɔ0,5
t ɛ0 p l ɛ0 j,6
t ɛ0 p l a0,5
t ɛ0 p l ɛː0,5
t ɛ0 p l aː0,5
t ɛ0 p l ʊɔ0 t,6
t ɛ0 ɦ l i0,5
t ɛ0 ɦ aː0 l,5
t ɛ0 t a0,4
t ɛ0 n i0,4
t ɛ0 n i0 c,5
t ɛ0 n i0 l,5
t ɛ0 n i0 s,5
t ɛ0 n aː0,4
t ɛ0 n aː0 m,5
t ɛ0 n aː0 x,5
t ɛ0 n aː0 t,5
t ɛ0 n aː0 r,5
t ɛ0 n u0,4
t ɛ0 n ɛ0 j,5
t ɛ0 n ɛ0,4
t ɛ0 n d i0,5
t ɛ0 n d r a0,6
t ɛ0 n d u0,5
t ɛ0 n d ɔ0 m,6
t ɛ0 n d ɛ0 r,6
t ɛ0 n a0,4
t ɛ0 n k ɔ0 m,6
t ɛ0 x n i0 k,6
t ɛ0 m p ɔ0 m,6
t ɛ0 m ɛ0,4
t ɛ0 m ɛ0 r,5
t ɛ0 ʎ a0,4
t ɔ0 t ɔ0,4
t ɔ0 t ɔ0 r,5
t ɔ0 t ɔ0 l,5
t ɔ0 t ɔ0 k,5
t ɔ0 t ɔ0 m,5
t ɔ0 t i0,4
t ɔ0 t i0 ʒ,5
t ɔ0 t i0 k,5
t ɔ0 m t ɔ0,5
t ɔ0 ɦ t ɔ0,5
t ɔ0 ʎ k ɔ0,5
t ɔ0 ʎ k aː0,5
t ɔ0 ʎ k iː0,5
t ɔ0 u0,3
t ɔ0 v k i0,5
t ɔ0 v k a0,5
t ɔ0 v k u0,5
t ɔ0 v a0,4
t ɔ0 v a0 r,5
t ɔ0 v iɛ0,4
t ɔ0 v iɛ0 m,5
t ɔ0 v iɛ0 ʃ,5
t ɔ0 v iɛ0 ts,5
t ɔ0 v iɛ0 k,5
t ɔ0 n i0,4
t ɔ0 n u0 s,5
t ɔ0 n u0,4
t ɔ0 r uː0,4
t ɔ0 r uː0 n,5
t ɔ0 r uː0 x,5
t ɔ0 r iː0 x,5
t ɔ0 r iː0 m,5
t ɔ0 r iː0,4
t ɔ0 r ɛ0 j,5
t ɔ0 r ɛ0,4
t ɔ0 r ɔ0 m,5
t ɔ0 r ɔ0,4
t ɔ0 r ɔ0 k,5
t ɔ0 r ɔ0 v,5
t ɔ0 r ɔ0 r,5
t ɔ0 r t aː0 l,6
t ɔ0 r t i0,5
t ɔ0 r t u0,5
t ɔ0 r t a0,5
t ɔ0 r t ɔ0 v,6
t ɔ0 r t r ɛː0,6
t ɔ0 r t r ɛː0 t,7
t ɔ0 r i0,4
t ɔ0 r i0 l,5
t ɔ0 r i0 c,5
t ɔ0 r i0 s c,6
t ɔ0 tʃ iː0,4
t iɛ0 t ɔ0,4
t iɛ0 t ɔ0 r,5
t iɛ0 n i0,4
t iɛ0 n i0 l,5
t a0 k m ɛ0 r,6
t a0 k ʒ ɛ0,5
t a0 k ɛː0,4
t a0 k t ɔ0,5
t a0 k t ɔ0 m,6
t a0 k t ɔ0 v,6
t a0 k t ɔ0 r,6
t a0 k t iɛ0 ʒ,6
t a0 k t i0,5
t a0 k t uː0 r,6
