word,len
k a0 p t e0,5
k a0 p t a0 s,6
k a0 m p i0 n,6
k a0 m p i0,5
k a0 m p e0 t,6
k a0 m p e0,5
k a0 ɾ ʃ i0,5
k a0 ɾ t ə0,5
k a0 ɾ t ə0 s,6
k a0 ɾ t ə0 n,6
k a0 ɾ t a0,5
k a0 ɾ t a0 t,6
k a0 ɾ t i0 t,6
k a0 ɾ t i0,5
k a0 ɾ t i0 n,6
k a0 ɾ t i0 s t,7
k a0 ɾ t i0 s,6
k a0 ɾ t ua0 ɾ,6
k a0 ɾ t ua0,5
k a0 ɾ t e0,5
k a0 ɾ t e0 t,6
k a0 ɾ t n e0 ɾ,7
k a0 ɾ t ie0,5
k a0 ɾ t u0 ɾ,6
k a0 ɾ k u0 t,6
k a0 ɾ k u0 n,6
k a0 ɾ k u0 n d,7
k a0 ɾ k u0,5
k a0 ɾ k ua0 ɾ,6
k a0 ɾ k ua0,5
k a0 ɾ k ə0,5
k a0 ɾ k a0,5
k a0 ɾ k o0,5
k θ e0 h e0 t,6
k θ e0 h e0 n,6
k θ e0 h e0 j,6
k θ e0 h e0 m,6
k θ e0 h u0 ɾ,6
k θ e0 h u0,5
k θ e0 u0,4
k θ e0 j n ə0,6
k θ e0 j n e0,6
k θ e0 j ə0,5
k θ e0 s a0,5
k θ e0 s a0 j,6
k θ e0 s a0 ʒ,6
k θ e0 s a0 t,6
k θ e0 s a0 ɾ,6
k θ e0 s ə0 n,6
k θ e0 s ə0,5
k θ e0 s ə0 t,6
k θ e0 s ə0 s,6
k θ e0 s ə0 m,6
k θ e0 s ə0 ɾ,6
k θ e0 n e0,5
k θ e0 n e0 t,6
k θ e0 n t e0,6
k θ e0 n t o0 ɾ,7
k θ e0 n t o0 n,7
k θ e0 n t ə0,6
k θ e0 n t ɾ a0,7
k θ e0 n t ɾ a0 ɾ,8
k θ e0 n t ɾ a0 t,8
k θ e0 n t ɾ a0 ʃ,8
k θ e0 n t ɾ a0 l,8
k θ e0 n t i0,6
k θ e0 n t ua0 ɾ,7
k θ e0 t ɾ a0,6
k θ e0 t ɾ a0 ɾ,7
k θ e0 t ɾ a0 t,7
k θ e0 t ɾ a0 ʃ,7
k θ e0 t ɾ a0 l,7
k θ e0 t ɾ i0 n,7
k θ e0 t ɾ i0,6
k θ e0 t ɾ i0 t,7
k θ e0 t ɾ ə0 n,7
k θ e0 t ɾ ə0 s,7
k θ e0 t ɾ o0,6
k θ e0 t ɾ e0,6
k θ e0 v a0 t,6
k θ e0 v a0,5
k θ i0 m i0 n,6
k θ i0 m i0 t,6
k θ i0 m i0,5
k θ i0 m i0 k,6
k θ i0 m i0 s t,7
k l u0 b i0 t,6
k l u0 b i0,5
k l u0 b i0 n,6
k l u0 b e0 t,6
k l u0 b e0,5
k l i0 m a0 m,6
k l i0 m a0,5
k l i0 m a0 t,6
k l i0 m a0 ʒ,6
k l i0 m a0 ɾ,6
k l i0 m ə0 t,6
k l i0 m ə0,5
k l i0 m ə0 s,6
k l i0 m ə0 ɾ,6
k l i0 m ə0 n,6
k l i0 m ə0 ʃ,6
k l i0 m i0 n,6
k l i0 m i0 t,6
k l i0 m i0,5
k l i0 m i0 k,6
k l i0 m i0 s t,7
k l a0 s i0,5
k l a0 s i0 n,6
k l a0 s i0 m,6
k l a0 s i0 k,6
k l a0 s i0 v,6
k l a0 s i0 t,6
