word,len
s ə0 r v e0 n,6
s ə0 r v ə0 r,6
s ə0 r d e0,5
s ə0 r d i0,5
s ə0 r d i0 ʃ,6
s ə0 r d i0 m,6
s ə0 r d j a0 t,7
s ə0 r d j a0,6
s ə0 r d j a0 ɫ,7
s ə0 r d o0,5
s ə0 r d a0,5
s ə0 r n e0,5
s ə0 r n e0 m,6
s ə0 r n e0 ʃ,6
s ə0 r n a0,5
s ə0 r n a0 t,6
s ə0 r n a0 x,6
s ə0 r n a0 ɫ,6
s ə0 r n o0,5
s ə0 r n i0,5
s ə0 s t a0 v,6
s ə0 s t a0,5
s ə0 s t i0,5
s ə0 s t e0 n,6
s ə0 s t j a0,6
s ə0 s t j a0 t,7
s ə0 s t j a0 x,7
s ə0 s t t a0,6
s ə0 s t ə0 t,6
s ə0 s t n i0,6
s ə0 s t n i0 k,7
s ə0 s e0 d,5
s ə0 s e0 n,5
s ə0 d a0 t,5
s ə0 d a0,4
s ə0 d ə0 t,5
s ə0 d ə0 r,5
s ə0 d b a0,5
s ə0 d b i0,5
s ə0 d i0,4
s ə0 d i0 m,5
s ə0 d j a0 t,6
s ə0 d j a0,5
s ə0 d j a0 ɫ,6
s ə0 d e0,4
s ə0 d e0 m,5
s ə0 d e0 ʃ,5
s ə0 d e0 ʃ t,6
s ə0 d e0 n,5
s ə0 ɫ z i0,5
s ə0 ɫ z a0,5
s ə0 n j a0,5
s ə0 n j a0 t,6
s ə0 b o0 r,5
s ə0 b r a0,5
s ə0 b r a0 ɫ,6
s ə0 z d u0 x,6
s ə0 z d a0 ɫ,6
s ə0 z d a0 m,6
s ə0 z r a0 s t,7
s ə0 z r j a0,6
s ə0 p r o0 s,6
s ə0 p r o0 s t,7
s ə0 p r u0 ɡ,6
s r e0 ʃ t u0,6
s r e0 ʃ t a0,6
s r e0 ʃ t a0 t,7
s r e0 ʃ t a0 m,7
s r e0 ʃ t a0 ɫ,7
s r e0 ʃ t a0 ʃ,7
s r e0 ʃ t a0 n,7
s r e0 ʃ t i0,6
s r e0 ʃ t n a0,7
s r e0 ʃ t n a0 x,8
s r e0 ʃ t n a0 t,8
s r e0 ʃ t n a0 ɫ,8
s r e0 ʃ t n e0,7
s r e0 ʃ t n e0 m,8
s r e0 ʃ t n e0 ʃ,8
s r e0 ʃ t j a0,7
s r e0 ʃ t j a0 t,8
s r e0 ʃ t j a0 x,8
s r e0 ʃ t t a0,7
s r e0 ʃ i0 x,6
s r e0 ʃ i0,5
s r e0 ʃ i0 ɫ,6
s r e0 ʃ i0 m,6
s r e0 ʃ i0 ʃ,6
s r e0 ʃ k i0,6
s r e0 ʃ k a0,6
s r e0 ʃ n o0,6
s r e0 ʃ n o0 s t,8
s r e0 ʃ n i0,6
s r e0 ʃ n a0,6
s r e0 ʃ a0,5
s r e0 ʃ a0 t,6
s r e0 ʃ e0,5
s r e0 ʃ e0 n,6
s r e0 d s t v a0,8
s r e0 d s t v a0 t,9
s r e0 d s t v a0 ʃ t,10
s r e0 d s t v a0 ʃ,9
s r e0 d s t v a0 j,9
s r e0 d s t v a0 ɫ,9
s r e0 d s t v a0 m,9
s r e0 d s t v o0,8
s r e0 d s k i0,7
s r e0 d a0,5
s r e0 d a0 m,6
s r e0 d a0 t,6
s r e0 d a0 x,6
s r e0 d a0 ʃ,6
s r e0 d a0 ɫ,6
s r e0 d a0 j,6
s r e0 d a0 n,6
s r e0 d v a0,6
s r e0 d v a0 t,7
s r e0 d v a0 ʃ t,8
s r e0 d v a0 ʃ,7
s r e0 d v a0 m,7
s r e0 d v a0 n,7
s r e0 d v i0 d,7
s r e0 d n i0,6
s r e0 d n ə0 ʒ,7
s r e0 d n a0,6
s r e0 d n a0 ɫ,7
s r e0 d n a0 x,7
s r e0 d n a0 t,7
s r e0 d n o0,6
s r e0 d n o0 s t,8
s r e0 d n e0,6
s r e0 d m e0 t,7
s r e0 d m a0,6
s r e0 d m i0,6
s r e0 d i0,5
s r e0 d i0 t,6
s r e0 d i0 m,6
s r e0 d i0 ʃ,6
s r e0 d e0 m,6
s r e0 d e0 n,6
s r e0 d e0 j,6
s r e0 d e0 ɫ,6
s r e0 d k a0,6
s r e0 d k i0,6
s r e0 d ə0 t,6
s r e0 d ə0 r,6
s r e0 d j a0 t,7
s r e0 d j a0,6
s r e0 d j a0 x,7
s r e0 d j a0 ɫ,7
s r e0 d o0,5
s r e0 d o0 m,6
s r e0 d ts i0,6
s r e0 b n i0,6
s r e0 b n e0,6
s r e0 b n o0,6
s r e0 b n a0,6
s r e0 b n a0 t,7
s r e0 b r o0 j,7
s r e0 b r o0,6
s r e0 b e0,5
s r e0 b e0 ɫ,6
s r e0 b e0 n,6
s r e0 b e0 d,6
s r e0 b i0 t,6
s r e0 b i0,5
s r j a0 d a0,6
s r j a0 d a0 t,7
s r j a0 d a0 m,7
s r j a0 d a0 ʃ,7
s r j a0 d a0 x,7
s r j a0 d o0 s t,8
s r j a0 d o0,6
s r j a0 d o0 x,7
s r j a0 d k o0,7
s r j a0 d k o0 s t,9
s r j a0 d k i0,7
s r j a0 d k i0 ʃ,8
s r j a0 d k a0,7
s r j a0 d e0,6
s r j a0 d e0 n,7
s r j a0 d e0 ʒ,7
s r j a0 d e0 m,7
s r j a0 d e0 ʃ,7
s r j a0 d e0 ts,7
s r j a0 d ə0 t,7
s r j a0 d ə0 r,7
s r j a0 d ə0 k,7
s r j a0 d j a0 t,8
s r j a0 d j a0,7
s r j a0 d j a0 x,8
s r j a0 m a0,6
s r j a0 m a0 m,7
s r j a0 m a0 t,7
s r j a0 m a0 ʃ,7
s r j a0 m a0 x,7
s r j a0 m a0 r,7
s r j a0 m a0 ɫ,7
s r j a0 m o0,6
s r j a0 m o0 v,7
s r j a0 m o0 r,7
s r j a0 m k a0,7
s r j a0 m k i0,7
s r j a0 k o0 j,7
s r j a0 k o0 n,7
s r j a0 k o0,6
s r j a0 k o0 r,7
s r j a0 k a0,6
s r j a0 k a0 r,7
s r j a0 k a0 ʃ,7
s r j a0 k a0 k,7
s r j a0 k a0 m,7
s r j a0 k a0 t,7
s r j a0 k a0 j,7
s r j a0 k a0 x,7
s r j a0 k a0 ɫ,7
s r j a0 k i0,6
s r j a0 k e0 t,7
s r j a0 k e0 ɫ,7
s r j a0 k e0,6
s r j a0 b v a0 t,8
s r j a0 b v a0,7
s r j a0 b a0,6
s r j a0 b ə0 r,7
s r j a0 b ə0 t,7
s r j a0 z k a0 z,8
s r j a0 z k o0,7
s r j a0 z k o0 ʃ,8
s r j a0 z k o0 ɫ,8
s r j a0 z k r i0,8
s r j a0 z a0,6
s r j a0 z a0 r,7
s r j a0 z a0 d,7
s r j a0 z a0 ɫ,7
s r j a0 z a0 x,7
s r j a0 z a0 t,7
s r j a0 z a0 tʃ,7
s r j a0 z o0 x,7
s r j a0 z ə0 t,7
s r j a0 z ə0 ɫ,7
s r j a0 z ə0 k,7
s r j a0 z v a0,7
s r j a0 z v a0 t,8
s r j a0 z v a0 m,8
s r j a0 z v a0 ʃ,8
s r j a0 z v a0 ʃ t,9
s r j a0 z v a0 ɫ,8
s r j a0 z v a0 j,8
s r j a0 z v o0 d,8
s r j a0 z v o0 j,8
s r j a0 z v i0 t,8
s r j a0 z v i0,7
s r j a0 z v i0 ɫ,8
s r j a0 z ɫ a0,7
s r j a0 z ɫ o0 m,8
s r j a0 x a0,6
s r j a0 x a0 r,7
s r j a0 x a0 n,7
s r j a0 x m e0,7
s r j a0 x n a0,7
s r j a0 x n a0 t,8
s r j a0 x n a0 x,8
s r j a0 x n o0,7
s r j a0 x n e0 ʃ,8
s r j a0 x n e0 m,8
s r j a0 x t e0,7
s r j a0 x t i0,7
s r j a0 x t a0,7
s r j a0 s t o0,7
s r j a0 s t o0 r,8
s r j a0 s t o0 j,8
s r j a0 s t i0,7
s r j a0 s t i0 k,8
s r j a0 s t i0 r,8
s r j a0 s t t a0,8
s r j a0 s t e0 ʒ,8
s r j a0 s t e0,7
s r j a0 s t e0 n,8
s r j a0 s t e0 m,8
s r j a0 s t ɫ i0 v,9
s r j a0 s t n i0,8
s r j a0 s t n a0,8
s r j a0 s t n o0,8
s r j a0 s t n o0 s t,10
s r j a0 s t a0 t,8
s r j a0 s t a0,7
s r j a0 s t r i0,8
s r j a0 s t r i0 t,9
s r j a0 s n o0,7
s r j a0 s n o0 s t,9
s r j a0 s n i0,7
s r j a0 s n a0,7
s r j a0 s n e0 t,8
s r j a0 s n e0,7
s r j a0 s e0 n,7
s r j a0 s e0 j n,8
s r j a0 s ə0 t,7
s r j a0 s ə0 n,7
s r j a0 s ə0 k,7
s r j a0 s ɫ o0,7
s r j a0 s ɫ o0 v,8
s r j a0 s ɫ o0 n,8
s r j a0 s ɫ a0,7
s r j a0 s ɫ i0,7
s r j a0 ɫ a0,6
s r j a0 ɫ a0 n s,8
s r j a0 ɫ a0 n t,8
s r j a0 ɫ a0 m,7
s r j a0 ɫ o0,6
s r j a0 ɫ o0 s t,8
s r j a0 ɫ o0 n,7
s r j a0 ɫ o0 ɡ,7
s r j a0 ɫ i0,6
s r j a0 ɫ i0 t,7
s r j a0 ɫ i0 v,7
s r j a0 ɫ i0 x,7
s r j a0 ɫ i0 ɫ,7
s r j a0 ɫ i0 ʃ,7
s r j a0 n a0,6
s r j a0 n a0 t,7
s r j a0 n a0 ɫ,7
s r j a0 n a0 x,7
s r j a0 n a0 k,7
s r j a0 n k a0,7
s r j a0 n k i0,7
s r j a0 n k o0 v,8
s r j a0 n k e0 r,8
s r j a0 n o0,6
s r j a0 n o0 n s,8
s r j a0 n o0 n,7
s r j a0 p o0,6
s r j a0 p a0 d,7
s r j a0 p a0 n,7
s r j a0 p a0,6
s r j a0 p a0 k,7
s r j a0 p a0 ɫ,7
s r j a0 v n o0,7
s r j a0 v n o0 s t,9
s r j a0 v n a0,7
s r j a0 v n i0,7
s r j a0 v o0,6
s r j a0 v o0 d,7
s r j a0 v o0 j,7
s r j a0 v o0 ɫ,7
s r j a0 v i0,6
s r j a0 v i0 m,7
s r j a0 v i0 ʃ,7
s r j a0 v i0 ɫ,7
s r j a0 v i0 k,7
s r j a0 v i0 s t,8
s r j a0 v i0 x,7
s r j a0 v a0,6
s r j a0 v a0 t,7
s r j a0 v a0 m,7
s r j a0 v a0 ʃ,7
s r j a0 v a0 ʃ t,8
s r j a0 v a0 j,7
s r j a0 v a0 ɫ,7
s r j a0 v a0 n,7
s r j a0 v ɡ u0 s t,9
s r j a0 v ɡ a0,7
s r o0 k a0,5
s r o0 k a0 z,6
s r o0 k a0 ɫ,6
s r o0 k ə0 t,6
s r o0 k ɫ a0 d,7
s r o0 k ɫ u0 k,7
s r o0 k ɫ j a0 m,8
s r o0 k ɫ j a0,7
s r o0 k ɫ j a0 t,8
s r o0 k ɫ o0 r,7
s r o0 k ɫ o0 n,7
s r o0 k ɫ i0,6
s r o0 k ɫ i0 k t,8
s r o0 k ɫ i0 k,7
s r o0 k ɫ e0,6
s r o0 k e0 r,6
s r o0 d e0 n,6
s r o0 d e0 ɫ,6
s r o0 d e0 ʃ t,7
s r o0 d e0 ʃ,6
s r o0 d e0 k s,7
s r o0 d e0 k s t,8
s r o0 d e0 m,6
s r o0 d e0 x,6
s r o0 d e0,5
s r o0 d u0 k t,7
s r o0 d u0 ɫ,6
s r o0 d i0,5
s r o0 d i0 t,6
s r o0 d i0 r,6
s r o0 d i0 m,6
s r o0 d i0 ɫ,6
s r o0 d i0 ʃ,6
s r o0 d i0 x,6
s r o0 d a0,5
s r o0 d a0 tʃ,6
s r o0 d a0 m,6
s r o0 d a0 n,6
s r o0 d a0 ɫ,6
s r o0 d n i0,6
s r o0 d n o0,6
s r o0 d n o0 s t,8
s r o0 d n a0,6
s r o0 d o0 m,6
s r o0 d o0 v,6
s r o0 d j a0 t,7
s r o0 d j a0,6
s r ə0 b a0,5
s r ə0 b s k i0,7
s r ə0 b s k a0,7
s r ə0 b s k a0 t,8
s r ə0 b s k o0,7
s r ə0 b i0,5
s r a0 m a0,5
s r a0 m a0 m,6
s r a0 m a0 t,6
s r a0 m a0 ʃ,6
s r a0 m a0 x,6
s r a0 m a0 r,6
s r a0 m a0 ɫ,6
s r a0 m o0,5
s r a0 m o0 v,6
s r a0 m o0 r,6
s r a0 m k a0,6
s r a0 m k i0,6
s r a0 m v a0 j,7
s r a0 m ə0 k,6
s r a0 m ə0 t,6
s r a0 m i0,5
s r a0 m n o0,6
s r a0 m n a0,6
s r a0 v i0,5
s r a0 v i0 m,6
s r a0 v i0 ʃ,6
s r a0 v i0 ɫ,6
s r a0 v i0 k,6
s r a0 v i0 s t,7
s r a0 v i0 x,6
s r a0 v o0,5
s r a0 v o0 d,6
s r a0 v o0 j,6
s r a0 v o0 ɫ,6
s r a0 v j a0 t,7
s r a0 v j a0,6
s r a0 v a0,5
s r a0 v a0 t,6
s r a0 v a0 m,6
s r a0 v a0 ʃ,6
s r a0 v a0 ʃ t,7
s r a0 v a0 j,6
s r a0 v a0 ɫ,6
s r a0 v a0 n,6
s r a0 v e0,5
s r a0 v e0 n,6
s r a0 v e0 j,6
s r a0 v e0 t,6
s r a0 v e0 x,6
s r a0 v e0 ʃ t,7
s r a0 v e0 ɫ,6
s r a0 v e0 s,6
s r a0 v k a0,6
s r a0 v k i0,6
s r a0 v n o0,6
s r a0 v n o0 s t,8
s r a0 v n a0,6
s r a0 v n i0,6
s r a0 v m i0,6
s r a0 v m a0,6
s r a0 v d a0,6
s r u0 t i0,5
s r i0 n ts i0 p,7
s r i0 n ts a0,6
s r i0 n ts ə0 t,7
s r i0 n o0,5
s r i0 n o0 s t,7
s r i0 n o0 s,6
s r i0 n o0 d,6
s r i0 n e0,5
s r i0 n e0 m,6
s r i0 n e0 ʃ,6
s r i0 n e0 n,6
s r i0 n t e0 r,7
s r i0 n ɡ a0,6
s r i0 n a0,5
s r i0 n a0 ɫ,6
s r i0 n a0 t,6
s r i0 n a0 x,6
s r i0 n a0 k,6
s r i0 v o0 t,6
s r i0 v o0,5
s r i0 v i0,5
s r i0 v e0 t,6
s r i0 v e0 j,6
s r i0 v e0 n,6
s r i0 v a0,5
s r i0 v a0 t,6
s r i0 v a0 m,6
s r i0 v k u0 s,7
s r i0 v n i0,6
s p o0 r e0 d,6
s p o0 r e0,5
s p o0 r e0 ʃ t,7
s p o0 r e0 ts,6
s p o0 r e0 m,6
s p o0 r e0 n,6
s p o0 r e0 ɫ,6
s p o0 r e0 x,6
s p o0 r t a0,6
s p o0 r t a0 ɫ,7
s p o0 r t n i0,7
s p o0 r t n a0,7
s p o0 r t n o0 s t,9
s p o0 r t n o0,7
s p o0 r t e0 n,7
s p o0 r t e0 ʒ,7
s p o0 r t f e0 j ɫ,9
s p o0 r t r e0 t,8
s p o0 r t i0,6
s p o0 r i0,5
s p o0 r i0 m,6
s p o0 r i0 z,6
s p o0 r i0 v,6
s p o0 r i0 ʃ,6
s p o0 r i0 ɫ,6
s p o0 r o0,5
s p o0 r o0 s t,7
s p o0 r o0 j,6
s p o0 r o0 k,6
s p o0 r n i0 k,7
s p o0 r n i0,6
s p o0 r n a0,6
s p o0 r n o0,6
s p o0 r a0,5
s p o0 r a0 b,6
s p o0 r a0 ɫ,6
s p o0 r j a0 t,7
s p o0 r j a0,6
s p o0 r j a0 d,7
s p o0 r ə0 t,6
s p o0 m o0 ʃ t,7
s p o0 m n j a0,7
s p o0 m n j a0 m,8
s p o0 m n j a0 t,8
s p o0 m n j a0 ʃ,8
s p o0 m n i0,6
s p o0 m n i0 m,7
s p o0 m n i0 ʃ,7
s p o0 m n i0 x,7
s p o0 m n o0,6
s p o0 m n o0 s t,8
s p o0 m n a0,6
s p o0 m e0 n t,7
s p o0 m e0 n,6
s p o0 m e0 r,6
s p o0 m e0 j n,7
s p o0 m p ɫ e0 k s,9
s p o0 m p ɫ e0 k s t,10
s p o0 m p ɫ e0 k t,9
s p o0 m p a0 s,7
s p o0 m p a0 s t,8
s p o0 m p a0,6
s p o0 m ɫ a0 d,7
s p o0 s ɫ e0,6
s p o0 s ɫ a0 b,7
s p o0 s t o0,6
s p o0 s t o0 r,7
s p o0 s t a0,6
s p o0 s t a0 k t,8
s p o0 s t a0 k,7
s p o0 s t ə0 p,7
s p o0 s t ə0 t,7
s p o0 s t ə0 r,7
s p o0 s t i0,6
s p o0 s t i0 ɫ,7
s p o0 s t r o0 ɫ,8
s p o0 s t r o0 v,8
s p o0 s t r o0,7
s p o0 s t r i0,7
s p o0 s t r a0 s t,9
s p o0 s t r a0,7
s p o0 s t j u0 m,8
s p o0 s t j a0,7
s p o0 s t v e0 n,8
s p o0 s t v o0,7
s p o0 s t v o0 d,8
s p o0 s t v a0,7
s p o0 s t n i0,7
s p o0 s t ɫ a0 n,8
s p o0 s r e0 d,7
s p o0 s o0 b,6
s p o0 s p o0 d,7
s p o0 s p e0 k t,8
s p o0 s p i0,6
s p o0 n e0,5
s p o0 n e0 n,6
s p o0 n e0 ts,6
s p o0 n s o0 r,7
s p o0 n s k a0,7
s p o0 j n a0,6
s p o0 j n o0 s t,8
s p o0 j n o0,6
s p o0 j n i0,6
s p o0 j n i0 k,7
s p o0 j n s t v e0 n,10
s p o0 j n s t v o0,9
s p o0 j n s t v o0 d,10
s p o0 j n s t v a0,9
s p o0 j a0,5
s p o0 j a0 t,6
s p o0 j a0 s,6
s p o0 j a0 ɫ,6
s p o0 j a0 tʃ,6
s p o0 j a0 x,6
s p o0 j k o0,6
s p o0 j k o0 t,7
s p o0 j k i0,6
s p o0 j k a0,6
s p r j a0 d a0,7
s p r j a0 d a0 t,8
s p r j a0 d a0 m,8
s p r j a0 d a0 ʃ,8
s p r j a0 d a0 x,8
s p r j a0 d o0 s t,9
s p r j a0 d o0,7
s p r j a0 d o0 x,8
s p r j a0 d k o0,8
s p r j a0 d k o0 s t,10
s p r j a0 d k i0,8
s p r j a0 d k i0 ʃ,9
s p r j a0 d k a0,8
s p r j a0 d e0,7
s p r j a0 d e0 n,8
s p r j a0 d e0 ʒ,8
s p r j a0 d e0 m,8
s p r j a0 d e0 ʃ,8
s p r j a0 d e0 ts,8
s p r j a0 d ə0 t,8
s p r j a0 d ə0 r,8
s p r j a0 d ə0 k,8
s p r j a0 d j a0 t,9
s p r j a0 d j a0,8
s p r j a0 d j a0 x,9
s p r j a0 m a0,7
s p r j a0 m a0 m,8
s p r j a0 m a0 t,8
s p r j a0 m a0 ʃ,8
s p r j a0 m a0 x,8
s p r j a0 m a0 r,8
s p r j a0 m a0 ɫ,8
s p r j a0 m o0,7
s p r j a0 m o0 v,8
s p r j a0 m o0 r,8
s p r j a0 m k a0,8
s p r j a0 m k i0,8
s p r j a0 k o0 j,8
s p r j a0 k o0 n,8
s p r j a0 k o0,7
s p r j a0 k o0 r,8
s p r j a0 k a0,7
s p r j a0 k a0 r,8
s p r j a0 k a0 ʃ,8
s p r j a0 k a0 k,8
s p r j a0 k a0 m,8
s p r j a0 k a0 t,8
s p r j a0 k a0 j,8
s p r j a0 k a0 x,8
s p r j a0 k a0 ɫ,8
s p r j a0 k i0,7
s p r j a0 k e0 t,8
s p r j a0 k e0 ɫ,8
s p r j a0 k e0,7
s p r j a0 b v a0 t,9
s p r j a0 b v a0,8
s p r j a0 b a0,7
s p r j a0 b ə0 r,8
s p r j a0 b ə0 t,8
s p r j a0 z k a0 z,9
s p r j a0 z k o0,8
s p r j a0 z k o0 ʃ,9
s p r j a0 z k o0 ɫ,9
s p r j a0 z k r i0,9
s p r j a0 z a0,7
s p r j a0 z a0 r,8
s p r j a0 z a0 d,8
s p r j a0 z a0 ɫ,8
s p r j a0 z a0 x,8
s p r j a0 z a0 t,8
s p r j a0 z a0 tʃ,8
s p r j a0 z o0 x,8
s p r j a0 z ə0 t,8
s p r j a0 z ə0 ɫ,8
s p r j a0 z ə0 k,8
s p r j a0 z v a0,8
s p r j a0 z v a0 t,9
s p r j a0 z v a0 m,9
s p r j a0 z v a0 ʃ,9
s p r j a0 z v a0 ʃ t,10
s p r j a0 z v a0 ɫ,9
s p r j a0 z v a0 j,9
s p r j a0 z v o0 d,9
s p r j a0 z v o0 j,9
s p r j a0 z v i0 t,9
s p r j a0 z v i0,8
s p r j a0 z v i0 ɫ,9
s p r j a0 z ɫ a0,8
s p r j a0 z ɫ o0 m,9
s p r j a0 x a0,7
s p r j a0 x a0 r,8
s p r j a0 x a0 n,8
s p r j a0 x m e0,8
s p r j a0 x n a0,8
s p r j a0 x n a0 t,9
s p r j a0 x n a0 x,9
s p r j a0 x n o0,8
s p r j a0 x n e0 ʃ,9
s p r j a0 x n e0 m,9
s p r j a0 x t e0,8
s p r j a0 x t i0,8
s p r j a0 x t a0,8
s p r j a0 s t o0,8
s p r j a0 s t o0 r,9
s p r j a0 s t o0 j,9
s p r j a0 s t i0,8
s p r j a0 s t i0 k,9
s p r j a0 s t i0 r,9
s p r j a0 s t t a0,9
s p r j a0 s t e0 ʒ,9
s p r j a0 s t e0,8
s p r j a0 s t e0 n,9
s p r j a0 s t e0 m,9
s p r j a0 s t ɫ i0 v,10
s p r j a0 s t n i0,9
s p r j a0 s t n a0,9
s p r j a0 s t n o0,9
s p r j a0 s t a0 t,9
s p r j a0 s t a0,8
s p r j a0 s t r i0,9
s p r j a0 s t r i0 t,10
s p r j a0 s n o0,8
s p r j a0 s n o0 s t,10
s p r j a0 s n i0,8
s p r j a0 s n a0,8
s p r j a0 s n e0 t,9
s p r j a0 s n e0,8
s p r j a0 s e0 n,8
s p r j a0 s e0 j n,9
s p r j a0 s ə0 t,8
s p r j a0 s ə0 n,8
s p r j a0 s ə0 k,8
s p r j a0 s ɫ o0,8
s p r j a0 s ɫ o0 v,9
s p r j a0 s ɫ o0 n,9
s p r j a0 s ɫ a0,8
s p r j a0 s ɫ i0,8
s p r j a0 ɫ a0,7
s p r j a0 ɫ a0 n s,9
s p r j a0 ɫ a0 n t,9
s p r j a0 ɫ a0 m,8
s p r j a0 ɫ o0,7
s p r j a0 ɫ o0 s t,9
s p r j a0 ɫ o0 n,8
s p r j a0 ɫ o0 ɡ,8
s p r j a0 ɫ i0,7
s p r j a0 ɫ i0 t,8
s p r j a0 ɫ i0 v,8
s p r j a0 ɫ i0 x,8
s p r j a0 ɫ i0 ɫ,8
s p r j a0 ɫ i0 ʃ,8
s p r j a0 n a0,7
s p r j a0 n a0 t,8
s p r j a0 n a0 ɫ,8
s p r j a0 n a0 x,8
s p r j a0 n a0 k,8
