word,len
v ӑ r ɕ ӑ n ӑ ɕ u0,9
v ӑ r ɕ ӑ n ӑ r a0 χ,10
v ӑ r ɕ ӑ n ӑ r a0,9
v ӑ r ɕ ӑ n ӑ r a0 t,10
v ӑ r ɕ ӑ n ӑ r a0 n,10
v ӑ r ɕ ӑ n ӑ r a0 s,10
v ӑ r ɕ ӑ n ӑ r a0 v,10
v ӑ r ɕ ӑ n ӑ r a0 tʃ,10
v ӑ r ɕ m a0,6
v ӑ r ɕ ӗ m ӗ ʃ l e0,10
v ӑ r ɕ ӗ m ӗ ʃ p e0,10
v ӑ r ɕ ӗ m ӗ r s e0,10
v ӑ r ɕ ӗ m ӗ r t e0,10
v ӑ r ɕ ӗ m ӗ r t i0,10
v ӑ r ɕ ӗ m ӗ r n e0,10
v ӑ r ɕ ӗ m ӗ r e0,9
v ӑ r ɕ ӗ m ӗ r e0 n,10
v ӑ r ɕ ӗ m ӗ r e0 χ,10
v ӑ r ɕ ӗ m ӗ r e0 s,10
v ӑ r ɕ ӗ m ӗ r e0 r,10
v ӑ r ɕ ӗ m ӗ r e0 k,10
v ӑ r ɕ ӗ m ӗ r e0 t,10
v ӑ r ɕ ӗ m ӗ r e0 m,10
v ӑ r ɕ ӗ m ӗ r l e0,10
v ӑ r ɕ ӗ m ӗ r χ i0,10
v ӑ r ɕ ӗ m ӗ r m e0,10
v ӑ r ɕ ӗ m ӗ t n e0,10
v ӑ r ɕ ӗ m ӗ t e0 l,10
v ӑ r ɕ ӗ m ӗ t e0 t,10
v ӑ r ɕ ӗ m ӗ t e0 s,10
v ӑ r ɕ ӗ m ӗ t e0 m,10
v ӑ r ɕ ӗ m ӗ t e0,9
v ӑ r ɕ ӗ m ӗ t s e0,10
v ӑ r ɕ ӗ m ӗ p e0 r,10
v ӑ r ɕ ӗ m ӗ p e0,9
v ӑ r ɕ ӗ m ӗ p e0 χ,10
v ӑ r ɕ ӗ m ӗ l k e0,10
v ӑ r ɕ ӗ m ӗ l k i0,10
v ӑ r ɕ ӗ m ӗ l p e0,10
v ӑ r ɕ ӗ m r e0 n,9
v ӑ r ɕ ӗ m r e0 n ӗ,10
v ӑ r ɕ ӗ m r e0,8
v ӑ r ɕ s a0,6
v ӑ r t a0,5
v ӑ r t a0 n,6
v ӑ r t a0 n k,7
v ӑ r t a0 n k ӑ l,9
v ӑ r t a0 n l ӑ,8
v ӑ r t a0 n l ӑ n,9
v ӑ r t a0 n l ӑ ʃ ӗ,10
v ӑ r t a0 n l ӑ ʃ,9
v ӑ r t a0 n l ӑ χ ӗ,10
v ӑ r t a0 n l ӑ χ,9
v ӑ r t a0 n l,7
v ӑ r t a0 nː ӑ,7
v ӑ r t a0 k ӑ n,8
v ӑ r t a0 k ӑ,7
v ӑ r t a0 k ӑ r,8
v ӑ r t a0 k ӑ ʃ,8
v ӑ r t a0 k ӑ l,8
v ӑ r t a0 k,6
v ӑ r t u0,5
v ӑ r t u0 χ ӑ ɕ,8
v ӑ r t u0 χ ӑ ɕ l ӑ,10
v ӑ r t u0 χ ӑ ʃ,8
v ӑ r t u0 χ ӑ ʃ ӗ,9
v ӑ r t u0 χ ӑ ʃ l ӑ,10
v ӑ r t u0 χ ӑ n,8
v ӑ r t u0 χ ӑ n tʃ ӗ,10
v ӑ r t u0 χ ӑ m ӗ,9
v ӑ r t u0 χ ӑ m ӗ n,10
v ӑ r t u0 χ ӑ m ӗ ʃ,10
v ӑ r t u0 χ ӑ m,8
v ӑ r t u0 χ ӑ nː ӑ,9
v ӑ r t u0 χ ӑ v ӗ,9
v ӑ r t u0 χ ӑ v ӗ n,10
v ӑ r t u0 χ ӑ,7
v ӑ r t u0 χ r ӑ m,9
v ӑ r t u0 χ r ӑ m ӗ,10
v ӑ r t u0 χ r ӗ,8
v ӑ r t u0 χ r ӗ ɕ,9
v ӑ r t u0 χ t ӑ r,9
v ӑ r t u0 χ t ӑ r ӗ,10
v ӑ r t r e0,6
v ӑ r t r e0 n,7
v ӑ r t r e0 n t n ӗ,10
v ӑ r t r e0 n ӗ,8
v ӑ r t r e0 n ӗ ʃ ӗ,10
v ӑ r t r e0 n ӗ n,9
v ӑ r t r e0 n ӗ v ӗ,10
v ӑ r t r a0 χ,7
v ӑ r t r a0 χ n ӑ,9
v ӑ r t r a0 χ r ӗ ɕ,10
v ӑ r t r a0 χ r ӗ,9
v ӑ r t r a0 n,7
v ӑ r t r a0 n ӑ,8
v ӑ r t r a0 n ӑ ɕ,9
v ӑ r t r a0 n ӑ n,9
v ӑ r t r a0 n ӑ m,9
v ӑ r t r a0 n ӑ r,9
v ӑ r t r a0 n ӑ ʃ ӗ,10
v ӑ r t r a0 n ӑ ʃ,9
v ӑ r t r a0,6
v ӑ r t ӑ v a0 ɕː ӗ,9
v ӑ r t ӑ v a0 t ӑ,9
v ӑ r t ӑ v a0 t ӑ m,10
v ӑ r t ӑ v a0 t ӑ p,10
v ӑ r t ӑ v a0 t ӑ r,10
v ӑ r t ӑ v a0 t ӑ k,10
v ӑ r t ӑ v a0 t ӑ n,10
v ӑ r t ӑ v a0 t,8
v ӑ r t ӑ v a0 t l ӑ,10
v ӑ r t ӑ v a0 r n ӑ,10
v ӑ r t ӑ v a0 r,8
v ӑ r t ӑ v a0 r l ӑ,10
v ӑ r t ӑ v a0 r tʃ ӗ,10
v ӑ r t ӑ v a0 r ӗ,9
v ӑ r t ӑ v a0 r ӗ n,10
v ӑ r t ӑ v a0 r s,9
v ӑ r t ӑ v a0 s,8
v ӑ r t ӑ v a0 k,8
v ӑ r t ӑ v a0,7
v ӑ r t ӑ v a0 tː ӑ r,10
v ӑ r t ӑ v a0 tː ӑ,9
v ӑ r t ӑ v a0 p l ӑ,10
v ӑ r t ӑ v a0 ʃ ӑ,9
v ӑ r t ӑ v a0 ʃ ӑ n,10
v ӑ r t ӑ v a0 ʃ ӑ k,10
v ӑ r t ӑ v a0 ʃ l ӑ,10
v ӑ r t ӑ v a0 ʃ,8
v ӑ r t ӑ v a0 ʃ ӗ,9
v ӑ r t ӑ v a0 tʃ ӗ,9
v ӑ r t ӑ v a0 tʃ ӗ ɕ,10
v ӑ r t ӑ v a0 tʃ ӗ n,10
v ӑ r t ӑ v a0 j t,9
v ӑ r t ӑ v a0 j,8
v ӑ r t ӑ v a0 n,8
v ӑ r t ӑ v a0 n l ӑ,10
v ӑ r t ӑ v a0 n l,9
v ӑ r t ӑ v a0 n ӑ,9
v ӑ r t ӑ v a0 n ӑ ɕ,10
v ӑ r t ӑ v a0 n ӑ n,10
v ӑ r t ӑ v a0 n ӑ m,10
v ӑ r t ӑ v a0 n ӑ r,10
v ӑ r t ӑ v a0 n ӑ ʃ,10
v ӑ r t ӑ v a0 n ӗ,9
v ӑ r t ӑ v a0 ʃː ӑ n,10
v ӑ r t ӑ v a0 ɕ,8
v ӑ r t ӑ v ӗ s e0 m,10
v ӑ r t ӑ v ӗ s e0 n,10
v ӑ r t ӑ v ӗ s e0 χ,10
v ӑ r t ӑ v ӗ s e0,9
v ӑ r t ӑ v ӗ n tʃ e0,10
v ӑ r t ӑ v ӗ n tʃ i0,10
v ӑ r t ӑ v n a0,8
v ӑ r t ӑ v n e0,8
v ӑ r t i0,5
v ӑ r t s e0,6
v ӑ r t s e0 n,7
v ӑ r t s e0 m,7
v ӑ r t s e0 m l ӗ,9
v ӑ r t s e0 m ʃ ӗ n,10
v ӑ r t s e0 m s ӗ r,10
v ӑ r t k a0 j r ӗ,9
v ӑ r t k a0 j r ӗ ɕ,10
v ӑ r t k a0 j r ӑ m,10
v ӑ r t k a0 j ӑ χ,9
v ӑ r t k a0 j ӑ k,9
v ӑ r t k a0 j ӑ k ӗ,10
v ӑ r t k a0 j ӑ r,9
v ӑ r t k a0 j ӑ p,9
v ӑ r t k a0 j ӑ n,9
v ӑ r t k a0 j ӑ t,9
v ӑ r t k a0 j,7
v ӑ r t k a0 j t,8
v ӑ r t k a0 j t ӑ r,10
v ӑ r t k a0 j ӗ,8
v ӑ r t k a0 j ӗ n,9
v ӑ r t l ӑ χ ӗ n e0,10
v ӑ r t l ӑ χ ӗ s e0,10
v ӑ r t l ӑ χ ӗ p e0,10
v ӑ r t l ӑ χ a0,8
v ӑ r t l ӑ χ a0 t,9
v ӑ r t l ӑ χ a0 t ӑ,10
v ӑ r t l ӑ χ a0 ɕː ӗ,10
v ӑ r t l ӑ χ a0 s,9
v ӑ r t l ӑ χ a0 χ,9
v ӑ r t l ӑ χ a0 r,9
v ӑ r t l ӑ χ a0 r p,10
v ӑ r t l ӑ χ a0 r ӑ,10
v ӑ r t l ӑ χ a0 r s,10
v ӑ r t l ӑ χ p a0,9
v ӑ r t l ӑ χ s a0,9
v ӑ r t l ӑ χ s a0 n,10
v ӑ r t l ӑ χ s e0 m,10
v ӑ r t l ӑ χ s e0 n,10
v ӑ r t l ӑ χ n e0,9
v ӑ r t l ӑ χ n i0,9
v ӑ r t l ӑ χ t a0,9
v ӑ r t l ӑ t u0 lː ӑ,10
v ӑ r ӑ χ ӗ n tʃ e0,9
v ӑ r ӑ χ ӗ n tʃ e0 n,10
v ӑ r ӑ χ ӗ n tʃ e0 χ,10
v ӑ r ӑ χ ӗ n tʃ i0,9
v ӑ r ӑ χ ӗ n tʃ i0 n,10
v ӑ r ӑ χ ӗ n χ u0 r,10
v ӑ r ӑ χ ӗ n χ a0,9
v ӑ r ӑ χ ӗ n e0,8
v ӑ r ӑ χ ӗ n e0 r,9
v ӑ r ӑ χ ӗ n e0 ɕː ӗ,10
v ӑ r ӑ χ ӗ n e0 t,9
v ӑ r ӑ χ ӗ n e0 nː ӗ,10
v ӑ r ӑ χ ӗ n e0 s ӗ,10
v ӑ r ӑ χ ӗ n e0 s,9
v ӑ r ӑ χ ӗ n e0 χ,9
v ӑ r ӑ χ ӗ s e0 m,9
v ӑ r ӑ χ ӗ s e0 n,9
v ӑ r ӑ χ ӗ s e0 χ,9
v ӑ r ӑ χ ӗ s e0,8
v ӑ r ӑ χ ӗ s m e0 t,10
v ӑ r ӑ χ ӗ s m e0,9
v ӑ r ӑ χ ӗ p e0 r,9
v ӑ r ӑ χ ӗ p e0 r m,10
v ӑ r ӑ χ ӗ p e0 r s,10
v ӑ r ӑ χ ӗ p e0 r ӗ,10
v ӑ r ӑ χ ӗ p e0,8
v ӑ r ӑ χ ӗ p e0 χ,9
v ӑ r ӑ χ ӗ p e0 l ӗ,10
v ӑ r ӑ χ r a0,7
v ӑ r ӑ χ r a0 n,8
v ӑ r ӑ χ r a0 n ӑ,9
v ӑ r ӑ χ r a0 n ӑ ɕ,10
v ӑ r ӑ χ r a0 n ӑ n,10
v ӑ r ӑ χ r a0 n ӑ m,10
v ӑ r ӑ χ r a0 n ӑ r,10
v ӑ r ӑ χ r a0 n ӑ ʃ,10
v ӑ r ӑ χ r i0,7
v ӑ r ӑ χ n e0,7
v ӑ r ӑ χ n i0,7
v ӑ r ӑ χ a0,6
v ӑ r ӑ χ a0 t ӗ r,9
v ӑ r ӑ χ a0 t ӗ r ӗ,10
v ӑ r ӑ χ a0 t,7
v ӑ r ӑ χ a0 t ӑ,8
v ӑ r ӑ χ a0 t ӑ m,9
v ӑ r ӑ χ a0 t ӑ p,9
v ӑ r ӑ χ a0 t ӑ r,9
v ӑ r ӑ χ a0 t ӑ k,9
v ӑ r ӑ χ a0 t ӑ k ӗ,10
v ӑ r ӑ χ a0 t ӑ n,9
v ӑ r ӑ χ a0 ɕː ӗ,8
v ӑ r ӑ χ a0 s,7
v ӑ r ӑ χ a0 χ,7
v ӑ r ӑ χ a0 r,7
v ӑ r ӑ χ a0 r p ӑ r,10
v ӑ r ӑ χ a0 r p,8
v ӑ r ӑ χ a0 r ӑ m,9
v ӑ r ӑ χ a0 r ӑ m ӗ,10
v ӑ r ӑ χ a0 r ӑ s,9
v ӑ r ӑ χ a0 r ӑ n,9
v ӑ r ӑ χ a0 r ӑ,8
v ӑ r ӑ χ a0 r ӑ nː ӑ,10
v ӑ r ӑ χ a0 r ӑ χ,9
v ӑ r ӑ χ a0 r ӑ r,9
v ӑ r ӑ χ a0 r ӑ v ӗ,10
v ӑ r ӑ χ a0 r s,8
v ӑ r ӑ χ a0 r s ӑ r,10
v ӑ r ӑ χ a0 r ɕ ӑ,9
v ӑ r ӑ χ l a0 n,8
v ӑ r ӑ χ l a0 n tʃ ӗ,10
v ӑ r ӑ χ l a0 n ӑ,9
v ӑ r ӑ χ l a0 n ӑ ɕ,10
v ӑ r ӑ χ l a0 n ӑ n,10
v ӑ r ӑ χ l a0 n ӑ m,10
v ӑ r ӑ χ l a0 n ӑ r,10
v ӑ r ӑ χ l a0 n ӑ ʃ,10
v ӑ r ӑ χ l a0,7
v ӑ r ӑ χ l i0 tʃ,8
v ӑ r ӑ χ s a0,7
v ӑ r ӑ χ s a0 n,8
v ӑ r ӑ χ s a0 n ӑ,9
v ӑ r ӑ χ s a0 n ӑ ɕ,10
v ӑ r ӑ χ s a0 n ӑ n,10
v ӑ r ӑ χ s a0 n ӑ m,10
v ӑ r ӑ χ s a0 n ӑ r,10
v ӑ r ӑ χ s a0 n ӑ ʃ,10
v ӑ r ӑ χ s e0 m,8
v ӑ r ӑ χ s e0 m l ӗ,10
v ӑ r ӑ χ s e0 n,8
v ӑ r ӑ ʃ a0 t,7
v ӑ r ӑ ʃ a0 t p ӑ r,10
v ӑ r ӑ ʃ a0 t tʃ ӗ,9
v ӑ r ӑ ʃ a0 lː ӑ,8
v ӑ r ӑ ʃ a0 χ,7
v ӑ r ӑ ʃ a0,6
v ӑ r ӑ ʃ a0 l,7
v ӑ r ӑ ʃ a0 ɕː ӗ,8
v ӑ r ӑ ʃ s a0,7
v ӑ r ӑ ʃ n e0,7
v ӑ r ӑ ʃ n i0,7
v ӑ r ӑ ʃ m a0 n,8
v ӑ r ӑ ʃ m a0 n ӑ,9
v ӑ r ӑ ʃ m a0 n ӑ ɕ,10
v ӑ r ӑ ʃ m a0 n ӑ n,10
v ӑ r ӑ ʃ m a0 n ӑ m,10
v ӑ r ӑ ʃ m a0 n ӑ r,10
v ӑ r ӑ ʃ m a0 n ӑ ʃ,10
v ӑ r ӑ ʃ m a0 n ӗ,9
v ӑ r ӑ ʃ m a0 n l ӑ,10
v ӑ r ӑ ʃ m a0 n l,9
v ӑ r ӑ ʃ m a0,7
v ӑ r ӑ n a0 χ,7
v ӑ r ӑ n a0,6
v ӑ r ӑ n a0 t,7
v ӑ r ӑ n a0 r ӑ m,9
v ӑ r ӑ n a0 r ӑ m ӗ,10
v ӑ r ӑ n a0 r ӑ s,9
v ӑ r ӑ n a0 r ӑ n,9
v ӑ r ӑ n a0 r ӑ,8
v ӑ r ӑ n a0 r ӑ nː ӑ,10
v ӑ r ӑ n a0 r ӑ χ,9
v ӑ r ӑ n a0 r ӑ r,9
v ӑ r ӑ n a0 r ӑ v ӗ,10
v ӑ r ӑ n a0 r,7
v ӑ r ӑ n a0 r l ӑ,9
v ӑ r ӑ n a0 r l ӑ χ,10
v ӑ r ӑ n a0 r ӗ,8
v ӑ r ӑ n a0 r ӗ n,9
v ӑ r ӑ n a0 r k ӑ n,10
v ӑ r ӑ n a0 r k,8
v ӑ r ӑ n a0 r k ӗ,9
v ӑ r ӑ n a0 r k ӗ n,10
v ӑ r ӑ n a0 ɕ l ӑ,9
v ӑ r ӑ n a0 ɕ,7
v ӑ r ӑ n a0 ɕː ӗ,8
v ӑ r ӑ n a0 n ӑ,8
v ӑ r ӑ n a0 n ӑ ɕ,9
v ӑ r ӑ n a0 n ӑ n,9
v ӑ r ӑ n a0 n ӑ m,9
v ӑ r ӑ n a0 n ӑ r,9
v ӑ r ӑ n a0 n ӑ ʃ ӗ,10
v ӑ r ӑ n a0 n ӑ ʃ,9
v ӑ r ӑ n a0 v,7
v ӑ r ӑ n s a0,7
v ӑ r ӑ n s ӑ r a0 χ,10
v ӑ r ӑ n s ӑ r a0,9
v ӑ r ӑ n s ӑ r a0 t,10
v ӑ r ӑ n s ӑ r a0 n,10
v ӑ r ӑ n s ӑ r a0 s,10
v ӑ r ӑ n s ӑ r a0 v,10
v ӑ r ӑ n s ӑ r a0 tʃ,10
v ӑ r ӑ n s ӑ r t a0,10
v ӑ r ӑ n s ӑ r t u0,10
v ӑ r ӑ n s ӑ r t i0,10
v ӑ r ӑ n s ӑ r i0,9
v ӑ r ӑ m r a0 χ,8
v ӑ r ӑ m r a0 χ n ӑ,10
v ӑ r ӑ m r a0 χ r ӗ,10
v ӑ r ӑ m r a0,7
v ӑ r ӑ m r a0 n,8
v ӑ r ӑ m r a0 n ӑ,9
v ӑ r ӑ m r a0 n ӑ ɕ,10
v ӑ r ӑ m r a0 n ӑ n,10
v ӑ r ӑ m r a0 n ӑ m,10
v ӑ r ӑ m r a0 n ӑ r,10
v ӑ r ӑ m r a0 n ӑ ʃ,10
v ӑ r ӑ v a0 ɕː ӗ,8
v ӑ r ӑ v a0 t ӑ,8
v ӑ r ӑ v a0 t ӑ m,9
v ӑ r ӑ v a0 t ӑ p,9
v ӑ r ӑ v a0 t ӑ r,9
v ӑ r ӑ v a0 t ӑ k,9
v ӑ r ӑ v a0 t ӑ k ӗ,10
v ӑ r ӑ v a0 t ӑ n,9
v ӑ r ӑ v a0 t,7
v ӑ r ӑ v a0 t l ӑ,9
v ӑ r ӑ v a0 t p ӑ r,10
v ӑ r ӑ v a0 r n ӑ,9
v ӑ r ӑ v a0 r,7
