word,len
s u0 m,3
s u0 m n,4
s u0 r,3
s t̪ r iː0,4
s ʈ aː0 r,4
s ʈ aː0 r tʃ,5
s ʈ aː0 r ʈ,5
s ʈ aː0 p,4
s ʈ aː0 ɳ ɖ,5
s ʈ aː0 k,4
s ʈ j aː0 ɳ ɖ,6
s ʈ j aː0 ɳ ʈ,6
s ʈ j aː0 n k,6
s ʈ j aː0 n,5
s ʈ j aː0 n s,6
s ʈ j aː0 n ɡ,6
s ʈ eː0,3
s ʈ eː0 dʒ,4
s ʈ iː0 l,4
s ʈ iː0 ʋ,4
s ʈ r aː0 j,5
s ʈ r aː0 n,5
s ʈ r aː0 n s,6
s ʈ r aː0 n ɡ,6
s iː0 ʈ,3
s iː0,2
s k uː0 l,4
s k eː0 p,4
s k aː0 r,4
s k aː0 r ɖ,5
s k aː0 r pʰ,5
s k aː0 r n,5
s k j aː0 m p,6
s k j aː0 m,5
s k j aː0,4
s k j aː0 n k,6
s k j aː0 n,5
s k j aː0 n s,6
s k j aː0 n ɡ,6
s k r i0,4
s k r i0 s k,6
s k r i0 s,5
s k r i0 p ʈ,6
s k r i0 p,5
s k r iː0 m,5
s k r iː0 n,5
s k ʋ eː0 r,5
s k e0 tʃ,4
s l a0 n,4
s l a0 m,4
s l oː0,3
s ʋ a0,3
s ʋ a0 l p,5
s ʋ i0 s,4
s ʋ i0 tʃ,4
s ʋ iː0 ʈ,4
s e0,2
s e0 ʈ,3
s e0 k s,4
s e0 n,3
s e0 n s,4
s e0 l,3
s e0 l pʰ,4
s m i0 t̪,4
s m aː0 r tʃ,5
s m aː0 r k,5
s m aː0 r k s,6
s m aː0 r ʈ,5
s m aː0 r,4
s oː0,2
s oː0 n,3
s j aː0 n k s,6
s j aː0 n k,5
s j aː0 n,4
s j aː0 n s,5
s j aː0 n ɡ,5
s p iː0 ɖ,4
s p eː0 s ʈ,5
s p eː0 s,4
s p eː0 n,4
s p r eː0 m,5
s p r eː0,4
s p r i0 ɳ ʈ,6
s p r i0 ɳ,5
s p r i0 n ɡ,6
s p aː0 m,4
s p uː0 n,4
s uː0,2
s uː0 ʈ,3
s eː0 pʰ,3
s eː0 l,3
s eː0,2
s n oː0,3
s n eː0 k,4
ɖ aː0,2
ɖ aː0 ʈ,3
ɖ aː0 ɡ,3
ɖ aː0 n s,4
ɖ aː0 r k,4
ɖ aː0 r k s,5
ɖ i0,2
ɖ i0 ʃ,3
ɖ u0,2
ɖ u0 n,3
ɖ a0,2
ɖ a0 ɳ,3
ɖ a0 b,3
ɖ a0 l,3
ɖ eː0,2
ɖ eː0 ʈ,3
ɖ eː0 s,3
ɖ r e0 s,4
ɖ r e0 s ʈ,5
ɖ r aː0,3
ɖ r aː0 p,4
ɖ r aː0 pʰ ʈ,5
ɖ e0,2
ɖ e0 s k,4
ɖ e0 t̪,3
ɖ j aː0 n k s,6
ɖ j aː0 n k,5
ɖ j aː0 n,4
ɖ j aː0 n s,5
ɖ j aː0 n ɡ,5
ɖ j aː0 ɖ,4
ɖ j aː0 m p,5
ɖ j aː0 m,4
ɖ iː0,2
ɖ oː0 ɳ ʈ,4
ɖ oː0 r,3
pʰ oː0 n,3
pʰ oː0 s,3
pʰ oː0 r,3
pʰ oː0 r ɖ,4
pʰ r e0 ɳ ɖ,5
pʰ r e0 ɳ ɖ s,6
pʰ r e0 n tʃ,5
pʰ r e0 ɖ,4
pʰ r e0 ʂ,4
pʰ r iː0,3
pʰ r aː0 n,4
pʰ r aː0 n s,5
pʰ r aː0 n ɡ,5
pʰ r i0 dʒ,4
pʰ r eː0 m,4
pʰ eː0 s,3
pʰ eː0 l,3
pʰ u0 l,3
pʰ u0 ʈ,3
pʰ u0 ɖ,3
pʰ a0 s ʈ,4
pʰ e0,2
pʰ i0 k s,4
pʰ i0 l m,4
pʰ i0 ʃ,3
pʰ l aː0 ʃ,4
pʰ l aː0 ʂ,4
pʰ l j aː0 ɳ ɖ,6
pʰ l j aː0 ɳ ʈ,6
pʰ l j aː0 p,5
pʰ l j aː0 b,5
pʰ l j aː0 ʈ,5
pʰ l j aː0 ʈ s,6
pʰ l oː0 r,4
pʰ aː0 l s,4
pʰ aː0 r,3
pʰ aː0 r m,4
pʰ aː0 s ʈ,4
pʰ j aː0 n k s,6
pʰ j aː0 n k,5
pʰ j aː0 n,4
pʰ j aː0 n s,5
pʰ j aː0 n ɡ,5
pʰ j aː0 ʈ,4
pʰ j aː0 ʈ s,5
pʰ o0 n,3
pʰ iː0 l,3
pʰ iː0 l ɖ,4
pʰ iː0 s,3
pʰ uː0 l,3
ʋ i0,2
ʋ i0 ʃ,3
ʋ i0 l,3
ʋ i0 ɡ,3
ʋ i0 ʂ,3
ʋ a0,2
ʋ a0 r k,4
ʋ a0 r l ɖ,5
ʋ a0 r l,4
ʋ a0 r ɖ,4
ʋ a0 n,3
ʋ eː0 r,3
ʋ eː0,2
ʋ eː0 s ʈ,4
ʋ aː0 h,3
ʋ aː0 k,3
ʋ aː0 ʋ,3
ʋ aː0,2
ʋ aː0 tʃ,3
ʋ aː0 l,3
ʋ aː0 r,3
ʋ aː0 j,3
ʋ aː0 j s,4
ʋ aː0 n,3
ʋ e0 b,3
ʋ e0 s ʈ,4
ʋ e0 dʒ,3
ʋ e0 l,3
ʋ e0 l pʰ,4
ʋ e0,2
ʋ e0 n,3
ʋ u0,2
ʋ h aː0,3
ʋ j a0,3
ʋ j aː0 n k s,6
ʋ j aː0 n k,5
ʋ j aː0 n,4
ʋ j aː0 n s,5
ʋ j aː0 n ɡ,5
ʋ iː0,2
ʋ iː0 k,3
ʋ uː0,2
k e0,2
k e0 l s,4
k e0 ɳ ʈ,4
k a0,2
k a0 ʈ,3
k a0 ɳ,3
k a0 ɳ ɖ,4
k a0 p,3
k a0 n,3
k a0 m,3
k a0 ɳː,3
k a0 ɭ d̪,4
k i0,2
k i0 n ɡ,4
k i0 n ɡ ɭ,5
k i0 ʈ,3
k i0 k,3
k aː0 l,3
k aː0 m,3
k aː0 r,3
k aː0 r ɖ,4
k aː0 r pʰ,4
k aː0 r n,4
k aː0,2
k aː0 n,3
k aː0 ɳ,3
k aː0 ɳ k,4
k aː0 k s,4
k aː0 j,3
k l i0 k,4
k l i0 p,4
k l aː0 s,4
k l aː0 s ʈ,5
k l aː0 k,4
k l iː0 n,4
k l a0 b,4
k l a0 r k,5
k l oː0 s,4
k oː0,2
k oː0 r s,4
k oː0 r ʈ,4
k oː0 ɖ,3
k oː0 tʃ,3
k oː0 l ɖ,4
k oː0 ʈ,3
k oː0 k,3
k o0,2
k r aː0 s,4
k r i0,3
k r i0 s k,5
k r i0 s,4
k r i0 p ʈ,5
k r i0 p,4
k r iː0 m,4
k r iː0 n,4
k r uː0 dʒʱ r,5
k r oː0 m,4
k u0,2
k u0 n,3
k u0 tʃʰ,3
k iː0,2
k iː0 tʃ,3
k j aː0 m p,5
k j aː0 m,4
k j aː0,3
k j aː0 n k s,6
k j aː0 n k,5
k j aː0 n,4
k j aː0 n s,5
k j aː0 n ɡ,5
k j uː0,3
k j uː0 ʈ,4
k eː0,2
k eː0 r,3
k eː0 k,3
k eː0 s,3
k eː0 ʋ s,4
k eː0 n,3
k ʋ i0 dʒ,4
k uː0 l,3
o0,1
o0 n d̪,3
o0 n,2
o0 h,2
o0 ɭ ɡ,3
o0 ʈː,2
aː0 r,2
aː0 r ʈ,3
aː0 pʰ,2
aː0 n,2
aː0 j t̪,3
aː0 j,2
aː0 t̪ t̪,3
aː0 t̪,2
aː0 l,2
aː0 p,2
aː0 h,2
aː0 m,2
aː0 ɳ ɖ,3
t̪ a0,2
t̪ a0 n,3
t̪ a0 t̪,3
t̪ e0,2
t̪ e0 ɡ d̪,4
t̪ u0,2
t̪ u0 m,3
t̪ u0 n,3
t̪ aː0,2
t̪ aː0 dʒ,3
t̪ aː0 n,3
t̪ i0,2
t̪ i0 n d̪,4
t̪ i0 n ɡ,4
t̪ i0 n ɡ ɭ,5
t̪ uː0,2
t̪ r a0,3
t̪ r i0,3
t̪ eː0,2
t̪ oː0,2
t̪ o0,2
dʒ i0,2
dʒ i0 m,3
dʒ e0,2
dʒ e0 ʈ,3
dʒ uː0 n,3
dʒ oː0,2
dʒ oː0 k,3
dʒ oː0 k s,4
dʒ oː0 r,3
dʒ oː0 ɡ,3
dʒ aː0 r dʒ,4
dʒ aː0 m,3
dʒ aː0 n,3
dʒ aː0 k,3
dʒ iː0,2
dʒ iː0 n s,4
dʒ iː0 n,3
dʒ iː0 p,3
dʒ iː0 ʋ,3
dʒ a0,2
dʒ a0 s ʈ,4
dʒ a0 m p,4
dʒ a0 b,3
dʒ a0 ɖ dʒ,4
dʒ a0 ɡ,3
dʒ j uː0 s,4
dʒ eː0 m s,4
dʒ n a0,3
dʒ u0,2
dʒ o0,2
p i0,2
p i0 k,3
p i0 k l,4
p i0 n,3
p oː0 s ʈ,4
p oː0 s,3
p oː0 n,3
p oː0 r ʈ,4
p l iː0 s,4
p l aː0 n,4
p l aː0 n ɡ,5
p l aː0 ʈ,4
p l a0 s,4
p l eː0 ʈ,4
p l eː0,3
p a0,2
p a0 n,3
p a0 n tʃ,4
p a0 b,3
p a0 r,3
p a0 r s,4
p a0 ʈ,3
p a0 m p,4
p aː0 s,3
p aː0 r k,4
p aː0 r k s,5
p aː0 r ʈ,4
p aː0 r,3
p aː0 l,3
p aː0 k,3
p aː0,2
p aː0 m,3
p aː0 p,3
p aː0 ɖ,3
p aː0 n,3
p aː0 ʈ,3
p u0,2
p r a0,3
p r o0,3
p r e0 s,4
p r e0 s ʈ,5
p r i0 ɳ ʈ,5
p r i0 ɳ,4
p r i0 n ɡ,5
p r i0 n ɡ ɭ,6
p r eː0 m,4
p r eː0,3
p r iː0,3
p r aː0,3
p eː0 dʒ,3
p eː0,2
p eː0 s ʈ,4
p eː0 s,3
p j aː0 k,4
p j aː0 ɳ ɖ,5
p j aː0 ɳ ʈ,5
p uː0,2
p uː0 l,3
p e0 ɡ,3
p e0 n,3
p ɭ aː0 p,4
p h oː0,3
p iː0,2
p iː0 s,3
ʈ i0,2
ʈ i0 k,3
ʈ i0 p s,4
ʈ i0 n,3
ʈ i0 m,3
ʈ i0 ɳ,3
ʈ iː0,2
ʈ iː0 m,3
ʈ iː0 n,3
ʈ u0,2
ʈ u0 s,3
ʈ aː0 p,3
ʈ aː0 r,3
ʈ aː0 r tʃ,4
ʈ aː0 r ʈ,4
ʈ aː0 m,3
ʈ e0 s ʈ,4
ʈ e0,2
ʈ e0 n,3
ʈ e0 ɳ ʈ,4
ʈ e0 k,3
ʈ a0 r n,4
ʈ a0 n,3
ʈ a0 p,3
ʈ a0,2
ʈ a0 k,3
ʈ a0 b,3
ʈ a0 tʃ,3
ʈ r aː0 j,4
ʈ r aː0 n,4
ʈ r aː0 n s,5
ʈ r aː0 n ɡ,5
ʈ r a0 s ʈ,5
ʈ r i0 p ʈ,5
ʈ r i0 p,4
ʈ r i0 m,4
ʈ r i0 ɳ ʈ,5
ʈ r i0 ɳ,4
ʈ r iː0,3
ʈ r iː0 ʈ,4
ʈ eː0 p,3
ʈ eː0 s ʈ,4
ʈ ʋ iː0 ʈ,4
ʈ uː0,2
ʈ uː0 r,3
ʈ j aː0 ɳ ɖ,5
ʈ j aː0 ɳ ʈ,5
ʈ j aː0 n k s,6
ʈ j aː0 n k,5
ʈ j aː0 n,4
ʈ j aː0 n s,5
ʈ j aː0 n ɡ,5
ʈ j uː0 n,4
eː0 n,2
eː0,1
eː0 j,2
eː0 j ɖ s,4
eː0 r,2
eː0 k,2
eː0 p,2
eː0 ɖ s,3
eː0 t̪,2
t̪ʰ j aː0 n k s,6
t̪ʰ j aː0 n k,5
t̪ʰ j aː0 n,4
t̪ʰ j aː0 n s,5
t̪ʰ j aː0 n ɡ,5
t̪ʰ j aː0,3
t̪ʰ a0,2
t̪ʰ eː0 ʈ,3
t̪ʰ uː0,2
t̪ʰ aː0,2
t̪ʰ oː0,2
t̪ʰ r i0 l,4
t̪ʰ u0 t̪,3
t̪ʰ iː0 m,3
kː e0,2
kː uː0,2
kː eː0,2
i0,1
i0 n,2
i0 n k,3
i0 t̪ t̪,3
i0 ʈ,2
i0 d̪,2
i0 d̪ r,3
i0 ʂ ʈ,3
i0 l,2
i0 lː,2
i0 nː,2
i0 ʋ r,3
i0 pː,2
oː0,1
oː0 h,2
oː0 n,2
oː0 ʈ,2
oː0 ʈ s,3
oː0 j,2
oː0 k,2
bʱ a0 ʈ,3
bʱ a0,2
bʱ uː0,2
bʱ eː0 ʂ,3
bʱ eː0 ʈ,3
bʱ aː0,2
bʱ aː0 j,3
bʱ aː0 t̪,3
bʱ u0 k,3
h uː0,2
h uː0 n,3
h i0,2
h i0 ʈ,3
h i0 ʈ s,4
h i0 n ɡ,4
h i0 n ɡ ɭ,5
h a0,2
h a0 n,3
h a0 n ɡ,4
h a0 l,3
h a0 ɳ,3
h a0 ɳ ʈ,4
h a0 m,3
h a0 ɳː,3
h a0 pʰ t̪,4
h eː0,2
h eː0 r,3
h eː0 ɭ,3
h eː0 ɭ r,4
h aː0 n,3
h aː0 j,3
h aː0 j l,4
h aː0,2
h aː0 l,3
h aː0 ʈ,3
h aː0 r n,4
h aː0 r ʈ,4
h aː0 r ɖ,4
h aː0 ɭ,3
h aː0 ɡ,3
h oː0,2
h oː0 j,3
h oː0 n,3
h oː0 m,3
h oː0 r,3
h oː0 t̪ t̪,4
h oː0 ɡ,3
h oː0 p,3
h e0,2
h e0 ɖ,3
h e0 tʃ,3
h e0 l p,4
h e0 ɳ,3
h e0 s r,4
h e0 tʃː,3
h o0,2
h o0 j,3
h o0 t̪ t̪,4
h j aː0 ɳ ɖ,5
h j aː0 ɳ ʈ,5
h j aː0 n k s,6
h j aː0 n k,5
h j aː0 n,4
h j aː0 n s,5
h j aː0 n ɡ,5
h j aː0 k,4
h j aː0 ʈ,4
h j aː0 ʈ s,5
h u0,2
h u0 n,3
h ʋ aː0 j,4
h ʋ aː0 j s,5
h iː0,2
h iː0 ɡ,3
h iː0 n ɡ,4
h n uː0,3
h n uː0 n,4
h n u0 n,4
h n aː0,3
h n aː0 n,4
j u0,2
j a0,2
j a0 n ɡ,4
j a0 s,3
j aː0,2
j aː0 k,3
j aː0 ʋ,3
j aː0 r,3
j uː0,2
j uː0 t̪,3
j eː0,2
j eː0 ʈ s,4
j oː0,2
l a0 ʋ,3
l a0,2
l a0 kʰ,3
l a0 ɡ t̪,4
l eː0,2
l eː0 ʈ,3
l i0 n k,4
l i0,2
l i0 s ʈ,4
l i0 pʰ ʈ,4
l oː0,2
l oː0 ɖ,3
l oː0 k,3
l j aː0 ɳ ɖ,5
l j aː0 ɳ ʈ,5
l j aː0 p,4
l j aː0 b,4
l j aː0 ʈ,4
l j aː0 ʈ s,5
l e0 n s,4
l e0 n t̪,4
l e0 ɖ,3
l aː0 s,3
l aː0 s ʈ,4
l aː0 l,3
l aː0 ɖ dʒ,4
l aː0 ʈ,3
l aː0 n,3
l aː0 n ɡ,4
l aː0 k,3
l iː0 ɖ,3
l iː0,2
l uː0 s,3
m eː0 l,3
m eː0,2
m eː0 n,3
m eː0 ʈ,3
m eː0 ɖ,3
m iː0,2
m iː0 ʈ,3
m iː0 n,3
m iː0 l,3
m a0,2
m a0 s t̪,4
m a0 s,3
m a0 t̪ t̪,4
m a0 t̪,3
m a0 k ɭ,4
m a0 n,3
m a0 ɡ,3
m a0 tʃ,3
m u0,2
m aː0 r tʃ,4
m aː0 r k,4
m aː0 r k s,5
m aː0 r ʈ,4
m aː0 r,3
m aː0,2
m aː0 l,3
m aː0 t̪,3
m aː0 s k,4
m aː0 s,3
m aː0 ɖ r,4
m aː0 ɖ,3
m i0 s,3
m i0 s ɖ,4
m i0,2
m i0 k s,4
m j aː0 n k s,6
m j aː0 n k,5
m j aː0 n,4
m j aː0 n s,5
m j aː0 n ɡ,5
m j aː0 tʃ,4
m j u0 r,4
m e0,2
m e0 ɳ ʈ,4
m uː0 ɖ,3
m uː0 r,3
m oː0 s ʈ,4
tʃ a0,2
tʃ a0 r tʃ,4
tʃ a0 k,3
tʃ e0 k,3
tʃ e0,2
tʃ e0 s,3
tʃ aː0,2
tʃ aː0 r dʒ,4
tʃ aː0 r l s,5
tʃ aː0 r,3
tʃ aː0 ʈ,3
tʃ aː0 n d̪,4
tʃ aː0 n s,4
tʃ i0,2
tʃ i0 p s,4
tʃ eː0 n dʒ,4
tʃ eː0 r,3
tʃ oː0 r,3
tʃ iː0 p,3
tʃ iː0 r,3
tʃ u0,2
tʃʰ eː0,2
tʃʰ e0,2
tʃʰ iː0,2
u0,1
kʰ aː0 n,3
kʰ a0,2
kʰ u0 ʂ,3
kʰ j e0,3
hː i0,2
hː aː0,2
hː a0,2
hː oː0,2
hː e0,2
nː u0,2
ɡʱ a0,2
ɡʱ a0 n,3
ɡʱ a0 r,3
ɡʱ aː0 ʈ,3
d̪ʱ oː0,2
d̪ʱ a0,2
d̪ʱ aː0,2
iː0 s,2
iː0 s ʈ,3
iː0 ɡ,2
ʂ eː0 kʰ,3
ʂ a0,2
ʂ oː0,2
ʂ aː0,2
ʂ uː0,2
uː0,1
uː0 n,2
uː0 r,2
ɭ a0,2
rː iː0,2
dʒʱ a0 ɖ,3
ɖʱ a0 ɳ,3
ʈʰ u0 s,3
